Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
A_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	0	202	98	73.33	True
L_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	203	375	133	87.15	True
K_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	376	545	144	91.38	True
J_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	546	715	134	87.64	True
I_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	716	875	144	91.86	True
H_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	876	1048	158	94.89	True
G_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	1049	1216	149	93.57	True
F_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	1217	1381	143	91.33	True
E_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	1382	1552	154	94.77	True
D_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	1553	1718	147	92.49	True
C_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	1719	1881	141	90.75	True
B_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	1882	2058	158	92.47	True
A_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	2059	2220	140	90.70	True
L_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	2221	2389	140	90.23	True
K_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	2390	2560	149	92.57	True
J_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	2561	2726	141	90.75	True
I_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	2727	2894	164	98.24	True
H_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	2895	3062	136	88.20	True
G_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	3063	3234	147	91.53	True
F_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	3235	3402	143	91.33	True
E_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	3403	3574	149	92.57	True
D_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	3575	3750	135	87.29	True
C_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	3751	3919	144	90.91	True
B_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	3920	4108	170	94.74	True
A_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	4109	4274	158	96.47	True
L_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	4275	4446	131	87.01	True
K_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	4447	4614	142	90.34	True
J_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	4615	4773	145	92.90	True
I_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	4774	4944	110	79.57	True
H_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	4945	5116	162	96.55	True
G_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	5117	5288	141	89.83	True
F_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	5289	5462	157	94.35	True
E_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	5463	5633	155	94.80	True
D_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	5634	5798	135	88.57	True
C_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	5799	5961	138	89.66	True
B_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	5962	6142	146	88.42	True
A_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	6143	6314	154	94.25	True
L_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	6315	6481	149	93.57	True
K_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	6482	6640	126	85.80	True
J_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	6641	6800	136	90.00	True
I_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	6801	6969	146	91.95	True
H_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	6970	7137	162	97.09	True
G_rc	chrX-v0_2021287_aligned_1_R_2_38886_83	7138	7306	146	91.95	True
