Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
B	chrX-v0_2269796_aligned_209_F_4_35206_83	0	125	50	70.00	True
C	chrX-v0_2269796_aligned_209_F_4_35206_83	126	296	136	88.20	True
D	chrX-v0_2269796_aligned_209_F_4_35206_83	297	462	152	94.19	True
E	chrX-v0_2269796_aligned_209_F_4_35206_83	463	618	134	89.88	True
F	chrX-v0_2269796_aligned_209_F_4_35206_83	619	790	153	93.71	True
G	chrX-v0_2269796_aligned_209_F_4_35206_83	791	962	156	94.83	True
H	chrX-v0_2269796_aligned_209_F_4_35206_83	963	1134	166	98.26	True
I	chrX-v0_2269796_aligned_209_F_4_35206_83	1135	1303	137	89.14	True
J	chrX-v0_2269796_aligned_209_F_4_35206_83	1304	1467	147	93.49	True
K	chrX-v0_2269796_aligned_209_F_4_35206_83	1468	1637	135	87.71	True
L	chrX-v0_2269796_aligned_209_F_4_35206_83	1638	1795	145	92.90	True
A	chrX-v0_2269796_aligned_209_F_4_35206_83	1796	1967	150	92.61	True
B	chrX-v0_2269796_aligned_209_F_4_35206_83	1968	2145	148	89.36	True
C	chrX-v0_2269796_aligned_209_F_4_35206_83	2146	2313	139	89.27	True
D	chrX-v0_2269796_aligned_209_F_4_35206_83	2314	2481	164	98.24	True
E	chrX-v0_2269796_aligned_209_F_4_35206_83	2482	2645	158	97.02	True
F	chrX-v0_2269796_aligned_209_F_4_35206_83	2646	2810	134	88.07	True
G	chrX-v0_2269796_aligned_209_F_4_35206_83	2811	2983	144	90.91	True
H	chrX-v0_2269796_aligned_209_F_4_35206_83	2984	3145	142	91.28	True
I	chrX-v0_2269796_aligned_209_F_4_35206_83	3146	3313	154	94.77	True
J	chrX-v0_2269796_aligned_209_F_4_35206_83	3314	3485	159	95.95	True
K	chrX-v0_2269796_aligned_209_F_4_35206_83	3486	3659	146	91.48	True
L	chrX-v0_2269796_aligned_209_F_4_35206_83	3660	3826	149	93.57	True
A	chrX-v0_2269796_aligned_209_F_4_35206_83	3827	3998	152	93.18	True
B	chrX-v0_2269796_aligned_209_F_4_35206_83	3999	4180	149	88.60	True
C	chrX-v0_2269796_aligned_209_F_4_35206_83	4181	4355	141	89.39	True
D	chrX-v0_2269796_aligned_209_F_4_35206_83	4356	4517	141	91.23	True
E	chrX-v0_2269796_aligned_209_F_4_35206_83	4518	4683	149	93.06	True
F	chrX-v0_2269796_aligned_209_F_4_35206_83	4684	4854	161	97.08	True
G	chrX-v0_2269796_aligned_209_F_4_35206_83	4855	5025	158	95.40	True
H	chrX-v0_2269796_aligned_209_F_4_35206_83	5026	5201	161	95.48	True
I	chrX-v0_2269796_aligned_209_F_4_35206_83	5202	5369	159	96.49	True
J	chrX-v0_2269796_aligned_209_F_4_35206_83	5370	5531	128	87.21	True
K	chrX-v0_2269796_aligned_209_F_4_35206_83	5532	5701	136	88.20	True
L	chrX-v0_2269796_aligned_209_F_4_35206_83	5702	5868	121	83.80	True
A	chrX-v0_2269796_aligned_209_F_4_35206_83	5869	6031	146	92.94	True
B	chrX-v0_2269796_aligned_209_F_4_35206_83	6032	6197	129	84.13	True
C	chrX-v0_2269796_aligned_209_F_4_35206_83	6198	6361	147	92.49	True
D	chrX-v0_2269796_aligned_209_F_4_35206_83	6362	6524	132	87.93	True
E	chrX-v0_2269796_aligned_209_F_4_35206_83	6525	6693	134	88.07	True
F	chrX-v0_2269796_aligned_209_F_4_35206_83	6694	6861	144	91.38	True
G	chrX-v0_2269796_aligned_209_F_4_35206_83	6862	7032	159	95.95	True
H	chrX-v0_2269796_aligned_209_F_4_35206_83	7033	7204	154	93.75	True
I	chrX-v0_2269796_aligned_209_F_4_35206_83	7205	7370	151	93.64	True
J	chrX-v0_2269796_aligned_209_F_4_35206_83	7371	7533	147	93.49	True
K	chrX-v0_2269796_aligned_209_F_4_35206_83	7534	7706	152	93.18	True
L	chrX-v0_2269796_aligned_209_F_4_35206_83	7707	7872	154	95.29	True
A	chrX-v0_2269796_aligned_209_F_4_35206_83	7873	8037	125	85.71	True
B	chrX-v0_2269796_aligned_209_F_4_35206_83	8038	8222	131	83.59	True
C	chrX-v0_2269796_aligned_209_F_4_35206_83	8223	8394	157	95.38	True
D	chrX-v0_2269796_aligned_209_F_4_35206_83	8395	8574	152	91.76	True
E	chrX-v0_2269796_aligned_209_F_4_35206_83	8575	8732	133	89.35	True
F	chrX-v0_2269796_aligned_209_F_4_35206_83	8733	8903	138	88.76	True
G	chrX-v0_2269796_aligned_209_F_4_35206_83	8904	9075	159	95.95	True
H	chrX-v0_2269796_aligned_209_F_4_35206_83	9076	9249	153	93.22	True
I	chrX-v0_2269796_aligned_209_F_4_35206_83	9250	9415	151	94.15	True
J	chrX-v0_2269796_aligned_209_F_4_35206_83	9416	9582	148	93.02	True
K	chrX-v0_2269796_aligned_209_F_4_35206_83	9583	9745	136	89.08	True
L	chrX-v0_2269796_aligned_209_F_4_35206_83	9746	9916	134	88.51	True
A	chrX-v0_2269796_aligned_209_F_4_35206_83	9917	10086	161	97.08	True
B	chrX-v0_2269796_aligned_209_F_4_35206_83	10087	10264	118	80.10	True
C	chrX-v0_2269796_aligned_209_F_4_35206_83	10265	10435	162	97.09	True
D	chrX-v0_2269796_aligned_209_F_4_35206_83	10436	10607	150	93.10	True
E	chrX-v0_2269796_aligned_209_F_4_35206_83	10608	10773	145	92.40	True
F	chrX-v0_2269796_aligned_209_F_4_35206_83	10774	10952	142	89.44	True
G	chrX-v0_2269796_aligned_209_F_4_35206_83	10953	11123	153	94.22	True
H	chrX-v0_2269796_aligned_209_F_4_35206_83	11124	11293	153	93.71	True
I	chrX-v0_2269796_aligned_209_F_4_35206_83	11294	11450	127	86.71	True
J	chrX-v0_2269796_aligned_209_F_4_35206_83	11451	11614	135	89.47	True
K	chrX-v0_2269796_aligned_209_F_4_35206_83	11615	11777	119	83.62	True
L	chrX-v0_2269796_aligned_209_F_4_35206_83	11778	11947	150	93.60	True
A	chrX-v0_2269796_aligned_209_F_4_35206_83	11948	12122	135	87.71	True
B	chrX-v0_2269796_aligned_209_F_4_35206_83	12123	12305	131	83.59	True
C	chrX-v0_2269796_aligned_209_F_4_35206_83	12306	12475	164	97.67	True
D	chrX-v0_2269796_aligned_209_F_4_35206_83	12476	12646	162	97.09	True
E	chrX-v0_2269796_aligned_209_F_4_35206_83	12647	12812	127	86.29	True
F	chrX-v0_2269796_aligned_209_F_4_35206_83	12813	12983	146	91.48	True
G	chrX-v0_2269796_aligned_209_F_4_35206_83	12984	13162	150	91.67	True
H	chrX-v0_2269796_aligned_209_F_4_35206_83	13163	13327	136	89.08	True
I	chrX-v0_2269796_aligned_209_F_4_35206_83	13328	13499	151	92.66	True
J	chrX-v0_2269796_aligned_209_F_4_35206_83	13500	13670	158	95.93	True
K	chrX-v0_2269796_aligned_209_F_4_35206_83	13671	13845	150	92.61	True
L	chrX-v0_2269796_aligned_209_F_4_35206_83	13846	14008	155	95.86	True
A	chrX-v0_2269796_aligned_209_F_4_35206_83	14009	14182	153	93.22	True
B	chrX-v0_2269796_aligned_209_F_4_35206_83	14183	14364	154	90.10	True
C	chrX-v0_2269796_aligned_209_F_4_35206_83	14365	14532	159	96.49	True
D	chrX-v0_2269796_aligned_209_F_4_35206_83	14533	14707	151	92.66	True
E	chrX-v0_2269796_aligned_209_F_4_35206_83	14708	14877	164	98.24	True
F	chrX-v0_2269796_aligned_209_F_4_35206_83	14878	15040	142	91.28	True
G	chrX-v0_2269796_aligned_209_F_4_35206_83	15041	15212	150	93.10	True
H	chrX-v0_2269796_aligned_209_F_4_35206_83	15213	15383	165	98.25	True
I	chrX-v0_2269796_aligned_209_F_4_35206_83	15384	15557	160	95.45	True
J	chrX-v0_2269796_aligned_209_F_4_35206_83	15558	15725	164	98.81	True
K	chrX-v0_2269796_aligned_209_F_4_35206_83	15726	15899	136	88.64	True
L	chrX-v0_2269796_aligned_209_F_4_35206_83	15900	16067	147	92.49	True
A	chrX-v0_2269796_aligned_209_F_4_35206_83	16068	16236	163	97.66	True
B	chrX-v0_2269796_aligned_209_F_4_35206_83	16237	16418	140	86.46	True
C	chrX-v0_2269796_aligned_209_F_4_35206_83	16419	16586	144	91.38	True
D	chrX-v0_2269796_aligned_209_F_4_35206_83	16587	16753	146	92.44	True
E	chrX-v0_2269796_aligned_209_F_4_35206_83	16754	16917	146	93.45	True
F	chrX-v0_2269796_aligned_209_F_4_35206_83	16918	17100	144	88.71	True
G	chrX-v0_2269796_aligned_209_F_4_35206_83	17101	17268	144	91.38	True
H	chrX-v0_2269796_aligned_209_F_4_35206_83	17269	17437	149	92.57	True
I	chrX-v0_2269796_aligned_209_F_4_35206_83	17438	17606	134	88.07	True
J	chrX-v0_2269796_aligned_209_F_4_35206_83	17607	17771	138	90.59	True
K	chrX-v0_2269796_aligned_209_F_4_35206_83	17772	17946	138	88.33	True
L	chrX-v0_2269796_aligned_209_F_4_35206_83	17947	18112	115	82.12	True
A	chrX-v0_2269796_aligned_209_F_4_35206_83	18113	18275	146	92.44	True
B	chrX-v0_2269796_aligned_209_F_4_35206_83	18276	18459	136	85.05	True
C	chrX-v0_2269796_aligned_209_F_4_35206_83	18460	18630	154	94.25	True
D	chrX-v0_2269796_aligned_209_F_4_35206_83	18631	18795	136	89.53	True
E	chrX-v0_2269796_aligned_209_F_4_35206_83	18796	18961	142	91.28	True
F	chrX-v0_2269796_aligned_209_F_4_35206_83	18962	19131	143	90.40	True
G	chrX-v0_2269796_aligned_209_F_4_35206_83	19132	19309	138	88.33	True
