Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
F_rc	chrX-v0_15929_aligned_191_R_114_56582_13	0	184	56	63.86	True
E_rc	chrX-v0_15929_aligned_191_R_114_56582_13	185	350	144	92.35	True
D_rc	chrX-v0_15929_aligned_191_R_114_56582_13	351	517	130	86.52	True
C_rc	chrX-v0_15929_aligned_191_R_114_56582_13	518	678	130	87.36	True
B_rc	chrX-v0_15929_aligned_191_R_114_56582_13	679	858	161	92.59	True
A_rc	chrX-v0_15929_aligned_191_R_114_56582_13	859	1025	141	90.75	True
L_rc	chrX-v0_15929_aligned_191_R_114_56582_13	1026	1195	145	91.43	True
K_rc	chrX-v0_15929_aligned_191_R_114_56582_13	1196	1369	132	86.26	True
J_rc	chrX-v0_15929_aligned_191_R_114_56582_13	1370	1533	121	85.38	True
I_rc	chrX-v0_15929_aligned_191_R_114_56582_13	1534	1698	132	87.50	True
H_rc	chrX-v0_15929_aligned_191_R_114_56582_13	1699	1870	151	92.66	True
G_rc	chrX-v0_15929_aligned_191_R_114_56582_13	1871	2040	116	81.52	True
F_rc	chrX-v0_15929_aligned_191_R_114_56582_13	2041	2207	124	84.83	True
E_rc	chrX-v0_15929_aligned_191_R_114_56582_13	2208	2364	112	83.33	True
D_rc	chrX-v0_15929_aligned_191_R_114_56582_13	2365	2535	145	91.43	True
C_rc	chrX-v0_15929_aligned_191_R_114_56582_13	2536	2694	109	81.50	True
B_rc	chrX-v0_15929_aligned_191_R_114_56582_13	2695	2876	159	92.51	True
A_rc	chrX-v0_15929_aligned_191_R_114_56582_13	2877	3041	132	87.93	True
L_rc	chrX-v0_15929_aligned_191_R_114_56582_13	3042	3208	130	86.93	True
K_rc	chrX-v0_15929_aligned_191_R_114_56582_13	3209	3376	149	93.06	True
J_rc	chrX-v0_15929_aligned_191_R_114_56582_13	3377	3542	122	85.47	True
I_rc	chrX-v0_15929_aligned_191_R_114_56582_13	3543	3695	118	84.88	True
H_rc	chrX-v0_15929_aligned_191_R_114_56582_13	3696	3861	136	89.08	True
G_rc	chrX-v0_15929_aligned_191_R_114_56582_13	3862	4032	163	97.11	True
F_rc	chrX-v0_15929_aligned_191_R_114_56582_13	4033	4200	143	90.86	True
E_rc	chrX-v0_15929_aligned_191_R_114_56582_13	4201	4369	154	95.29	True
D_rc	chrX-v0_15929_aligned_191_R_114_56582_13	4370	4539	131	87.01	True
C_rc	chrX-v0_15929_aligned_191_R_114_56582_13	4540	4718	132	86.67	True
B_rc	chrX-v0_15929_aligned_191_R_114_56582_13	4719	4890	133	85.19	True
A_rc	chrX-v0_15929_aligned_191_R_114_56582_13	4891	5064	136	88.64	True
L_rc	chrX-v0_15929_aligned_191_R_114_56582_13	5065	5235	148	92.05	True
K_rc	chrX-v0_15929_aligned_191_R_114_56582_13	5236	5405	151	93.64	True
J_rc	chrX-v0_15929_aligned_191_R_114_56582_13	5406	5568	150	94.64	True
I_rc	chrX-v0_15929_aligned_191_R_114_56582_13	5569	5730	139	90.64	True
H_rc	chrX-v0_15929_aligned_191_R_114_56582_13	5731	5896	150	93.60	True
G_rc	chrX-v0_15929_aligned_191_R_114_56582_13	5897	6068	147	92.05	True
F_rc	chrX-v0_15929_aligned_191_R_114_56582_13	6069	6241	133	86.74	True
E_rc	chrX-v0_15929_aligned_191_R_114_56582_13	6242	6394	116	84.12	True
D_rc	chrX-v0_15929_aligned_191_R_114_56582_13	6395	6568	154	93.75	True
C_rc	chrX-v0_15929_aligned_191_R_114_56582_13	6569	6745	135	86.89	True
B_rc	chrX-v0_15929_aligned_191_R_114_56582_13	6746	6921	137	86.24	True
A_rc	chrX-v0_15929_aligned_191_R_114_56582_13	6922	7088	153	94.74	True
L_rc	chrX-v0_15929_aligned_191_R_114_56582_13	7089	7257	134	87.64	True
K_rc	chrX-v0_15929_aligned_191_R_114_56582_13	7258	7418	136	89.53	True
J_rc	chrX-v0_15929_aligned_191_R_114_56582_13	7419	7590	151	93.14	True
I_rc	chrX-v0_15929_aligned_191_R_114_56582_13	7591	7755	135	89.02	True
H_rc	chrX-v0_15929_aligned_191_R_114_56582_13	7756	7921	144	91.38	True
G_rc	chrX-v0_15929_aligned_191_R_114_56582_13	7922	8088	117	81.97	True
