Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
D_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	0	112	55	66.27	True
C_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	113	283	142	89.89	True
B_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	284	468	166	94.15	True
A_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	469	636	132	87.50	True
L_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	637	802	126	85.39	True
K_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	803	976	130	85.33	True
J_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	977	1142	140	90.70	True
I_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	1143	1312	120	82.97	True
H_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	1313	1481	138	89.20	True
G_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	1482	1656	140	88.89	True
F_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	1657	1816	133	88.44	True
E_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	1817	1984	146	92.49	True
D_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	1985	2156	135	87.71	True
C_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	2157	2326	153	93.71	True
B_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	2327	2519	132	82.67	True
A_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	2520	2690	138	88.76	True
L_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	2691	2841	109	81.50	True
K_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	2842	3008	131	86.59	True
J_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	3009	3163	131	88.76	True
I_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	3164	3339	159	94.92	True
H_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	3340	3514	155	93.79	True
G_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	3515	3683	133	87.57	True
F_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	3684	3849	136	89.08	True
E_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	3850	4019	157	95.91	True
D_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	4020	4179	108	80.00	True
C_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	4180	4344	140	90.23	True
B_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	4345	4520	153	90.91	True
A_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	4521	4694	157	94.86	True
L_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	4695	4861	140	90.70	True
K_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	4862	5028	148	93.02	True
J_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	5029	5197	153	94.22	True
I_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	5198	5357	133	88.00	True
H_rc	chrX-v0_1805512_aligned_736_R_1_36048_91	5358	5517	128	86.36	True
