Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
G	chrX-v0_2553826_aligned_666_F_4_125587_77	0	100	27	60.37	True
H	chrX-v0_2553826_aligned_666_F_4_125587_77	101	274	153	93.22	True
I	chrX-v0_2553826_aligned_666_F_4_125587_77	275	440	147	92.98	True
J	chrX-v0_2553826_aligned_666_F_4_125587_77	441	609	140	90.23	True
K	chrX-v0_2553826_aligned_666_F_4_125587_77	610	775	135	88.57	True
L	chrX-v0_2553826_aligned_666_F_4_125587_77	776	938	143	92.31	True
A	chrX-v0_2553826_aligned_666_F_4_125587_77	939	1111	141	89.39	True
B	chrX-v0_2553826_aligned_666_F_4_125587_77	1112	1299	167	93.72	True
C	chrX-v0_2553826_aligned_666_F_4_125587_77	1300	1474	160	95.45	True
D	chrX-v0_2553826_aligned_666_F_4_125587_77	1475	1645	152	93.68	True
E	chrX-v0_2553826_aligned_666_F_4_125587_77	1646	1811	132	87.50	True
F	chrX-v0_2553826_aligned_666_F_4_125587_77	1812	1983	148	92.05	True
G	chrX-v0_2553826_aligned_666_F_4_125587_77	1984	2142	135	89.47	True
H	chrX-v0_2553826_aligned_666_F_4_125587_77	2143	2319	144	89.56	True
I	chrX-v0_2553826_aligned_666_F_4_125587_77	2320	2480	127	86.29	True
J	chrX-v0_2553826_aligned_666_F_4_125587_77	2481	2639	132	88.37	True
K	chrX-v0_2553826_aligned_666_F_4_125587_77	2640	2804	145	91.91	True
L	chrX-v0_2553826_aligned_666_F_4_125587_77	2805	2973	158	96.47	True
A	chrX-v0_2553826_aligned_666_F_4_125587_77	2974	3148	139	88.40	True
B	chrX-v0_2553826_aligned_666_F_4_125587_77	3149	3334	158	91.58	True
C	chrX-v0_2553826_aligned_666_F_4_125587_77	3335	3491	123	85.14	True
D	chrX-v0_2553826_aligned_666_F_4_125587_77	3492	3659	158	95.93	True
E	chrX-v0_2553826_aligned_666_F_4_125587_77	3660	3814	135	89.94	True
