Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
C	chrX-v0_121263_aligned_788_F_0_23959_104	0	199	126	81.19	True
D	chrX-v0_121263_aligned_788_F_0_23959_104	200	361	133	88.44	True
E	chrX-v0_121263_aligned_788_F_0_23959_104	362	516	117	83.82	True
F	chrX-v0_121263_aligned_788_F_0_23959_104	517	682	146	91.95	True
G	chrX-v0_121263_aligned_788_F_0_23959_104	683	858	143	90.40	True
H	chrX-v0_121263_aligned_788_F_0_23959_104	859	1027	143	90.86	True
I	chrX-v0_121263_aligned_788_F_0_23959_104	1028	1207	143	89.07	True
J	chrX-v0_121263_aligned_788_F_0_23959_104	1208	1369	127	87.13	True
K	chrX-v0_121263_aligned_788_F_0_23959_104	1370	1542	153	93.71	True
L	chrX-v0_121263_aligned_788_F_0_23959_104	1543	1709	149	93.06	True
A	chrX-v0_121263_aligned_788_F_0_23959_104	1710	1872	146	92.44	True
B	chrX-v0_121263_aligned_788_F_0_23959_104	1873	2049	128	83.33	True
C	chrX-v0_121263_aligned_788_F_0_23959_104	2050	2223	159	95.43	True
D	chrX-v0_121263_aligned_788_F_0_23959_104	2224	2392	157	95.91	True
E	chrX-v0_121263_aligned_788_F_0_23959_104	2393	2562	122	84.27	True
F	chrX-v0_121263_aligned_788_F_0_23959_104	2563	2732	141	89.83	True
G	chrX-v0_121263_aligned_788_F_0_23959_104	2733	2898	144	91.86	True
H	chrX-v0_121263_aligned_788_F_0_23959_104	2899	3064	145	91.91	True
I	chrX-v0_121263_aligned_788_F_0_23959_104	3065	3235	154	94.25	True
J	chrX-v0_121263_aligned_788_F_0_23959_104	3236	3399	154	95.83	True
K	chrX-v0_121263_aligned_788_F_0_23959_104	3400	3575	132	86.26	True
L	chrX-v0_121263_aligned_788_F_0_23959_104	3576	3737	147	93.49	True
A	chrX-v0_121263_aligned_788_F_0_23959_104	3738	3911	143	90.86	True
B	chrX-v0_121263_aligned_788_F_0_23959_104	3912	4082	138	87.10	True
C	chrX-v0_121263_aligned_788_F_0_23959_104	4083	4237	113	82.66	True
D	chrX-v0_121263_aligned_788_F_0_23959_104	4238	4397	122	85.47	True
E	chrX-v0_121263_aligned_788_F_0_23959_104	4398	4552	131	88.76	True
F	chrX-v0_121263_aligned_788_F_0_23959_104	4553	4726	142	89.44	True
G	chrX-v0_121263_aligned_788_F_0_23959_104	4727	4899	144	90.45	True
H	chrX-v0_121263_aligned_788_F_0_23959_104	4900	5073	134	87.22	True
I	chrX-v0_121263_aligned_788_F_0_23959_104	5074	5240	149	93.57	True
J	chrX-v0_121263_aligned_788_F_0_23959_104	5241	5408	140	89.77	True
K	chrX-v0_121263_aligned_788_F_0_23959_104	5409	5576	132	87.08	True
L	chrX-v0_121263_aligned_788_F_0_23959_104	5577	5749	139	89.71	True
A	chrX-v0_121263_aligned_788_F_0_23959_104	5750	5926	131	86.19	True
B	chrX-v0_121263_aligned_788_F_0_23959_104	5927	6115	160	91.67	True
C	chrX-v0_121263_aligned_788_F_0_23959_104	6116	6287	150	92.61	True
D	chrX-v0_121263_aligned_788_F_0_23959_104	6288	6453	130	87.36	True
E	chrX-v0_121263_aligned_788_F_0_23959_104	6454	6627	149	92.57	True
F	chrX-v0_121263_aligned_788_F_0_23959_104	6628	6792	141	90.75	True
G	chrX-v0_121263_aligned_788_F_0_23959_104	6793	6961	126	85.00	True
H	chrX-v0_121263_aligned_788_F_0_23959_104	6962	7124	149	93.57	True
I	chrX-v0_121263_aligned_788_F_0_23959_104	7125	7292	145	91.91	True
J	chrX-v0_121263_aligned_788_F_0_23959_104	7293	7450	105	80.00	True
K	chrX-v0_121263_aligned_788_F_0_23959_104	7451	7622	140	89.33	True
L	chrX-v0_121263_aligned_788_F_0_23959_104	7623	7799	143	89.94	True
A	chrX-v0_121263_aligned_788_F_0_23959_104	7800	7975	147	91.06	True
B	chrX-v0_121263_aligned_788_F_0_23959_104	7976	8162	175	96.79	True
C	chrX-v0_121263_aligned_788_F_0_23959_104	8163	8332	155	94.80	True
D	chrX-v0_121263_aligned_788_F_0_23959_104	8333	8495	118	83.15	True
E	chrX-v0_121263_aligned_788_F_0_23959_104	8496	8661	143	91.33	True
F	chrX-v0_121263_aligned_788_F_0_23959_104	8662	8829	135	88.14	True
G	chrX-v0_121263_aligned_788_F_0_23959_104	8830	8999	148	92.53	True
H	chrX-v0_121263_aligned_788_F_0_23959_104	9000	9167	131	86.59	True
I	chrX-v0_121263_aligned_788_F_0_23959_104	9168	9340	137	88.70	True
J	chrX-v0_121263_aligned_788_F_0_23959_104	9341	9506	138	90.12	True
K	chrX-v0_121263_aligned_788_F_0_23959_104	9507	9679	142	89.89	True
L	chrX-v0_121263_aligned_788_F_0_23959_104	9680	9845	129	86.86	True
A	chrX-v0_121263_aligned_788_F_0_23959_104	9846	10020	148	92.05	True
B	chrX-v0_121263_aligned_788_F_0_23959_104	10021	10193	135	85.71	True
C	chrX-v0_121263_aligned_788_F_0_23959_104	10194	10369	128	85.16	True
D	chrX-v0_121263_aligned_788_F_0_23959_104	10370	10541	137	89.14	True
E	chrX-v0_121263_aligned_788_F_0_23959_104	10542	10711	137	88.70	True
F	chrX-v0_121263_aligned_788_F_0_23959_104	10712	10881	141	90.29	True
G	chrX-v0_121263_aligned_788_F_0_23959_104	10882	11048	132	87.50	True
H	chrX-v0_121263_aligned_788_F_0_23959_104	11049	11213	152	94.19	True
I	chrX-v0_121263_aligned_788_F_0_23959_104	11214	11384	142	90.80	True
J	chrX-v0_121263_aligned_788_F_0_23959_104	11385	11552	132	87.93	True
K	chrX-v0_121263_aligned_788_F_0_23959_104	11553	11727	147	91.06	True
L	chrX-v0_121263_aligned_788_F_0_23959_104	11728	11896	148	93.02	True
A	chrX-v0_121263_aligned_788_F_0_23959_104	11897	12060	136	88.64	True
B	chrX-v0_121263_aligned_788_F_0_23959_104	12061	12245	150	89.06	True
C	chrX-v0_121263_aligned_788_F_0_23959_104	12246	12416	160	96.51	True
D	chrX-v0_121263_aligned_788_F_0_23959_104	12417	12582	128	86.36	True
E	chrX-v0_121263_aligned_788_F_0_23959_104	12583	12747	147	93.49	True
F	chrX-v0_121263_aligned_788_F_0_23959_104	12748	12920	154	93.75	True
G	chrX-v0_121263_aligned_788_F_0_23959_104	12921	13089	165	98.25	True
H	chrX-v0_121263_aligned_788_F_0_23959_104	13090	13261	145	90.96	True
I	chrX-v0_121263_aligned_788_F_0_23959_104	13262	13431	144	91.38	True
J	chrX-v0_121263_aligned_788_F_0_23959_104	13432	13598	137	89.60	True
K	chrX-v0_121263_aligned_788_F_0_23959_104	13599	13770	117	82.32	True
L	chrX-v0_121263_aligned_788_F_0_23959_104	13771	13937	149	93.57	True
A	chrX-v0_121263_aligned_788_F_0_23959_104	13938	14120	125	83.07	True
B	chrX-v0_121263_aligned_788_F_0_23959_104	14121	14305	168	94.68	True
