Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
C_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	0	184	79	69.46	True
B_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	185	370	140	85.35	True
A_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	371	541	142	90.34	True
L_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	542	715	147	91.06	True
K_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	716	886	161	96.53	True
J_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	887	1050	127	86.71	True
I_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	1051	1218	159	96.49	True
H_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	1219	1386	146	91.95	True
G_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	1387	1559	154	94.25	True
F_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	1560	1729	163	97.66	True
E_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	1730	1892	134	88.95	True
D_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	1893	2061	131	86.59	True
C_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	2062	2226	143	90.86	True
B_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	2227	2417	150	89.06	True
A_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	2418	2591	155	94.29	True
L_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	2592	2761	140	89.77	True
K_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	2762	2928	154	94.77	True
J_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	2929	3091	137	90.06	True
I_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	3092	3261	146	91.48	True
H_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	3262	3426	151	94.15	True
G_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	3427	3592	150	94.12	True
F_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	3593	3772	148	91.11	True
E_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	3773	3948	145	90.50	True
D_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	3949	4110	130	87.79	True
C_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	4111	4278	153	94.22	True
B_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	4279	4464	164	93.62	True
A_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	4465	4637	164	97.13	True
L_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	4638	4808	163	97.66	True
K_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	4809	4982	150	92.13	True
J_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	4983	5147	139	90.17	True
I_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	5148	5319	158	95.40	True
H_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	5320	5490	157	94.86	True
G_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	5491	5665	141	88.95	True
F_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	5666	5834	138	88.76	True
E_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	5835	6003	136	89.08	True
D_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	6004	6168	139	90.17	True
C_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	6169	6335	152	93.68	True
B_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	6336	6522	162	93.09	True
A_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	6523	6692	144	90.91	True
L_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	6693	6854	139	91.12	True
K_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	6855	7020	154	94.77	True
J_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	7021	7184	130	87.36	True
I_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	7185	7353	153	94.22	True
H_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	7354	7527	153	93.22	True
G_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	7528	7690	125	85.71	True
F_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	7691	7856	147	92.49	True
E_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	7857	8027	153	94.22	True
D_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	8028	8195	152	94.19	True
C_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	8196	8364	149	92.57	True
B_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	8365	8543	146	88.83	True
A_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	8544	8711	148	92.53	True
L_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	8712	8877	155	95.86	True
K_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	8878	9047	149	92.09	True
J_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	9048	9213	159	97.04	True
I_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	9214	9391	135	86.89	True
H_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	9392	9559	130	86.52	True
G_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	9560	9732	141	89.83	True
F_rc	chrX-v0_1389077_aligned_529_R_86_66078_7	9733	9900	145	91.91	True
