Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
F_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	0	223	97	71.56	True
E_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	224	393	140	89.77	True
D_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	394	565	148	92.53	True
C_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	566	733	134	88.07	True
B_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	734	918	150	88.66	True
A_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	919	1087	162	97.65	True
L_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	1088	1250	147	92.98	True
K_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	1251	1422	166	98.26	True
J_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	1423	1582	150	94.64	True
I_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	1583	1755	146	91.01	True
H_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	1756	1926	157	94.86	True
G_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	1927	2098	133	86.74	True
F_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	2099	2264	148	93.02	True
E_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	2265	2429	140	90.70	True
D_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	2430	2598	128	85.96	True
C_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	2599	2764	138	89.20	True
B_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	2765	2958	151	87.94	True
A_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	2959	3123	154	94.77	True
L_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	3124	3285	136	90.06	True
K_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	3286	3457	157	95.38	True
J_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	3458	3626	143	91.33	True
I_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	3627	3796	141	89.83	True
H_rc	chrX-v0_1693956_aligned_460_R_85_67810_11	3797	3965	134	87.22	True
