Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
C	chrX-v0_1021711_aligned_404_F_2_111593_95	0	196	121	80.10	True
D	chrX-v0_1021711_aligned_404_F_2_111593_95	197	369	145	91.43	True
E	chrX-v0_1021711_aligned_404_F_2_111593_95	370	534	137	90.06	True
F	chrX-v0_1021711_aligned_404_F_2_111593_95	535	696	123	84.36	True
G	chrX-v0_1021711_aligned_404_F_2_111593_95	697	867	143	90.86	True
H	chrX-v0_1021711_aligned_404_F_2_111593_95	868	1042	146	91.01	True
I	chrX-v0_1021711_aligned_404_F_2_111593_95	1043	1212	158	96.47	True
J	chrX-v0_1021711_aligned_404_F_2_111593_95	1213	1387	137	88.70	True
K	chrX-v0_1021711_aligned_404_F_2_111593_95	1388	1552	122	84.66	True
L	chrX-v0_1021711_aligned_404_F_2_111593_95	1553	1727	122	83.15	True
A	chrX-v0_1021711_aligned_404_F_2_111593_95	1728	1912	145	89.19	True
B	chrX-v0_1021711_aligned_404_F_2_111593_95	1913	2098	162	92.63	True
C	chrX-v0_1021711_aligned_404_F_2_111593_95	2099	2259	132	87.93	True
D	chrX-v0_1021711_aligned_404_F_2_111593_95	2260	2416	114	83.14	True
E	chrX-v0_1021711_aligned_404_F_2_111593_95	2417	2572	132	89.29	True
F	chrX-v0_1021711_aligned_404_F_2_111593_95	2573	2735	118	82.78	True
G	chrX-v0_1021711_aligned_404_F_2_111593_95	2736	2904	143	90.86	True
H	chrX-v0_1021711_aligned_404_F_2_111593_95	2905	3076	151	93.14	True
I	chrX-v0_1021711_aligned_404_F_2_111593_95	3077	3240	127	86.71	True
J	chrX-v0_1021711_aligned_404_F_2_111593_95	3241	3397	118	84.30	True
K	chrX-v0_1021711_aligned_404_F_2_111593_95	3398	3562	142	91.28	True
L	chrX-v0_1021711_aligned_404_F_2_111593_95	3563	3739	145	90.50	True
A	chrX-v0_1021711_aligned_404_F_2_111593_95	3740	3897	130	87.79	True
B	chrX-v0_1021711_aligned_404_F_2_111593_95	3898	4080	148	88.95	True
C	chrX-v0_1021711_aligned_404_F_2_111593_95	4081	4252	142	90.34	True
D	chrX-v0_1021711_aligned_404_F_2_111593_95	4253	4425	148	92.05	True
E	chrX-v0_1021711_aligned_404_F_2_111593_95	4426	4590	147	93.49	True
F	chrX-v0_1021711_aligned_404_F_2_111593_95	4591	4764	157	94.86	True
G	chrX-v0_1021711_aligned_404_F_2_111593_95	4765	4935	131	86.59	True
H	chrX-v0_1021711_aligned_404_F_2_111593_95	4936	5109	143	90.40	True
I	chrX-v0_1021711_aligned_404_F_2_111593_95	5110	5282	153	93.71	True
J	chrX-v0_1021711_aligned_404_F_2_111593_95	5283	5451	156	95.88	True
