Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
E	chrX-v0_1790271_aligned_222_F_100_72557_1	0	209	79	68.54	True
F	chrX-v0_1790271_aligned_222_F_100_72557_1	210	364	122	85.47	True
G	chrX-v0_1790271_aligned_222_F_100_72557_1	365	535	137	88.70	True
H	chrX-v0_1790271_aligned_222_F_100_72557_1	536	710	164	96.59	True
I	chrX-v0_1790271_aligned_222_F_100_72557_1	711	878	140	89.77	True
J	chrX-v0_1790271_aligned_222_F_100_72557_1	879	1042	144	91.86	True
K	chrX-v0_1790271_aligned_222_F_100_72557_1	1043	1218	119	81.82	True
L	chrX-v0_1790271_aligned_222_F_100_72557_1	1219	1376	143	92.31	True
A	chrX-v0_1790271_aligned_222_F_100_72557_1	1377	1549	152	93.68	True
B	chrX-v0_1790271_aligned_222_F_100_72557_1	1550	1734	163	93.12	True
C	chrX-v0_1790271_aligned_222_F_100_72557_1	1735	1895	135	89.02	True
D	chrX-v0_1790271_aligned_222_F_100_72557_1	1896	2070	150	92.13	True
E	chrX-v0_1790271_aligned_222_F_100_72557_1	2071	2229	126	87.06	True
F	chrX-v0_1790271_aligned_222_F_100_72557_1	2230	2402	140	89.33	True
G	chrX-v0_1790271_aligned_222_F_100_72557_1	2403	2569	129	86.03	True
H	chrX-v0_1790271_aligned_222_F_100_72557_1	2570	2737	148	92.05	True
I	chrX-v0_1790271_aligned_222_F_100_72557_1	2738	2911	150	92.61	True
J	chrX-v0_1790271_aligned_222_F_100_72557_1	2912	3075	148	93.53	True
K	chrX-v0_1790271_aligned_222_F_100_72557_1	3076	3249	139	89.27	True
L	chrX-v0_1790271_aligned_222_F_100_72557_1	3250	3417	146	91.95	True
A	chrX-v0_1790271_aligned_222_F_100_72557_1	3418	3586	136	88.64	True
B	chrX-v0_1790271_aligned_222_F_100_72557_1	3587	3766	150	89.47	True
C	chrX-v0_1790271_aligned_222_F_100_72557_1	3767	3930	120	83.71	True
D	chrX-v0_1790271_aligned_222_F_100_72557_1	3931	4104	152	93.18	True
E	chrX-v0_1790271_aligned_222_F_100_72557_1	4105	4265	134	89.41	True
F	chrX-v0_1790271_aligned_222_F_100_72557_1	4266	4423	127	86.71	True
G	chrX-v0_1790271_aligned_222_F_100_72557_1	4424	4598	139	88.40	True
H	chrX-v0_1790271_aligned_222_F_100_72557_1	4599	4767	146	91.48	True
I	chrX-v0_1790271_aligned_222_F_100_72557_1	4768	4932	142	90.80	True
J	chrX-v0_1790271_aligned_222_F_100_72557_1	4933	5096	136	89.08	True
K	chrX-v0_1790271_aligned_222_F_100_72557_1	5097	5264	119	82.87	True
L	chrX-v0_1790271_aligned_222_F_100_72557_1	5265	5437	144	90.91	True
