Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
A	chrX-v0_1618848_aligned_680_F_4_27534_83	0	189	126	82.14	True
B	chrX-v0_1618848_aligned_680_F_4_27534_83	190	371	170	95.70	True
C	chrX-v0_1618848_aligned_680_F_4_27534_83	372	536	136	88.64	True
D	chrX-v0_1618848_aligned_680_F_4_27534_83	537	705	130	86.93	True
E	chrX-v0_1618848_aligned_680_F_4_27534_83	706	873	146	92.44	True
F	chrX-v0_1618848_aligned_680_F_4_27534_83	874	1042	152	93.68	True
G	chrX-v0_1618848_aligned_680_F_4_27534_83	1043	1217	138	88.76	True
H	chrX-v0_1618848_aligned_680_F_4_27534_83	1218	1389	153	93.71	True
I	chrX-v0_1618848_aligned_680_F_4_27534_83	1390	1552	142	90.80	True
J	chrX-v0_1618848_aligned_680_F_4_27534_83	1553	1717	150	94.12	True
K	chrX-v0_1618848_aligned_680_F_4_27534_83	1718	1891	140	88.89	True
L	chrX-v0_1618848_aligned_680_F_4_27534_83	1892	2063	138	88.76	True
A	chrX-v0_1618848_aligned_680_F_4_27534_83	2064	2240	138	87.91	True
B	chrX-v0_1618848_aligned_680_F_4_27534_83	2241	2429	162	91.75	True
C	chrX-v0_1618848_aligned_680_F_4_27534_83	2430	2600	142	89.89	True
D	chrX-v0_1618848_aligned_680_F_4_27534_83	2601	2771	155	94.29	True
E	chrX-v0_1618848_aligned_680_F_4_27534_83	2772	2935	149	93.57	True
F	chrX-v0_1618848_aligned_680_F_4_27534_83	2936	3112	144	90.45	True
G	chrX-v0_1618848_aligned_680_F_4_27534_83	3113	3283	125	85.71	True
H	chrX-v0_1618848_aligned_680_F_4_27534_83	3284	3462	144	89.13	True
I	chrX-v0_1618848_aligned_680_F_4_27534_83	3463	3633	136	88.20	True
J	chrX-v0_1618848_aligned_680_F_4_27534_83	3634	3800	138	90.12	True
K	chrX-v0_1618848_aligned_680_F_4_27534_83	3801	3976	150	91.67	True
L	chrX-v0_1618848_aligned_680_F_4_27534_83	3977	4151	119	82.51	True
A	chrX-v0_1618848_aligned_680_F_4_27534_83	4152	4327	153	93.22	True
B	chrX-v0_1618848_aligned_680_F_4_27534_83	4328	4508	156	91.49	True
C	chrX-v0_1618848_aligned_680_F_4_27534_83	4509	4673	149	93.57	True
D	chrX-v0_1618848_aligned_680_F_4_27534_83	4674	4846	151	93.64	True
E	chrX-v0_1618848_aligned_680_F_4_27534_83	4847	5013	154	95.29	True
F	chrX-v0_1618848_aligned_680_F_4_27534_83	5014	5180	137	89.60	True
G	chrX-v0_1618848_aligned_680_F_4_27534_83	5181	5344	114	82.39	True
H	chrX-v0_1618848_aligned_680_F_4_27534_83	5345	5509	149	93.06	True
I	chrX-v0_1618848_aligned_680_F_4_27534_83	5510	5684	153	93.22	True
J	chrX-v0_1618848_aligned_680_F_4_27534_83	5685	5848	146	92.44	True
K	chrX-v0_1618848_aligned_680_F_4_27534_83	5849	6015	156	95.35	True
L	chrX-v0_1618848_aligned_680_F_4_27534_83	6016	6187	137	88.27	True
A	chrX-v0_1618848_aligned_680_F_4_27534_83	6188	6357	156	94.83	True
B	chrX-v0_1618848_aligned_680_F_4_27534_83	6358	6544	159	91.62	True
C	chrX-v0_1618848_aligned_680_F_4_27534_83	6545	6706	114	81.67	True
D	chrX-v0_1618848_aligned_680_F_4_27534_83	6707	6865	113	82.29	True
E	chrX-v0_1618848_aligned_680_F_4_27534_83	6866	7035	134	88.07	True
F	chrX-v0_1618848_aligned_680_F_4_27534_83	7036	7202	127	86.29	True
G	chrX-v0_1618848_aligned_680_F_4_27534_83	7203	7371	148	92.53	True
H	chrX-v0_1618848_aligned_680_F_4_27534_83	7372	7544	145	90.50	True
I	chrX-v0_1618848_aligned_680_F_4_27534_83	7545	7714	156	95.35	True
J	chrX-v0_1618848_aligned_680_F_4_27534_83	7715	7882	144	91.86	True
K	chrX-v0_1618848_aligned_680_F_4_27534_83	7883	8057	151	92.66	True
L	chrX-v0_1618848_aligned_680_F_4_27534_83	8058	8213	132	88.82	True
A	chrX-v0_1618848_aligned_680_F_4_27534_83	8214	8377	129	86.86	True
B	chrX-v0_1618848_aligned_680_F_4_27534_83	8378	8563	153	90.05	True
C	chrX-v0_1618848_aligned_680_F_4_27534_83	8564	8734	168	98.84	True
D	chrX-v0_1618848_aligned_680_F_4_27534_83	8735	8903	150	93.60	True
E	chrX-v0_1618848_aligned_680_F_4_27534_83	8904	9066	150	94.64	True
F	chrX-v0_1618848_aligned_680_F_4_27534_83	9067	9238	148	92.53	True
G	chrX-v0_1618848_aligned_680_F_4_27534_83	9239	9407	157	95.38	True
H	chrX-v0_1618848_aligned_680_F_4_27534_83	9408	9581	162	96.55	True
I	chrX-v0_1618848_aligned_680_F_4_27534_83	9582	9731	116	83.72	True
J	chrX-v0_1618848_aligned_680_F_4_27534_83	9732	9892	135	89.47	True
K	chrX-v0_1618848_aligned_680_F_4_27534_83	9893	10060	147	92.00	True
L	chrX-v0_1618848_aligned_680_F_4_27534_83	10061	10237	147	91.06	True
A	chrX-v0_1618848_aligned_680_F_4_27534_83	10238	10402	135	88.57	True
B	chrX-v0_1618848_aligned_680_F_4_27534_83	10403	10594	164	92.27	True
C	chrX-v0_1618848_aligned_680_F_4_27534_83	10595	10770	160	95.45	True
D	chrX-v0_1618848_aligned_680_F_4_27534_83	10771	10945	145	90.06	True
E	chrX-v0_1618848_aligned_680_F_4_27534_83	10946	11113	153	94.74	True
F	chrX-v0_1618848_aligned_680_F_4_27534_83	11114	11283	167	98.83	True
G	chrX-v0_1618848_aligned_680_F_4_27534_83	11284	11449	150	93.60	True
H	chrX-v0_1618848_aligned_680_F_4_27534_83	11450	11616	159	96.49	True
I	chrX-v0_1618848_aligned_680_F_4_27534_83	11617	11788	168	98.84	True
J	chrX-v0_1618848_aligned_680_F_4_27534_83	11789	11953	143	91.81	True
K	chrX-v0_1618848_aligned_680_F_4_27534_83	11954	12129	122	82.80	True
L	chrX-v0_1618848_aligned_680_F_4_27534_83	12130	12292	126	85.80	True
A	chrX-v0_1618848_aligned_680_F_4_27534_83	12293	12441	116	84.12	True
B	chrX-v0_1618848_aligned_680_F_4_27534_83	12442	12626	167	94.18	True
C	chrX-v0_1618848_aligned_680_F_4_27534_83	12627	12786	137	89.60	True
D	chrX-v0_1618848_aligned_680_F_4_27534_83	12787	12958	149	92.57	True
E	chrX-v0_1618848_aligned_680_F_4_27534_83	12959	13127	151	94.15	True
F	chrX-v0_1618848_aligned_680_F_4_27534_83	13128	13297	150	93.10	True
G	chrX-v0_1618848_aligned_680_F_4_27534_83	13298	13464	143	90.86	True
H	chrX-v0_1618848_aligned_680_F_4_27534_83	13465	13631	143	90.86	True
I	chrX-v0_1618848_aligned_680_F_4_27534_83	13632	13794	137	89.60	True
J	chrX-v0_1618848_aligned_680_F_4_27534_83	13795	13959	137	89.60	True
K	chrX-v0_1618848_aligned_680_F_4_27534_83	13960	14130	143	90.86	True
L	chrX-v0_1618848_aligned_680_F_4_27534_83	14131	14299	159	96.49	True
A	chrX-v0_1618848_aligned_680_F_4_27534_83	14300	14467	137	89.14	True
B	chrX-v0_1618848_aligned_680_F_4_27534_83	14468	14649	170	95.70	True
C	chrX-v0_1618848_aligned_680_F_4_27534_83	14650	14827	153	92.27	True
D	chrX-v0_1618848_aligned_680_F_4_27534_83	14828	14998	139	89.71	True
E	chrX-v0_1618848_aligned_680_F_4_27534_83	14999	15170	133	87.15	True
F	chrX-v0_1618848_aligned_680_F_4_27534_83	15171	15334	135	88.57	True
G	chrX-v0_1618848_aligned_680_F_4_27534_83	15335	15505	153	94.22	True
H	chrX-v0_1618848_aligned_680_F_4_27534_83	15506	15672	134	88.07	True
I	chrX-v0_1618848_aligned_680_F_4_27534_83	15673	15839	155	95.32	True
J	chrX-v0_1618848_aligned_680_F_4_27534_83	15840	16006	156	95.88	True
K	chrX-v0_1618848_aligned_680_F_4_27534_83	16007	16184	143	89.94	True
L	chrX-v0_1618848_aligned_680_F_4_27534_83	16185	16355	153	94.22	True
A	chrX-v0_1618848_aligned_680_F_4_27534_83	16356	16531	143	89.50	True
B	chrX-v0_1618848_aligned_680_F_4_27534_83	16532	16714	169	95.19	True
C	chrX-v0_1618848_aligned_680_F_4_27534_83	16715	16886	133	87.15	True
D	chrX-v0_1618848_aligned_680_F_4_27534_83	16887	17049	153	94.74	True
E	chrX-v0_1618848_aligned_680_F_4_27534_83	17050	17216	142	91.28	True
F	chrX-v0_1618848_aligned_680_F_4_27534_83	17217	17380	120	84.09	True
G	chrX-v0_1618848_aligned_680_F_4_27534_83	17381	17549	133	87.57	True
H	chrX-v0_1618848_aligned_680_F_4_27534_83	17550	17712	140	90.70	True
I	chrX-v0_1618848_aligned_680_F_4_27534_83	17713	17881	147	92.49	True
J	chrX-v0_1618848_aligned_680_F_4_27534_83	17882	18047	143	91.81	True
K	chrX-v0_1618848_aligned_680_F_4_27534_83	18048	18215	121	83.43	True
L	chrX-v0_1618848_aligned_680_F_4_27534_83	18216	18387	152	93.68	True
A	chrX-v0_1618848_aligned_680_F_4_27534_83	18388	18546	125	86.13	True
B	chrX-v0_1618848_aligned_680_F_4_27534_83	18547	18735	169	94.24	True
C	chrX-v0_1618848_aligned_680_F_4_27534_83	18736	18906	147	91.53	True
D	chrX-v0_1618848_aligned_680_F_4_27534_83	18907	19075	143	90.86	True
E	chrX-v0_1618848_aligned_680_F_4_27534_83	19076	19249	129	86.44	True
F	chrX-v0_1618848_aligned_680_F_4_27534_83	19250	19420	151	93.14	True
G	chrX-v0_1618848_aligned_680_F_4_27534_83	19421	19589	133	87.57	True
H	chrX-v0_1618848_aligned_680_F_4_27534_83	19590	19765	148	91.11	True
I	chrX-v0_1618848_aligned_680_F_4_27534_83	19766	19929	143	91.33	True
J	chrX-v0_1618848_aligned_680_F_4_27534_83	19930	20096	153	94.74	True
K	chrX-v0_1618848_aligned_680_F_4_27534_83	20097	20264	134	87.64	True
L	chrX-v0_1618848_aligned_680_F_4_27534_83	20265	20430	151	94.15	True
A	chrX-v0_1618848_aligned_680_F_4_27534_83	20431	20606	130	86.11	True
B	chrX-v0_1618848_aligned_680_F_4_27534_83	20607	20789	153	90.05	True
C	chrX-v0_1618848_aligned_680_F_4_27534_83	20790	20968	160	94.44	True
D	chrX-v0_1618848_aligned_680_F_4_27534_83	20969	21140	137	88.70	True
E	chrX-v0_1618848_aligned_680_F_4_27534_83	21141	21305	148	93.53	True
F	chrX-v0_1618848_aligned_680_F_4_27534_83	21306	21475	148	92.53	True
G	chrX-v0_1618848_aligned_680_F_4_27534_83	21476	21636	135	89.02	True
H	chrX-v0_1618848_aligned_680_F_4_27534_83	21637	21801	142	90.80	True
I	chrX-v0_1618848_aligned_680_F_4_27534_83	21802	21965	136	89.08	True
J	chrX-v0_1618848_aligned_680_F_4_27534_83	21966	22131	131	87.43	True
K	chrX-v0_1618848_aligned_680_F_4_27534_83	22132	22298	153	94.22	True
L	chrX-v0_1618848_aligned_680_F_4_27534_83	22299	22468	141	90.29	True
A	chrX-v0_1618848_aligned_680_F_4_27534_83	22469	22641	141	89.83	True
B	chrX-v0_1618848_aligned_680_F_4_27534_83	22642	22829	164	93.16	True
C	chrX-v0_1618848_aligned_680_F_4_27534_83	22830	23004	157	94.86	True
D	chrX-v0_1618848_aligned_680_F_4_27534_83	23005	23175	161	97.08	True
E	chrX-v0_1618848_aligned_680_F_4_27534_83	23176	23347	126	85.00	True
F	chrX-v0_1618848_aligned_680_F_4_27534_83	23348	23514	129	86.44	True
G	chrX-v0_1618848_aligned_680_F_4_27534_83	23515	23691	133	87.15	True
H	chrX-v0_1618848_aligned_680_F_4_27534_83	23692	23860	148	93.02	True
I	chrX-v0_1618848_aligned_680_F_4_27534_83	23861	24022	144	91.86	True
J	chrX-v0_1618848_aligned_680_F_4_27534_83	24023	24187	139	90.17	True
K	chrX-v0_1618848_aligned_680_F_4_27534_83	24188	24361	147	91.53	True
L	chrX-v0_1618848_aligned_680_F_4_27534_83	24362	24531	147	92.00	True
A	chrX-v0_1618848_aligned_680_F_4_27534_83	24532	24702	144	90.91	True
B	chrX-v0_1618848_aligned_680_F_4_27534_83	24703	24893	142	86.22	True
C	chrX-v0_1618848_aligned_680_F_4_27534_83	24894	25062	161	96.53	True
D	chrX-v0_1618848_aligned_680_F_4_27534_83	25063	25228	147	92.49	True
E	chrX-v0_1618848_aligned_680_F_4_27534_83	25229	25398	155	95.32	True
