Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
K	chrX-v0_1397096_aligned_129_F_2_25454_88	0	190	130	83.16	True
L	chrX-v0_1397096_aligned_129_F_2_25454_88	191	358	162	97.65	True
A	chrX-v0_1397096_aligned_129_F_2_25454_88	359	529	150	93.10	True
B	chrX-v0_1397096_aligned_129_F_2_25454_88	530	715	171	95.24	True
C	chrX-v0_1397096_aligned_129_F_2_25454_88	716	889	153	93.22	True
D	chrX-v0_1397096_aligned_129_F_2_25454_88	890	1056	150	93.60	True
E	chrX-v0_1397096_aligned_129_F_2_25454_88	1057	1222	126	85.88	True
F	chrX-v0_1397096_aligned_129_F_2_25454_88	1223	1388	159	96.49	True
G	chrX-v0_1397096_aligned_129_F_2_25454_88	1389	1559	131	87.01	True
H	chrX-v0_1397096_aligned_129_F_2_25454_88	1560	1723	138	89.66	True
I	chrX-v0_1397096_aligned_129_F_2_25454_88	1724	1888	139	89.71	True
J	chrX-v0_1397096_aligned_129_F_2_25454_88	1889	2055	109	80.45	True
K	chrX-v0_1397096_aligned_129_F_2_25454_88	2056	2229	153	93.71	True
L	chrX-v0_1397096_aligned_129_F_2_25454_88	2230	2407	138	87.91	True
A	chrX-v0_1397096_aligned_129_F_2_25454_88	2408	2577	148	92.53	True
B	chrX-v0_1397096_aligned_129_F_2_25454_88	2578	2755	150	89.89	True
C	chrX-v0_1397096_aligned_129_F_2_25454_88	2756	2923	159	96.49	True
D	chrX-v0_1397096_aligned_129_F_2_25454_88	2924	3097	148	92.05	True
E	chrX-v0_1397096_aligned_129_F_2_25454_88	3098	3258	130	87.36	True
F	chrX-v0_1397096_aligned_129_F_2_25454_88	3259	3429	130	86.11	True
H	chrX-v0_1397096_aligned_129_F_2_25454_88	3430	3598	138	89.20	True
I	chrX-v0_1397096_aligned_129_F_2_25454_88	3599	3770	152	93.18	True
J	chrX-v0_1397096_aligned_129_F_2_25454_88	3771	3937	143	91.33	True
K	chrX-v0_1397096_aligned_129_F_2_25454_88	3938	4110	139	88.83	True
L	chrX-v0_1397096_aligned_129_F_2_25454_88	4111	4277	153	94.74	True
A	chrX-v0_1397096_aligned_129_F_2_25454_88	4278	4444	122	84.66	True
B	chrX-v0_1397096_aligned_129_F_2_25454_88	4445	4633	160	91.24	True
C	chrX-v0_1397096_aligned_129_F_2_25454_88	4634	4804	152	93.68	True
D	chrX-v0_1397096_aligned_129_F_2_25454_88	4805	4975	134	88.07	True
E	chrX-v0_1397096_aligned_129_F_2_25454_88	4976	5138	146	93.45	True
F	chrX-v0_1397096_aligned_129_F_2_25454_88	5139	5309	160	96.51	True
G	chrX-v0_1397096_aligned_129_F_2_25454_88	5310	5479	136	89.08	True
H	chrX-v0_1397096_aligned_129_F_2_25454_88	5480	5647	159	96.49	True
I	chrX-v0_1397096_aligned_129_F_2_25454_88	5648	5816	149	93.06	True
J	chrX-v0_1397096_aligned_129_F_2_25454_88	5817	5984	143	91.33	True
K	chrX-v0_1397096_aligned_129_F_2_25454_88	5985	6146	139	90.64	True
L	chrX-v0_1397096_aligned_129_F_2_25454_88	6147	6313	142	90.80	True
A	chrX-v0_1397096_aligned_129_F_2_25454_88	6314	6482	156	95.35	True
B	chrX-v0_1397096_aligned_129_F_2_25454_88	6483	6672	156	90.21	True
C	chrX-v0_1397096_aligned_129_F_2_25454_88	6673	6846	148	91.57	True
D	chrX-v0_1397096_aligned_129_F_2_25454_88	6847	7006	132	87.93	True
E	chrX-v0_1397096_aligned_129_F_2_25454_88	7007	7166	139	90.64	True
F	chrX-v0_1397096_aligned_129_F_2_25454_88	7167	7325	122	84.66	True
G	chrX-v0_1397096_aligned_129_F_2_25454_88	7326	7497	104	78.26	True
H	chrX-v0_1397096_aligned_129_F_2_25454_88	7498	7652	124	85.63	True
I	chrX-v0_1397096_aligned_129_F_2_25454_88	7653	7822	162	97.09	True
J	chrX-v0_1397096_aligned_129_F_2_25454_88	7823	7985	133	88.44	True
K	chrX-v0_1397096_aligned_129_F_2_25454_88	7986	8147	145	92.40	True
L	chrX-v0_1397096_aligned_129_F_2_25454_88	8148	8324	145	90.50	True
A	chrX-v0_1397096_aligned_129_F_2_25454_88	8325	8495	152	93.68	True
