Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
B	chrX-v0_2758657_aligned_85_F_91_57511_4	0	179	87	71.78	True
C	chrX-v0_2758657_aligned_85_F_91_57511_4	180	349	162	97.09	True
D	chrX-v0_2758657_aligned_85_F_91_57511_4	350	529	135	86.10	True
E	chrX-v0_2758657_aligned_85_F_91_57511_4	530	693	150	94.12	True
F	chrX-v0_2758657_aligned_85_F_91_57511_4	694	863	162	97.09	True
G	chrX-v0_2758657_aligned_85_F_91_57511_4	864	1028	129	86.86	True
H	chrX-v0_2758657_aligned_85_F_91_57511_4	1029	1204	156	93.82	True
I	chrX-v0_2758657_aligned_85_F_91_57511_4	1205	1372	142	90.80	True
J	chrX-v0_2758657_aligned_85_F_91_57511_4	1373	1539	161	97.63	True
K	chrX-v0_2758657_aligned_85_F_91_57511_4	1540	1708	151	93.64	True
L	chrX-v0_2758657_aligned_85_F_91_57511_4	1709	1860	118	83.91	True
A	chrX-v0_2758657_aligned_85_F_91_57511_4	1861	2033	148	92.05	True
B	chrX-v0_2758657_aligned_85_F_91_57511_4	2034	2217	150	89.47	True
C	chrX-v0_2758657_aligned_85_F_91_57511_4	2218	2392	140	88.89	True
D	chrX-v0_2758657_aligned_85_F_91_57511_4	2393	2563	145	91.43	True
E	chrX-v0_2758657_aligned_85_F_91_57511_4	2564	2732	150	93.10	True
F	chrX-v0_2758657_aligned_85_F_91_57511_4	2733	2902	158	95.93	True
G	chrX-v0_2758657_aligned_85_F_91_57511_4	2903	3077	147	91.53	True
H	chrX-v0_2758657_aligned_85_F_91_57511_4	3078	3246	140	90.23	True
I	chrX-v0_2758657_aligned_85_F_91_57511_4	3247	3420	141	89.39	True
J	chrX-v0_2758657_aligned_85_F_91_57511_4	3421	3593	143	89.94	True
K	chrX-v0_2758657_aligned_85_F_91_57511_4	3594	3761	142	90.34	True
L	chrX-v0_2758657_aligned_85_F_91_57511_4	3762	3922	133	88.89	True
A	chrX-v0_2758657_aligned_85_F_91_57511_4	3923	4092	157	95.38	True
B	chrX-v0_2758657_aligned_85_F_91_57511_4	4093	4278	171	95.24	True
C	chrX-v0_2758657_aligned_85_F_91_57511_4	4279	4446	142	90.80	True
D	chrX-v0_2758657_aligned_85_F_91_57511_4	4447	4612	126	86.21	True
E	chrX-v0_2758657_aligned_85_F_91_57511_4	4613	4775	148	94.05	True
F	chrX-v0_2758657_aligned_85_F_91_57511_4	4776	4949	149	92.09	True
G	chrX-v0_2758657_aligned_85_F_91_57511_4	4950	5115	157	95.91	True
H	chrX-v0_2758657_aligned_85_F_91_57511_4	5116	5289	162	96.02	True
I	chrX-v0_2758657_aligned_85_F_91_57511_4	5290	5460	158	95.40	True
J	chrX-v0_2758657_aligned_85_F_91_57511_4	5461	5631	152	93.68	True
K	chrX-v0_2758657_aligned_85_F_91_57511_4	5632	5800	155	94.80	True
L	chrX-v0_2758657_aligned_85_F_91_57511_4	5801	5965	152	94.71	True
A	chrX-v0_2758657_aligned_85_F_91_57511_4	5966	6134	148	92.53	True
B	chrX-v0_2758657_aligned_85_F_91_57511_4	6135	6319	150	88.66	True
C	chrX-v0_2758657_aligned_85_F_91_57511_4	6320	6491	127	85.47	True
D	chrX-v0_2758657_aligned_85_F_91_57511_4	6492	6658	144	90.91	True
E	chrX-v0_2758657_aligned_85_F_91_57511_4	6659	6812	128	88.10	True
F	chrX-v0_2758657_aligned_85_F_91_57511_4	6813	6989	149	91.62	True
G	chrX-v0_2758657_aligned_85_F_91_57511_4	6990	7168	151	91.71	True
H	chrX-v0_2758657_aligned_85_F_91_57511_4	7169	7341	149	92.57	True
I	chrX-v0_2758657_aligned_85_F_91_57511_4	7342	7515	140	88.89	True
J	chrX-v0_2758657_aligned_85_F_91_57511_4	7516	7683	161	97.63	True
K	chrX-v0_2758657_aligned_85_F_91_57511_4	7684	7855	154	93.75	True
L	chrX-v0_2758657_aligned_85_F_91_57511_4	7856	8024	161	97.08	True
A	chrX-v0_2758657_aligned_85_F_91_57511_4	8025	8188	150	93.60	True
B	chrX-v0_2758657_aligned_85_F_91_57511_4	8189	8372	154	90.53	True
C	chrX-v0_2758657_aligned_85_F_91_57511_4	8373	8542	153	93.71	True
D	chrX-v0_2758657_aligned_85_F_91_57511_4	8543	8702	137	90.06	True
E	chrX-v0_2758657_aligned_85_F_91_57511_4	8703	8855	136	90.48	True
F	chrX-v0_2758657_aligned_85_F_91_57511_4	8856	9028	141	89.83	True
G	chrX-v0_2758657_aligned_85_F_91_57511_4	9029	9190	128	86.78	True
H	chrX-v0_2758657_aligned_85_F_91_57511_4	9191	9354	109	80.11	True
I	chrX-v0_2758657_aligned_85_F_91_57511_4	9355	9521	140	90.23	True
J	chrX-v0_2758657_aligned_85_F_91_57511_4	9522	9685	125	86.13	True
K	chrX-v0_2758657_aligned_85_F_91_57511_4	9686	9851	149	93.57	True
L	chrX-v0_2758657_aligned_85_F_91_57511_4	9852	10025	159	95.43	True
A	chrX-v0_2758657_aligned_85_F_91_57511_4	10026	10198	151	93.14	True
B	chrX-v0_2758657_aligned_85_F_91_57511_4	10199	10386	178	97.34	True
C	chrX-v0_2758657_aligned_85_F_91_57511_4	10387	10555	167	98.83	True
D	chrX-v0_2758657_aligned_85_F_91_57511_4	10556	10724	151	93.64	True
E	chrX-v0_2758657_aligned_85_F_91_57511_4	10725	10892	160	97.06	True
F	chrX-v0_2758657_aligned_85_F_91_57511_4	10893	11064	165	97.69	True
G	chrX-v0_2758657_aligned_85_F_91_57511_4	11065	11236	161	96.53	True
H	chrX-v0_2758657_aligned_85_F_91_57511_4	11237	11410	166	97.70	True
I	chrX-v0_2758657_aligned_85_F_91_57511_4	11411	11579	152	93.68	True
J	chrX-v0_2758657_aligned_85_F_91_57511_4	11580	11743	139	90.17	True
K	chrX-v0_2758657_aligned_85_F_91_57511_4	11744	11917	148	91.57	True
L	chrX-v0_2758657_aligned_85_F_91_57511_4	11918	12078	146	92.94	True
A	chrX-v0_2758657_aligned_85_F_91_57511_4	12079	12250	155	94.29	True
B	chrX-v0_2758657_aligned_85_F_91_57511_4	12251	12432	149	89.84	True
C	chrX-v0_2758657_aligned_85_F_91_57511_4	12433	12596	141	90.29	True
D	chrX-v0_2758657_aligned_85_F_91_57511_4	12597	12766	138	88.76	True
