Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
A_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	0	78	-28	41.76	True
H_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	79	247	147	92.00	True
G_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	248	426	137	87.43	True
F_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	427	594	157	95.91	True
E_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	595	759	139	90.17	True
D_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	760	936	134	86.81	True
C_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	937	1104	153	94.22	True
B_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	1105	1286	165	94.12	True
A_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	1287	1455	142	90.80	True
L_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	1456	1625	161	97.08	True
K_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	1626	1796	161	96.53	True
J_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	1797	1965	138	89.66	True
I_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	1966	2137	142	89.89	True
H_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	2138	2305	155	94.80	True
G_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	2306	2470	140	90.23	True
F_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	2471	2642	139	89.27	True
E_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	2643	2811	130	87.79	True
D_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	2812	2981	153	94.22	True
C_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	2982	3151	146	91.95	True
B_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	3152	3333	164	93.62	True
A_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	3334	3503	152	93.68	True
L_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	3504	3665	141	91.23	True
K_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	3666	3832	136	88.64	True
J_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	3833	3999	151	94.15	True
I_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	4000	4163	133	88.44	True
H_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	4164	4327	137	89.60	True
G_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	4328	4486	121	84.57	True
F_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	4487	4655	149	93.06	True
E_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	4656	4826	137	88.70	True
D_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	4827	4980	104	79.55	True
C_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	4981	5144	142	91.28	True
B_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	5145	5328	158	92.02	True
A_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	5329	5498	144	90.45	True
L_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	5499	5663	148	93.53	True
K_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	5664	5827	116	82.58	True
J_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	5828	5989	134	88.95	True
I_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	5990	6159	155	94.80	True
H_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	6160	6329	135	88.14	True
G_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	6330	6494	128	86.86	True
F_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	6495	6661	155	95.32	True
E_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	6662	6830	147	92.49	True
D_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	6831	7000	126	85.00	True
C_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	7001	7171	157	95.38	True
B_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	7172	7343	131	84.29	True
A_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	7344	7515	149	92.09	True
L_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	7516	7673	140	91.18	True
K_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	7674	7843	159	95.95	True
J_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	7844	8008	147	92.98	True
I_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	8009	8176	152	94.71	True
H_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	8177	8351	124	84.07	True
G_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	8352	8523	125	84.15	True
F_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	8524	8687	126	86.21	True
E_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	8688	8854	146	92.44	True
D_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	8855	9025	158	95.93	True
C_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	9026	9188	129	86.86	True
B_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	9189	9377	162	92.19	True
A_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	9378	9545	146	91.95	True
L_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	9546	9710	131	87.86	True
K_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	9711	9874	146	92.94	True
J_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	9875	10043	161	97.63	True
I_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	10044	10209	146	92.44	True
H_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	10210	10384	135	87.29	True
G_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	10385	10553	129	86.44	True
F_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	10554	10722	150	93.10	True
E_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	10723	10891	143	91.33	True
D_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	10892	11056	150	93.60	True
C_rc	chrX-v0_1642793_aligned_657_R_70_12429_6	11057	11231	154	93.75	True
