Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
A	chrX-v0_2521952_aligned_730_F_72_47699_4	0	143	60	66.67	True
B	chrX-v0_2521952_aligned_730_F_72_47699_4	144	323	135	85.34	True
C	chrX-v0_2521952_aligned_730_F_72_47699_4	324	495	138	88.33	True
D	chrX-v0_2521952_aligned_730_F_72_47699_4	496	661	146	91.95	True
E	chrX-v0_2521952_aligned_730_F_72_47699_4	662	825	138	90.59	True
F	chrX-v0_2521952_aligned_730_F_72_47699_4	826	999	137	88.27	True
G	chrX-v0_2521952_aligned_730_F_72_47699_4	1000	1161	139	90.17	True
H	chrX-v0_2521952_aligned_730_F_72_47699_4	1162	1333	151	93.14	True
I	chrX-v0_2521952_aligned_730_F_72_47699_4	1334	1501	145	91.91	True
J	chrX-v0_2521952_aligned_730_F_72_47699_4	1502	1670	153	94.74	True
K	chrX-v0_2521952_aligned_730_F_72_47699_4	1671	1839	148	92.53	True
L	chrX-v0_2521952_aligned_730_F_72_47699_4	1840	2005	132	88.37	True
A	chrX-v0_2521952_aligned_730_F_72_47699_4	2006	2167	141	90.75	True
B	chrX-v0_2521952_aligned_730_F_72_47699_4	2168	2356	148	88.95	True
C	chrX-v0_2521952_aligned_730_F_72_47699_4	2357	2528	159	95.95	True
D	chrX-v0_2521952_aligned_730_F_72_47699_4	2529	2696	153	94.22	True
E	chrX-v0_2521952_aligned_730_F_72_47699_4	2697	2866	146	91.95	True
F	chrX-v0_2521952_aligned_730_F_72_47699_4	2867	3034	127	85.88	True
G	chrX-v0_2521952_aligned_730_F_72_47699_4	3035	3205	163	97.66	True
H	chrX-v0_2521952_aligned_730_F_72_47699_4	3206	3378	132	86.67	True
I	chrX-v0_2521952_aligned_730_F_72_47699_4	3379	3556	159	94.41	True
J	chrX-v0_2521952_aligned_730_F_72_47699_4	3557	3724	168	100.00	True
K	chrX-v0_2521952_aligned_730_F_72_47699_4	3725	3896	148	91.57	True
L	chrX-v0_2521952_aligned_730_F_72_47699_4	3897	4069	145	91.43	True
A	chrX-v0_2521952_aligned_730_F_72_47699_4	4070	4224	116	83.33	True
B	chrX-v0_2521952_aligned_730_F_72_47699_4	4225	4413	175	95.81	True
C	chrX-v0_2521952_aligned_730_F_72_47699_4	4414	4579	131	87.43	True
D	chrX-v0_2521952_aligned_730_F_72_47699_4	4580	4746	131	87.01	True
E	chrX-v0_2521952_aligned_730_F_72_47699_4	4747	4912	149	93.57	True
F	chrX-v0_2521952_aligned_730_F_72_47699_4	4913	5077	126	86.21	True
G	chrX-v0_2521952_aligned_730_F_72_47699_4	5078	5251	144	90.45	True
H	chrX-v0_2521952_aligned_730_F_72_47699_4	5252	5428	139	88.40	True
I	chrX-v0_2521952_aligned_730_F_72_47699_4	5429	5596	154	94.77	True
J	chrX-v0_2521952_aligned_730_F_72_47699_4	5597	5763	130	86.93	True
K	chrX-v0_2521952_aligned_730_F_72_47699_4	5764	5931	155	95.32	True
L	chrX-v0_2521952_aligned_730_F_72_47699_4	5932	6096	115	83.24	True
A	chrX-v0_2521952_aligned_730_F_72_47699_4	6097	6258	120	83.71	True
B	chrX-v0_2521952_aligned_730_F_72_47699_4	6259	6441	150	89.06	True
C	chrX-v0_2521952_aligned_730_F_72_47699_4	6442	6602	116	82.95	True
D	chrX-v0_2521952_aligned_730_F_72_47699_4	6603	6765	142	91.28	True
E	chrX-v0_2521952_aligned_730_F_72_47699_4	6766	6931	151	94.15	True
F	chrX-v0_2521952_aligned_730_F_72_47699_4	6932	7101	128	85.96	True
G	chrX-v0_2521952_aligned_730_F_72_47699_4	7102	7272	157	95.38	True
H	chrX-v0_2521952_aligned_730_F_72_47699_4	7273	7438	153	94.22	True
I	chrX-v0_2521952_aligned_730_F_72_47699_4	7439	7608	148	92.53	True
J	chrX-v0_2521952_aligned_730_F_72_47699_4	7609	7775	141	90.29	True
K	chrX-v0_2521952_aligned_730_F_72_47699_4	7776	7939	121	84.57	True
L	chrX-v0_2521952_aligned_730_F_72_47699_4	7940	8102	142	91.28	True
A	chrX-v0_2521952_aligned_730_F_72_47699_4	8103	8270	141	89.83	True
B	chrX-v0_2521952_aligned_730_F_72_47699_4	8271	8453	141	86.91	True
C	chrX-v0_2521952_aligned_730_F_72_47699_4	8454	8627	158	94.89	True
D	chrX-v0_2521952_aligned_730_F_72_47699_4	8628	8794	148	93.02	True
E	chrX-v0_2521952_aligned_730_F_72_47699_4	8795	8953	115	83.24	True
F	chrX-v0_2521952_aligned_730_F_72_47699_4	8954	9137	125	82.72	True
G	chrX-v0_2521952_aligned_730_F_72_47699_4	9138	9302	141	90.29	True
H	chrX-v0_2521952_aligned_730_F_72_47699_4	9303	9478	157	94.35	True
I	chrX-v0_2521952_aligned_730_F_72_47699_4	9479	9648	166	98.82	True
J	chrX-v0_2521952_aligned_730_F_72_47699_4	9649	9817	148	93.02	True
K	chrX-v0_2521952_aligned_730_F_72_47699_4	9818	9988	161	96.53	True
L	chrX-v0_2521952_aligned_730_F_72_47699_4	9989	10149	139	90.64	True
A	chrX-v0_2521952_aligned_730_F_72_47699_4	10150	10327	149	91.62	True
B	chrX-v0_2521952_aligned_730_F_72_47699_4	10328	10504	138	85.94	True
C	chrX-v0_2521952_aligned_730_F_72_47699_4	10505	10668	133	88.44	True
D	chrX-v0_2521952_aligned_730_F_72_47699_4	10669	10835	153	94.74	True
E	chrX-v0_2521952_aligned_730_F_72_47699_4	10836	11002	144	91.38	True
F	chrX-v0_2521952_aligned_730_F_72_47699_4	11003	11164	129	86.86	True
G	chrX-v0_2521952_aligned_730_F_72_47699_4	11165	11332	141	90.75	True
