Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
J_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	0	206	14	53.24	True
K	chrX-v0_1155532_aligned_748_R_4677_94196_17124	207	399	29	56.87	True
E_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	400	554	25	56.54	True
K	chrX-v0_1155532_aligned_748_R_4677_94196_17124	555	733	27	56.52	True
K_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	734	850	11	53.14	True
D	chrX-v0_1155532_aligned_748_R_4677_94196_17124	851	1004	25	56.61	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	1005	1157	35	59.26	True
F	chrX-v0_1155532_aligned_748_R_4677_94196_17124	1158	1318	18	54.55	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	1319	1498	32	58.00	True
B_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	1499	1657	21	55.22	True
E	chrX-v0_1155532_aligned_748_R_4677_94196_17124	1658	1815	20	55.26	True
F_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	1816	1956	24	56.52	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	1957	2097	16	54.40	True
J	chrX-v0_1155532_aligned_748_R_4677_94196_17124	2098	2253	29	57.44	True
B_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	2254	2427	29	56.87	True
J	chrX-v0_1155532_aligned_748_R_4677_94196_17124	2428	2589	24	56.12	True
Z	chrX-v0_1155532_aligned_748_R_4677_94196_17124	2590	2731	21	55.87	True
D	chrX-v0_1155532_aligned_748_R_4677_94196_17124	2732	2877	15	54.14	True
Z	chrX-v0_1155532_aligned_748_R_4677_94196_17124	2878	3023	28	57.69	True
E	chrX-v0_1155532_aligned_748_R_4677_94196_17124	3024	3180	26	56.70	True
J	chrX-v0_1155532_aligned_748_R_4677_94196_17124	3181	3337	10	52.63	True
H_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	3338	3504	16	54.08	True
E	chrX-v0_1155532_aligned_748_R_4677_94196_17124	3505	3673	25	56.61	True
I	chrX-v0_1155532_aligned_748_R_4677_94196_17124	3674	3821	25	56.68	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	3822	4004	27	56.46	True
C	chrX-v0_1155532_aligned_748_R_4677_94196_17124	4005	4180	17	54.19	True
L_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	4181	4343	26	56.70	True
J	chrX-v0_1155532_aligned_748_R_4677_94196_17124	4344	4482	21	55.61	True
A	chrX-v0_1155532_aligned_748_R_4677_94196_17124	4483	4625	25	56.99	True
G_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	4626	4793	97	76.80	True
F_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	4794	4963	143	90.86	True
E_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	4964	5124	142	92.26	True
D_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	5125	5293	157	95.91	True
C_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	5294	5457	143	91.33	True
B_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	5458	5637	152	90.00	True
A_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	5638	5802	146	92.44	True
L_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	5803	5969	142	90.80	True
K_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	5970	6136	145	91.91	True
J_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	6137	6301	137	89.60	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	6302	6464	133	88.44	True
H_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	6465	6635	158	95.40	True
G_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	6636	6798	139	90.17	True
F_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	6799	6960	128	86.36	True
E_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	6961	7132	126	85.80	True
D_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	7133	7293	139	90.64	True
C_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	7294	7455	119	83.62	True
B_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	7456	7631	134	85.26	True
A_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	7632	7803	133	87.57	True
L_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	7804	7969	152	94.71	True
K_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	7970	8136	151	93.64	True
J_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	8137	8306	130	86.52	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	8307	8468	136	89.08	True
H_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	8469	8637	136	88.64	True
G_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	8638	8814	149	92.09	True
F_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	8815	8980	155	95.32	True
E_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	8981	9144	134	88.95	True
D_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	9145	9310	158	96.47	True
C_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	9311	9480	159	95.95	True
B_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	9481	9664	172	96.24	True
A_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	9665	9828	134	88.95	True
L_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	9829	9997	144	91.38	True
K_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	9998	10163	140	90.23	True
J_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	10164	10344	145	89.62	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	10345	10515	136	88.20	True
H_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	10516	10682	144	90.91	True
G_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	10683	10857	154	93.26	True
F_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	10858	11029	141	90.29	True
E_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	11030	11198	154	95.29	True
D_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	11199	11364	156	95.88	True
C_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	11365	11524	130	87.36	True
B_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	11525	11706	144	87.50	True
A_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	11707	11882	157	94.35	True
L_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	11883	12052	143	90.40	True
K_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	12053	12223	152	93.68	True
J_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	12224	12392	133	87.57	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	12393	12561	154	94.25	True
H_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	12562	12727	147	92.49	True
G_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	12728	12899	136	87.78	True
F_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	12900	13062	149	93.06	True
E_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	13063	13230	157	96.45	True
D_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	13231	13396	156	95.88	True
C_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	13397	13560	129	86.86	True
B_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	13561	13745	161	92.59	True
A_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	13746	13919	149	92.09	True
L_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	13920	14086	143	91.33	True
K_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	14087	14260	131	86.19	True
J_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	14261	14420	136	90.00	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	14421	14586	132	87.08	True
H_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	14587	14758	138	88.33	True
G_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	14759	14939	138	87.50	True
F_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	14940	15115	145	90.50	True
E_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	15116	15287	147	92.00	True
D_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	15288	15446	124	85.63	True
C_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	15447	15622	139	87.98	True
B_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	15623	15805	161	92.59	True
A_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	15806	15972	130	87.36	True
L_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	15973	16137	116	82.22	True
K_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	16138	16301	134	88.07	True
J_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	16302	16464	130	87.36	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	16465	16633	151	93.64	True
H_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	16634	16800	133	87.57	True
G_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	16801	16961	123	85.55	True
F_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	16962	17129	154	94.77	True
E_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	17130	17297	135	89.47	True
D_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	17298	17467	146	92.44	True
C_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	17468	17640	147	91.53	True
B_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	17641	17827	157	91.10	True
A_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	17828	17995	134	87.64	True
L_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	17996	18160	148	93.02	True
K_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	18161	18317	114	82.76	True
J_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	18318	18479	132	87.93	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	18480	18641	130	86.93	True
H_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	18642	18814	143	90.40	True
G_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	18815	18984	132	87.50	True
F_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	18985	19151	154	94.77	True
E_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	19152	19315	157	96.45	True
D_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	19316	19487	149	92.57	True
C_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	19488	19657	165	98.25	True
B_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	19658	19848	154	89.69	True
A_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	19849	20019	141	89.83	True
L_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	20020	20189	138	89.20	True
K_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	20190	20360	152	93.68	True
J_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	20361	20531	131	86.59	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	20532	20704	155	94.29	True
H_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	20705	20877	143	89.94	True
G_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	20878	21048	143	90.86	True
F_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	21049	21217	139	89.71	True
E_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	21218	21386	143	91.86	True
D_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	21387	21557	127	85.08	True
C_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	21558	21725	146	91.48	True
B_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	21726	21912	161	92.59	True
A_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	21913	22081	141	89.83	True
L_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	22082	22248	127	86.29	True
K_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	22249	22416	144	91.38	True
J_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	22417	22581	145	92.40	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	22582	22751	160	96.51	True
H_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	22752	22926	144	89.56	True
G_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	22927	23098	116	81.87	True
F_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	23099	23267	136	88.20	True
E_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	23268	23436	161	97.63	True
D_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	23437	23607	137	88.27	True
C_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	23608	23767	131	87.43	True
B_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	23768	23951	165	94.12	True
A_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	23952	24124	154	94.25	True
L_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	24125	24294	152	94.19	True
K_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	24295	24472	127	84.32	True
J_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	24473	24638	151	94.15	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	24639	24798	131	87.86	True
H_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	24799	24972	142	89.44	True
G_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	24973	25145	123	83.98	True
F_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	25146	25321	153	93.22	True
E_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	25322	25478	115	83.63	True
D_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	25479	25643	139	90.17	True
C_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	25644	25807	134	88.95	True
B_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	25808	25990	157	91.53	True
A_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	25991	26167	159	94.92	True
L_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	26168	26332	119	83.62	True
K_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	26333	26499	151	94.15	True
J_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	26500	26665	140	90.70	True
I_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	26666	26833	148	93.02	True
H_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	26834	26999	150	93.60	True
G_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	27000	27175	140	89.33	True
F_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	27176	27334	127	86.71	True
E_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	27335	27498	148	93.53	True
D_rc	chrX-v0_1155532_aligned_748_R_4677_94196_17124	27499	27668	153	93.71	True
