Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
F	chrX-v0_1261771_aligned_154_F_13_36640_81	0	187	127	82.90	True
G	chrX-v0_1261771_aligned_154_F_13_36640_81	188	362	143	90.40	True
H	chrX-v0_1261771_aligned_154_F_13_36640_81	363	533	134	87.22	True
I	chrX-v0_1261771_aligned_154_F_13_36640_81	534	707	151	93.14	True
J	chrX-v0_1261771_aligned_154_F_13_36640_81	708	865	131	88.30	True
K	chrX-v0_1261771_aligned_154_F_13_36640_81	866	1038	151	92.66	True
L	chrX-v0_1261771_aligned_154_F_13_36640_81	1039	1198	147	93.49	True
A	chrX-v0_1261771_aligned_154_F_13_36640_81	1199	1364	144	91.38	True
B	chrX-v0_1261771_aligned_154_F_13_36640_81	1365	1544	150	89.89	True
C	chrX-v0_1261771_aligned_154_F_13_36640_81	1545	1716	154	94.25	True
D	chrX-v0_1261771_aligned_154_F_13_36640_81	1717	1892	134	86.81	True
E	chrX-v0_1261771_aligned_154_F_13_36640_81	1893	2057	148	93.53	True
F	chrX-v0_1261771_aligned_154_F_13_36640_81	2058	2234	145	90.50	True
G	chrX-v0_1261771_aligned_154_F_13_36640_81	2235	2408	135	88.57	True
H	chrX-v0_1261771_aligned_154_F_13_36640_81	2409	2581	153	93.71	True
I	chrX-v0_1261771_aligned_154_F_13_36640_81	2582	2748	134	87.64	True
J	chrX-v0_1261771_aligned_154_F_13_36640_81	2749	2915	163	98.22	True
K	chrX-v0_1261771_aligned_154_F_13_36640_81	2916	3089	153	93.71	True
L	chrX-v0_1261771_aligned_154_F_13_36640_81	3090	3261	137	89.14	True
A	chrX-v0_1261771_aligned_154_F_13_36640_81	3262	3424	138	90.12	True
B	chrX-v0_1261771_aligned_154_F_13_36640_81	3425	3611	158	91.15	True
C	chrX-v0_1261771_aligned_154_F_13_36640_81	3612	3769	128	87.21	True
D	chrX-v0_1261771_aligned_154_F_13_36640_81	3770	3937	131	87.43	True
E	chrX-v0_1261771_aligned_154_F_13_36640_81	3938	4088	118	85.12	True
F	chrX-v0_1261771_aligned_154_F_13_36640_81	4089	4261	166	97.70	True
G	chrX-v0_1261771_aligned_154_F_13_36640_81	4262	4407	100	78.74	True
H	chrX-v0_1261771_aligned_154_F_13_36640_81	4408	4576	154	94.25	True
I	chrX-v0_1261771_aligned_154_F_13_36640_81	4577	4744	161	97.08	True
J	chrX-v0_1261771_aligned_154_F_13_36640_81	4745	4910	156	95.88	True
K	chrX-v0_1261771_aligned_154_F_13_36640_81	4911	5075	148	93.53	True
L	chrX-v0_1261771_aligned_154_F_13_36640_81	5076	5244	167	99.41	True
A	chrX-v0_1261771_aligned_154_F_13_36640_81	5245	5417	152	93.18	True
B	chrX-v0_1261771_aligned_154_F_13_36640_81	5418	5602	157	91.10	True
C	chrX-v0_1261771_aligned_154_F_13_36640_81	5603	5782	140	88.04	True
D	chrX-v0_1261771_aligned_154_F_13_36640_81	5783	5951	129	86.44	True
E	chrX-v0_1261771_aligned_154_F_13_36640_81	5952	6119	133	88.00	True
F	chrX-v0_1261771_aligned_154_F_13_36640_81	6120	6284	139	90.64	True
G	chrX-v0_1261771_aligned_154_F_13_36640_81	6285	6453	141	90.29	True
H	chrX-v0_1261771_aligned_154_F_13_36640_81	6454	6623	147	92.49	True
I	chrX-v0_1261771_aligned_154_F_13_36640_81	6624	6794	143	90.40	True
J	chrX-v0_1261771_aligned_154_F_13_36640_81	6795	6955	135	89.47	True
K	chrX-v0_1261771_aligned_154_F_13_36640_81	6956	7124	149	93.06	True
L	chrX-v0_1261771_aligned_154_F_13_36640_81	7125	7291	157	96.45	True
A	chrX-v0_1261771_aligned_154_F_13_36640_81	7292	7479	120	80.61	True
B	chrX-v0_1261771_aligned_154_F_13_36640_81	7480	7661	148	88.54	True
C	chrX-v0_1261771_aligned_154_F_13_36640_81	7662	7832	159	95.95	True
D	chrX-v0_1261771_aligned_154_F_13_36640_81	7833	8001	143	90.40	True
E	chrX-v0_1261771_aligned_154_F_13_36640_81	8002	8171	157	95.91	True
F	chrX-v0_1261771_aligned_154_F_13_36640_81	8172	8336	135	88.57	True
G	chrX-v0_1261771_aligned_154_F_13_36640_81	8337	8501	138	90.12	True
H	chrX-v0_1261771_aligned_154_F_13_36640_81	8502	8663	126	86.21	True
I	chrX-v0_1261771_aligned_154_F_13_36640_81	8664	8836	159	95.43	True
J	chrX-v0_1261771_aligned_154_F_13_36640_81	8837	9000	143	92.31	True
K	chrX-v0_1261771_aligned_154_F_13_36640_81	9001	9169	146	92.00	True
L	chrX-v0_1261771_aligned_154_F_13_36640_81	9170	9337	157	96.45	True
A	chrX-v0_1261771_aligned_154_F_13_36640_81	9338	9512	143	90.40	True
B	chrX-v0_1261771_aligned_154_F_13_36640_81	9513	9698	160	92.11	True
C	chrX-v0_1261771_aligned_154_F_13_36640_81	9699	9862	146	92.44	True
D	chrX-v0_1261771_aligned_154_F_13_36640_81	9863	10034	159	95.95	True
E	chrX-v0_1261771_aligned_154_F_13_36640_81	10035	10210	136	88.20	True
F	chrX-v0_1261771_aligned_154_F_13_36640_81	10211	10381	152	93.18	True
G	chrX-v0_1261771_aligned_154_F_13_36640_81	10382	10544	122	84.27	True
H	chrX-v0_1261771_aligned_154_F_13_36640_81	10545	10711	149	92.57	True
I	chrX-v0_1261771_aligned_154_F_13_36640_81	10712	10876	149	93.57	True
J	chrX-v0_1261771_aligned_154_F_13_36640_81	10877	11046	146	92.44	True
K	chrX-v0_1261771_aligned_154_F_13_36640_81	11047	11210	128	86.36	True
L	chrX-v0_1261771_aligned_154_F_13_36640_81	11211	11378	143	91.33	True
A	chrX-v0_1261771_aligned_154_F_13_36640_81	11379	11558	154	92.78	True
B	chrX-v0_1261771_aligned_154_F_13_36640_81	11559	11736	152	90.43	True
C	chrX-v0_1261771_aligned_154_F_13_36640_81	11737	11896	144	91.86	True
