Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
A_rc	chrX-v0_953029_aligned_593_R_15_148646_88	0	157	129	87.28	True
L_rc	chrX-v0_953029_aligned_593_R_15_148646_88	158	326	124	84.44	True
K_rc	chrX-v0_953029_aligned_593_R_15_148646_88	327	494	123	84.75	True
J_rc	chrX-v0_953029_aligned_593_R_15_148646_88	495	660	144	92.35	True
I_rc	chrX-v0_953029_aligned_593_R_15_148646_88	661	836	145	90.96	True
H_rc	chrX-v0_953029_aligned_593_R_15_148646_88	837	999	145	91.91	True
G_rc	chrX-v0_953029_aligned_593_R_15_148646_88	1000	1162	119	83.24	True
F_rc	chrX-v0_953029_aligned_593_R_15_148646_88	1163	1334	157	94.86	True
E_rc	chrX-v0_953029_aligned_593_R_15_148646_88	1335	1505	141	90.29	True
D_rc	chrX-v0_953029_aligned_593_R_15_148646_88	1506	1676	132	87.50	True
C_rc	chrX-v0_953029_aligned_593_R_15_148646_88	1677	1846	152	94.19	True
B_rc	chrX-v0_953029_aligned_593_R_15_148646_88	1847	2030	167	94.65	True
A_rc	chrX-v0_953029_aligned_593_R_15_148646_88	2031	2198	150	93.60	True
L_rc	chrX-v0_953029_aligned_593_R_15_148646_88	2199	2363	141	91.23	True
K_rc	chrX-v0_953029_aligned_593_R_15_148646_88	2364	2539	150	92.13	True
J_rc	chrX-v0_953029_aligned_593_R_15_148646_88	2540	2705	136	89.53	True
I_rc	chrX-v0_953029_aligned_593_R_15_148646_88	2706	2875	144	90.91	True
H_rc	chrX-v0_953029_aligned_593_R_15_148646_88	2876	3044	155	94.80	True
G_rc	chrX-v0_953029_aligned_593_R_15_148646_88	3045	3217	134	87.22	True
F_rc	chrX-v0_953029_aligned_593_R_15_148646_88	3218	3393	148	91.57	True
E_rc	chrX-v0_953029_aligned_593_R_15_148646_88	3394	3563	149	93.57	True
D_rc	chrX-v0_953029_aligned_593_R_15_148646_88	3564	3727	140	90.70	True
C_rc	chrX-v0_953029_aligned_593_R_15_148646_88	3728	3900	148	91.57	True
B_rc	chrX-v0_953029_aligned_593_R_15_148646_88	3901	4084	145	88.36	True
A_rc	chrX-v0_953029_aligned_593_R_15_148646_88	4085	4253	157	95.91	True
L_rc	chrX-v0_953029_aligned_593_R_15_148646_88	4254	4420	161	97.63	True
K_rc	chrX-v0_953029_aligned_593_R_15_148646_88	4421	4591	152	94.19	True
J_rc	chrX-v0_953029_aligned_593_R_15_148646_88	4592	4757	117	84.21	True
I_rc	chrX-v0_953029_aligned_593_R_15_148646_88	4758	4925	140	90.23	True
H_rc	chrX-v0_953029_aligned_593_R_15_148646_88	4926	5094	143	90.86	True
G_rc	chrX-v0_953029_aligned_593_R_15_148646_88	5095	5248	122	85.47	True
F_rc	chrX-v0_953029_aligned_593_R_15_148646_88	5249	5416	152	94.19	True
E_rc	chrX-v0_953029_aligned_593_R_15_148646_88	5417	5582	134	90.48	True
D_rc	chrX-v0_953029_aligned_593_R_15_148646_88	5583	5745	145	92.40	True
C_rc	chrX-v0_953029_aligned_593_R_15_148646_88	5746	5908	141	91.23	True
B_rc	chrX-v0_953029_aligned_593_R_15_148646_88	5909	6088	145	88.36	True
A_rc	chrX-v0_953029_aligned_593_R_15_148646_88	6089	6258	150	93.60	True
L_rc	chrX-v0_953029_aligned_593_R_15_148646_88	6259	6424	157	96.45	True
K_rc	chrX-v0_953029_aligned_593_R_15_148646_88	6425	6588	121	83.80	True
J_rc	chrX-v0_953029_aligned_593_R_15_148646_88	6589	6756	135	88.57	True
I_rc	chrX-v0_953029_aligned_593_R_15_148646_88	6757	6919	126	86.21	True
H_rc	chrX-v0_953029_aligned_593_R_15_148646_88	6920	7089	138	89.66	True
G_rc	chrX-v0_953029_aligned_593_R_15_148646_88	7090	7256	134	88.51	True
F_rc	chrX-v0_953029_aligned_593_R_15_148646_88	7257	7427	151	93.64	True
E_rc	chrX-v0_953029_aligned_593_R_15_148646_88	7428	7593	144	91.86	True
D_rc	chrX-v0_953029_aligned_593_R_15_148646_88	7594	7756	148	93.53	True
C_rc	chrX-v0_953029_aligned_593_R_15_148646_88	7757	7913	135	89.02	True
B_rc	chrX-v0_953029_aligned_593_R_15_148646_88	7914	8069	120	82.26	True
A_rc	chrX-v0_953029_aligned_593_R_15_148646_88	8070	8226	117	84.21	True
L_rc	chrX-v0_953029_aligned_593_R_15_148646_88	8227	8387	133	88.89	True
K_rc	chrX-v0_953029_aligned_593_R_15_148646_88	8388	8558	152	94.19	True
J_rc	chrX-v0_953029_aligned_593_R_15_148646_88	8559	8722	136	90.00	True
I_rc	chrX-v0_953029_aligned_593_R_15_148646_88	8723	8893	147	92.00	True
H_rc	chrX-v0_953029_aligned_593_R_15_148646_88	8894	9062	163	97.66	True
G_rc	chrX-v0_953029_aligned_593_R_15_148646_88	9063	9227	130	86.93	True
F_rc	chrX-v0_953029_aligned_593_R_15_148646_88	9228	9404	144	90.45	True
E_rc	chrX-v0_953029_aligned_593_R_15_148646_88	9405	9571	152	95.24	True
D_rc	chrX-v0_953029_aligned_593_R_15_148646_88	9572	9741	141	90.75	True
C_rc	chrX-v0_953029_aligned_593_R_15_148646_88	9742	9910	140	89.77	True
B_rc	chrX-v0_953029_aligned_593_R_15_148646_88	9911	10096	153	89.64	True
A_rc	chrX-v0_953029_aligned_593_R_15_148646_88	10097	10258	133	88.44	True
L_rc	chrX-v0_953029_aligned_593_R_15_148646_88	10259	10425	141	90.29	True
K_rc	chrX-v0_953029_aligned_593_R_15_148646_88	10426	10604	140	88.46	True
J_rc	chrX-v0_953029_aligned_593_R_15_148646_88	10605	10768	147	93.49	True
I_rc	chrX-v0_953029_aligned_593_R_15_148646_88	10769	10939	140	89.77	True
H_rc	chrX-v0_953029_aligned_593_R_15_148646_88	10940	11105	149	93.06	True
G_rc	chrX-v0_953029_aligned_593_R_15_148646_88	11106	11276	155	94.80	True
F_rc	chrX-v0_953029_aligned_593_R_15_148646_88	11277	11441	139	89.71	True
E_rc	chrX-v0_953029_aligned_593_R_15_148646_88	11442	11614	135	88.14	True
D_rc	chrX-v0_953029_aligned_593_R_15_148646_88	11615	11789	140	89.77	True
C_rc	chrX-v0_953029_aligned_593_R_15_148646_88	11790	11960	134	87.22	True
B_rc	chrX-v0_953029_aligned_593_R_15_148646_88	11961	12146	156	90.62	True
A_rc	chrX-v0_953029_aligned_593_R_15_148646_88	12147	12315	140	90.23	True
L_rc	chrX-v0_953029_aligned_593_R_15_148646_88	12316	12479	141	90.75	True
K_rc	chrX-v0_953029_aligned_593_R_15_148646_88	12480	12651	124	84.07	True
J_rc	chrX-v0_953029_aligned_593_R_15_148646_88	12652	12809	132	88.82	True
I_rc	chrX-v0_953029_aligned_593_R_15_148646_88	12810	12986	129	85.64	True
H_rc	chrX-v0_953029_aligned_593_R_15_148646_88	12987	13149	139	90.17	True
G_rc	chrX-v0_953029_aligned_593_R_15_148646_88	13150	13315	118	82.42	True
F_rc	chrX-v0_953029_aligned_593_R_15_148646_88	13316	13474	122	85.47	True
E_rc	chrX-v0_953029_aligned_593_R_15_148646_88	13475	13644	151	94.15	True
D_rc	chrX-v0_953029_aligned_593_R_15_148646_88	13645	13814	143	90.86	True
C_rc	chrX-v0_953029_aligned_593_R_15_148646_88	13815	13990	137	87.85	True
B_rc	chrX-v0_953029_aligned_593_R_15_148646_88	13991	14182	154	90.10	True
A_rc	chrX-v0_953029_aligned_593_R_15_148646_88	14183	14343	134	88.51	True
L_rc	chrX-v0_953029_aligned_593_R_15_148646_88	14344	14505	114	82.76	True
K_rc	chrX-v0_953029_aligned_593_R_15_148646_88	14506	14672	137	89.60	True
J_rc	chrX-v0_953029_aligned_593_R_15_148646_88	14673	14836	136	89.53	True
I_rc	chrX-v0_953029_aligned_593_R_15_148646_88	14837	15001	150	94.12	True
H_rc	chrX-v0_953029_aligned_593_R_15_148646_88	15002	15166	133	88.00	True
G_rc	chrX-v0_953029_aligned_593_R_15_148646_88	15167	15339	140	89.33	True
F_rc	chrX-v0_953029_aligned_593_R_15_148646_88	15340	15509	159	95.95	True
E_rc	chrX-v0_953029_aligned_593_R_15_148646_88	15510	15679	138	89.66	True
D_rc	chrX-v0_953029_aligned_593_R_15_148646_88	15680	15845	146	91.95	True
C_rc	chrX-v0_953029_aligned_593_R_15_148646_88	15846	16020	137	87.85	True
B_rc	chrX-v0_953029_aligned_593_R_15_148646_88	16021	16207	170	94.74	True
A_rc	chrX-v0_953029_aligned_593_R_15_148646_88	16208	16378	144	91.38	True
L_rc	chrX-v0_953029_aligned_593_R_15_148646_88	16379	16540	135	89.02	True
K_rc	chrX-v0_953029_aligned_593_R_15_148646_88	16541	16706	145	91.91	True
J_rc	chrX-v0_953029_aligned_593_R_15_148646_88	16707	16864	139	91.12	True
I_rc	chrX-v0_953029_aligned_593_R_15_148646_88	16865	17032	154	94.77	True
H_rc	chrX-v0_953029_aligned_593_R_15_148646_88	17033	17195	151	94.15	True
G_rc	chrX-v0_953029_aligned_593_R_15_148646_88	17196	17363	120	82.97	True
F_rc	chrX-v0_953029_aligned_593_R_15_148646_88	17364	17531	161	97.08	True
E_rc	chrX-v0_953029_aligned_593_R_15_148646_88	17532	17690	132	89.29	True
D_rc	chrX-v0_953029_aligned_593_R_15_148646_88	17691	17860	132	87.50	True
C_rc	chrX-v0_953029_aligned_593_R_15_148646_88	17861	18023	135	89.47	True
B_rc	chrX-v0_953029_aligned_593_R_15_148646_88	18024	18208	162	92.63	True
A_rc	chrX-v0_953029_aligned_593_R_15_148646_88	18209	18382	123	83.98	True
L_rc	chrX-v0_953029_aligned_593_R_15_148646_88	18383	18554	149	93.06	True
K_rc	chrX-v0_953029_aligned_593_R_15_148646_88	18555	18726	147	92.00	True
