Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
E	chrX-v0_845316_aligned_445_F_16_18174_77	0	78	-22	50.34	True
F	chrX-v0_845316_aligned_445_F_16_18174_77	79	255	130	86.11	True
G	chrX-v0_845316_aligned_445_F_16_18174_77	256	423	145	91.43	True
H	chrX-v0_845316_aligned_445_F_16_18174_77	424	594	123	83.98	True
I	chrX-v0_845316_aligned_445_F_16_18174_77	595	763	156	95.35	True
J	chrX-v0_845316_aligned_445_F_16_18174_77	764	925	134	89.41	True
K	chrX-v0_845316_aligned_445_F_16_18174_77	926	1094	146	91.95	True
L	chrX-v0_845316_aligned_445_F_16_18174_77	1095	1256	131	87.43	True
A	chrX-v0_845316_aligned_445_F_16_18174_77	1257	1425	156	95.35	True
B	chrX-v0_845316_aligned_445_F_16_18174_77	1426	1608	146	87.63	True
C	chrX-v0_845316_aligned_445_F_16_18174_77	1609	1768	143	91.81	True
D	chrX-v0_845316_aligned_445_F_16_18174_77	1769	1935	160	97.06	True
E	chrX-v0_845316_aligned_445_F_16_18174_77	1936	2087	112	82.56	True
F	chrX-v0_845316_aligned_445_F_16_18174_77	2088	2257	136	88.20	True
G	chrX-v0_845316_aligned_445_F_16_18174_77	2258	2430	144	90.45	True
H	chrX-v0_845316_aligned_445_F_16_18174_77	2431	2600	131	86.59	True
I	chrX-v0_845316_aligned_445_F_16_18174_77	2601	2772	144	90.91	True
J	chrX-v0_845316_aligned_445_F_16_18174_77	2773	2935	142	91.76	True
K	chrX-v0_845316_aligned_445_F_16_18174_77	2936	3110	127	84.70	True
L	chrX-v0_845316_aligned_445_F_16_18174_77	3111	3276	152	94.19	True
A	chrX-v0_845316_aligned_445_F_16_18174_77	3277	3447	144	90.91	True
B	chrX-v0_845316_aligned_445_F_16_18174_77	3448	3626	151	89.95	True
C	chrX-v0_845316_aligned_445_F_16_18174_77	3627	3796	119	83.33	True
D	chrX-v0_845316_aligned_445_F_16_18174_77	3797	3953	129	87.72	True
E	chrX-v0_845316_aligned_445_F_16_18174_77	3954	4120	148	93.53	True
F	chrX-v0_845316_aligned_445_F_16_18174_77	4121	4291	167	98.83	True
G	chrX-v0_845316_aligned_445_F_16_18174_77	4292	4462	156	95.35	True
H	chrX-v0_845316_aligned_445_F_16_18174_77	4463	4641	129	84.86	True
I	chrX-v0_845316_aligned_445_F_16_18174_77	4642	4805	135	89.47	True
J	chrX-v0_845316_aligned_445_F_16_18174_77	4806	4975	141	89.83	True
K	chrX-v0_845316_aligned_445_F_16_18174_77	4976	5143	146	92.44	True
L	chrX-v0_845316_aligned_445_F_16_18174_77	5144	5314	155	94.80	True
A	chrX-v0_845316_aligned_445_F_16_18174_77	5315	5480	129	86.44	True
B	chrX-v0_845316_aligned_445_F_16_18174_77	5481	5670	172	95.26	True
C	chrX-v0_845316_aligned_445_F_16_18174_77	5671	5833	132	87.50	True
D	chrX-v0_845316_aligned_445_F_16_18174_77	5834	6001	134	88.51	True
E	chrX-v0_845316_aligned_445_F_16_18174_77	6002	6167	137	90.06	True
F	chrX-v0_845316_aligned_445_F_16_18174_77	6168	6330	119	83.24	True
G	chrX-v0_845316_aligned_445_F_16_18174_77	6331	6496	142	90.80	True
H	chrX-v0_845316_aligned_445_F_16_18174_77	6497	6666	148	93.02	True
I	chrX-v0_845316_aligned_445_F_16_18174_77	6667	6836	120	83.33	True
J	chrX-v0_845316_aligned_445_F_16_18174_77	6837	7004	161	97.63	True
K	chrX-v0_845316_aligned_445_F_16_18174_77	7005	7177	143	91.33	True
L	chrX-v0_845316_aligned_445_F_16_18174_77	7178	7346	134	88.07	True
A	chrX-v0_845316_aligned_445_F_16_18174_77	7347	7508	143	91.81	True
B	chrX-v0_845316_aligned_445_F_16_18174_77	7509	7685	152	90.43	True
C	chrX-v0_845316_aligned_445_F_16_18174_77	7686	7859	149	91.62	True
D	chrX-v0_845316_aligned_445_F_16_18174_77	7860	8025	154	94.77	True
E	chrX-v0_845316_aligned_445_F_16_18174_77	8026	8190	133	89.35	True
F	chrX-v0_845316_aligned_445_F_16_18174_77	8191	8360	149	92.57	True
G	chrX-v0_845316_aligned_445_F_16_18174_77	8361	8536	147	90.61	True
H	chrX-v0_845316_aligned_445_F_16_18174_77	8537	8707	152	93.68	True
I	chrX-v0_845316_aligned_445_F_16_18174_77	8708	8882	146	91.01	True
J	chrX-v0_845316_aligned_445_F_16_18174_77	8883	9049	145	92.40	True
K	chrX-v0_845316_aligned_445_F_16_18174_77	9050	9215	132	87.50	True
L	chrX-v0_845316_aligned_445_F_16_18174_77	9216	9388	157	95.38	True
A	chrX-v0_845316_aligned_445_F_16_18174_77	9389	9563	144	90.00	True
B	chrX-v0_845316_aligned_445_F_16_18174_77	9564	9756	160	91.24	True
C	chrX-v0_845316_aligned_445_F_16_18174_77	9757	9926	105	78.69	True
D	chrX-v0_845316_aligned_445_F_16_18174_77	9927	10098	147	91.53	True
E	chrX-v0_845316_aligned_445_F_16_18174_77	10099	10258	131	88.30	True
F	chrX-v0_845316_aligned_445_F_16_18174_77	10259	10429	138	88.76	True
G	chrX-v0_845316_aligned_445_F_16_18174_77	10430	10600	163	97.66	True
H	chrX-v0_845316_aligned_445_F_16_18174_77	10601	10774	149	92.09	True
I	chrX-v0_845316_aligned_445_F_16_18174_77	10775	10947	155	94.29	True
J	chrX-v0_845316_aligned_445_F_16_18174_77	10948	11113	142	91.76	True
K	chrX-v0_845316_aligned_445_F_16_18174_77	11114	11285	140	89.77	True
L	chrX-v0_845316_aligned_445_F_16_18174_77	11286	11460	116	81.52	True
A	chrX-v0_845316_aligned_445_F_16_18174_77	11461	11631	148	92.53	True
B	chrX-v0_845316_aligned_445_F_16_18174_77	11632	11815	127	82.23	True
C	chrX-v0_845316_aligned_445_F_16_18174_77	11816	11984	129	85.64	True
D	chrX-v0_845316_aligned_445_F_16_18174_77	11985	12155	137	89.14	True
E	chrX-v0_845316_aligned_445_F_16_18174_77	12156	12325	133	87.57	True
F	chrX-v0_845316_aligned_445_F_16_18174_77	12326	12496	134	87.64	True
G	chrX-v0_845316_aligned_445_F_16_18174_77	12497	12666	160	96.51	True
H	chrX-v0_845316_aligned_445_F_16_18174_77	12667	12838	150	93.60	True
I	chrX-v0_845316_aligned_445_F_16_18174_77	12839	13000	135	89.47	True
J	chrX-v0_845316_aligned_445_F_16_18174_77	13001	13160	148	94.05	True
K	chrX-v0_845316_aligned_445_F_16_18174_77	13161	13323	124	85.71	True
L	chrX-v0_845316_aligned_445_F_16_18174_77	13324	13499	148	91.57	True
A	chrX-v0_845316_aligned_445_F_16_18174_77	13500	13667	132	87.50	True
B	chrX-v0_845316_aligned_445_F_16_18174_77	13668	13846	141	86.91	True
C	chrX-v0_845316_aligned_445_F_16_18174_77	13847	14013	151	94.15	True
D	chrX-v0_845316_aligned_445_F_16_18174_77	14014	14184	147	92.49	True
E	chrX-v0_845316_aligned_445_F_16_18174_77	14185	14358	152	93.68	True
F	chrX-v0_845316_aligned_445_F_16_18174_77	14359	14524	139	89.71	True
G	chrX-v0_845316_aligned_445_F_16_18174_77	14525	14684	132	88.37	True
H	chrX-v0_845316_aligned_445_F_16_18174_77	14685	14847	126	85.80	True
I	chrX-v0_845316_aligned_445_F_16_18174_77	14848	15011	122	84.66	True
J	chrX-v0_845316_aligned_445_F_16_18174_77	15012	15182	121	83.43	True
K	chrX-v0_845316_aligned_445_F_16_18174_77	15183	15337	114	83.14	True
L	chrX-v0_845316_aligned_445_F_16_18174_77	15338	15510	154	94.25	True
A	chrX-v0_845316_aligned_445_F_16_18174_77	15511	15687	151	92.18	True
B	chrX-v0_845316_aligned_445_F_16_18174_77	15688	15885	153	88.06	True
C	chrX-v0_845316_aligned_445_F_16_18174_77	15886	16055	157	95.38	True
D	chrX-v0_845316_aligned_445_F_16_18174_77	16056	16226	151	93.64	True
E	chrX-v0_845316_aligned_445_F_16_18174_77	16227	16380	114	83.53	True
