Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
D_rc	chrX-v0_2056446_aligned_580_F_594_91932_33872	0	165	20	55.33	True
I_rc	chrX-v0_2056446_aligned_580_F_594_91932_33872	166	366	36	58.26	True
L_rc	chrX-v0_2056446_aligned_580_F_594_91932_33872	367	533	21	55.67	True
D	chrX-v0_2056446_aligned_580_F_594_91932_33872	534	695	87	73.77	True
E	chrX-v0_2056446_aligned_580_F_594_91932_33872	696	851	138	90.59	True
F	chrX-v0_2056446_aligned_580_F_594_91932_33872	852	1031	130	84.95	True
G	chrX-v0_2056446_aligned_580_F_594_91932_33872	1032	1199	138	89.20	True
H	chrX-v0_2056446_aligned_580_F_594_91932_33872	1200	1375	142	89.44	True
I	chrX-v0_2056446_aligned_580_F_594_91932_33872	1376	1540	131	87.01	True
J	chrX-v0_2056446_aligned_580_F_594_91932_33872	1541	1701	149	94.08	True
K	chrX-v0_2056446_aligned_580_F_594_91932_33872	1702	1872	163	97.11	True
L	chrX-v0_2056446_aligned_580_F_594_91932_33872	1873	2038	135	88.14	True
A	chrX-v0_2056446_aligned_580_F_594_91932_33872	2039	2198	125	85.71	True
B	chrX-v0_2056446_aligned_580_F_594_91932_33872	2199	2381	172	96.24	True
C	chrX-v0_2056446_aligned_580_F_594_91932_33872	2382	2546	142	90.80	True
D	chrX-v0_2056446_aligned_580_F_594_91932_33872	2547	2721	149	91.62	True
E	chrX-v0_2056446_aligned_580_F_594_91932_33872	2722	2885	125	86.13	True
F	chrX-v0_2056446_aligned_580_F_594_91932_33872	2886	3059	159	95.43	True
G	chrX-v0_2056446_aligned_580_F_594_91932_33872	3060	3228	127	85.47	True
H	chrX-v0_2056446_aligned_580_F_594_91932_33872	3229	3390	133	88.44	True
I	chrX-v0_2056446_aligned_580_F_594_91932_33872	3391	3560	149	92.57	True
J	chrX-v0_2056446_aligned_580_F_594_91932_33872	3561	3733	133	87.15	True
K	chrX-v0_2056446_aligned_580_F_594_91932_33872	3734	3902	141	90.29	True
L	chrX-v0_2056446_aligned_580_F_594_91932_33872	3903	4067	139	90.17	True
A	chrX-v0_2056446_aligned_580_F_594_91932_33872	4068	4236	152	93.68	True
B	chrX-v0_2056446_aligned_580_F_594_91932_33872	4237	4423	174	96.28	True
C	chrX-v0_2056446_aligned_580_F_594_91932_33872	4424	4590	148	93.02	True
D	chrX-v0_2056446_aligned_580_F_594_91932_33872	4591	4764	155	93.79	True
E	chrX-v0_2056446_aligned_580_F_594_91932_33872	4765	4926	144	92.35	True
F	chrX-v0_2056446_aligned_580_F_594_91932_33872	4927	5096	130	86.11	True
G	chrX-v0_2056446_aligned_580_F_594_91932_33872	5097	5268	132	86.67	True
H	chrX-v0_2056446_aligned_580_F_594_91932_33872	5269	5440	140	89.77	True
I	chrX-v0_2056446_aligned_580_F_594_91932_33872	5441	5611	148	92.05	True
J	chrX-v0_2056446_aligned_580_F_594_91932_33872	5612	5780	127	86.29	True
K	chrX-v0_2056446_aligned_580_F_594_91932_33872	5781	5945	155	95.32	True
L	chrX-v0_2056446_aligned_580_F_594_91932_33872	5946	6112	147	92.49	True
A	chrX-v0_2056446_aligned_580_F_594_91932_33872	6113	6279	115	82.49	True
B	chrX-v0_2056446_aligned_580_F_594_91932_33872	6280	6460	160	92.55	True
C	chrX-v0_2056446_aligned_580_F_594_91932_33872	6461	6628	161	97.08	True
D	chrX-v0_2056446_aligned_580_F_594_91932_33872	6629	6797	164	98.24	True
E	chrX-v0_2056446_aligned_580_F_594_91932_33872	6798	6970	134	87.64	True
F	chrX-v0_2056446_aligned_580_F_594_91932_33872	6971	7127	126	86.63	True
G	chrX-v0_2056446_aligned_580_F_594_91932_33872	7128	7292	147	92.49	True
H	chrX-v0_2056446_aligned_580_F_594_91932_33872	7293	7459	144	91.86	True
I	chrX-v0_2056446_aligned_580_F_594_91932_33872	7460	7624	157	95.91	True
J	chrX-v0_2056446_aligned_580_F_594_91932_33872	7625	7795	148	92.53	True
K	chrX-v0_2056446_aligned_580_F_594_91932_33872	7796	7969	150	92.13	True
L	chrX-v0_2056446_aligned_580_F_594_91932_33872	7970	8140	140	89.33	True
A	chrX-v0_2056446_aligned_580_F_594_91932_33872	8141	8309	145	91.43	True
B	chrX-v0_2056446_aligned_580_F_594_91932_33872	8310	8487	148	88.95	True
C	chrX-v0_2056446_aligned_580_F_594_91932_33872	8488	8659	148	91.57	True
D	chrX-v0_2056446_aligned_580_F_594_91932_33872	8660	8833	161	96.00	True
E	chrX-v0_2056446_aligned_580_F_594_91932_33872	8834	9001	153	94.22	True
F	chrX-v0_2056446_aligned_580_F_594_91932_33872	9002	9173	148	92.05	True
G	chrX-v0_2056446_aligned_580_F_594_91932_33872	9174	9338	144	91.86	True
H	chrX-v0_2056446_aligned_580_F_594_91932_33872	9339	9499	148	93.02	True
I	chrX-v0_2056446_aligned_580_F_594_91932_33872	9500	9658	143	91.81	True
J	chrX-v0_2056446_aligned_580_F_594_91932_33872	9659	9825	139	90.17	True
K	chrX-v0_2056446_aligned_580_F_594_91932_33872	9826	9995	143	90.40	True
L	chrX-v0_2056446_aligned_580_F_594_91932_33872	9996	10158	151	94.67	True
A	chrX-v0_2056446_aligned_580_F_594_91932_33872	10159	10324	139	89.71	True
B	chrX-v0_2056446_aligned_580_F_594_91932_33872	10325	10520	139	84.24	True
C	chrX-v0_2056446_aligned_580_F_594_91932_33872	10521	10692	152	93.68	True
D	chrX-v0_2056446_aligned_580_F_594_91932_33872	10693	10860	162	97.65	True
E	chrX-v0_2056446_aligned_580_F_594_91932_33872	10861	11027	158	96.47	True
F	chrX-v0_2056446_aligned_580_F_594_91932_33872	11028	11198	152	93.68	True
G	chrX-v0_2056446_aligned_580_F_594_91932_33872	11199	11364	149	93.57	True
H	chrX-v0_2056446_aligned_580_F_594_91932_33872	11365	11536	142	90.34	True
I	chrX-v0_2056446_aligned_580_F_594_91932_33872	11537	11713	143	89.94	True
J	chrX-v0_2056446_aligned_580_F_594_91932_33872	11714	11881	133	88.00	True
K	chrX-v0_2056446_aligned_580_F_594_91932_33872	11882	12053	151	92.66	True
L	chrX-v0_2056446_aligned_580_F_594_91932_33872	12054	12217	146	92.44	True
A	chrX-v0_2056446_aligned_580_F_594_91932_33872	12218	12386	156	95.35	True
B	chrX-v0_2056446_aligned_580_F_594_91932_33872	12387	12569	142	86.98	True
C	chrX-v0_2056446_aligned_580_F_594_91932_33872	12570	12741	149	92.57	True
D	chrX-v0_2056446_aligned_580_F_594_91932_33872	12742	12914	145	91.43	True
E	chrX-v0_2056446_aligned_580_F_594_91932_33872	12915	13078	145	92.90	True
F	chrX-v0_2056446_aligned_580_F_594_91932_33872	13079	13245	145	91.91	True
G	chrX-v0_2056446_aligned_580_F_594_91932_33872	13246	13411	145	92.40	True
H	chrX-v0_2056446_aligned_580_F_594_91932_33872	13412	13578	157	95.91	True
I	chrX-v0_2056446_aligned_580_F_594_91932_33872	13579	13753	146	91.01	True
J	chrX-v0_2056446_aligned_580_F_594_91932_33872	13754	13926	146	91.48	True
K	chrX-v0_2056446_aligned_580_F_594_91932_33872	13927	14099	151	93.14	True
L	chrX-v0_2056446_aligned_580_F_594_91932_33872	14100	14262	151	94.67	True
A	chrX-v0_2056446_aligned_580_F_594_91932_33872	14263	14433	136	87.78	True
B	chrX-v0_2056446_aligned_580_F_594_91932_33872	14434	14621	175	96.81	True
C	chrX-v0_2056446_aligned_580_F_594_91932_33872	14622	14794	157	95.38	True
