Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
L	chrX-v0_1425958_aligned_465_F_1_11089_86	0	112	43	63.31	True
A	chrX-v0_1425958_aligned_465_F_1_11089_86	113	283	151	93.14	True
B	chrX-v0_1425958_aligned_465_F_1_11089_86	284	472	176	96.32	True
C	chrX-v0_1425958_aligned_465_F_1_11089_86	473	645	151	92.66	True
D	chrX-v0_1425958_aligned_465_F_1_11089_86	646	817	138	88.76	True
E	chrX-v0_1425958_aligned_465_F_1_11089_86	818	983	158	97.02	True
F	chrX-v0_1425958_aligned_465_F_1_11089_86	984	1143	120	84.48	True
G	chrX-v0_1425958_aligned_465_F_1_11089_86	1144	1315	145	91.43	True
H	chrX-v0_1425958_aligned_465_F_1_11089_86	1316	1481	151	93.64	True
I	chrX-v0_1425958_aligned_465_F_1_11089_86	1482	1636	122	85.47	True
J	chrX-v0_1425958_aligned_465_F_1_11089_86	1637	1797	139	90.64	True
K	chrX-v0_1425958_aligned_465_F_1_11089_86	1798	1955	130	87.79	True
L	chrX-v0_1425958_aligned_465_F_1_11089_86	1956	2115	143	92.31	True
A	chrX-v0_1425958_aligned_465_F_1_11089_86	2116	2279	141	90.75	True
B	chrX-v0_1425958_aligned_465_F_1_11089_86	2280	2469	158	90.72	True
C	chrX-v0_1425958_aligned_465_F_1_11089_86	2470	2649	142	88.59	True
D	chrX-v0_1425958_aligned_465_F_1_11089_86	2650	2823	156	94.32	True
E	chrX-v0_1425958_aligned_465_F_1_11089_86	2824	2986	156	96.43	True
F	chrX-v0_1425958_aligned_465_F_1_11089_86	2987	3160	141	89.39	True
G	chrX-v0_1425958_aligned_465_F_1_11089_86	3161	3333	130	85.71	True
H	chrX-v0_1425958_aligned_465_F_1_11089_86	3334	3503	151	93.64	True
I	chrX-v0_1425958_aligned_465_F_1_11089_86	3504	3672	163	97.66	True
J	chrX-v0_1425958_aligned_465_F_1_11089_86	3673	3843	151	93.14	True
K	chrX-v0_1425958_aligned_465_F_1_11089_86	3844	4013	145	91.91	True
L	chrX-v0_1425958_aligned_465_F_1_11089_86	4014	4180	145	91.91	True
A	chrX-v0_1425958_aligned_465_F_1_11089_86	4181	4345	149	93.57	True
