Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
B_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	0	128	16	54.21	True
A_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	129	304	142	89.44	True
L_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	305	467	147	93.49	True
K_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	468	627	124	85.63	True
J_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	628	798	150	93.60	True
I_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	799	969	144	90.91	True
H_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	970	1132	125	85.31	True
G_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	1133	1305	152	93.18	True
F_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	1306	1475	160	96.51	True
E_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	1476	1637	125	86.13	True
D_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	1638	1805	146	91.95	True
C_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	1806	1978	151	93.14	True
B_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	1979	2160	150	89.47	True
A_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	2161	2334	141	89.39	True
L_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	2335	2498	125	85.71	True
K_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	2499	2668	137	88.70	True
J_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	2669	2830	140	91.18	True
I_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	2831	2993	150	94.12	True
H_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	2994	3164	146	91.48	True
G_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	3165	3334	140	90.23	True
F_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	3335	3502	115	81.42	True
E_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	3503	3673	126	85.00	True
D_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	3674	3840	137	89.14	True
C_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	3841	4009	150	92.61	True
B_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	4010	4191	151	89.95	True
A_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	4192	4362	152	93.68	True
L_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	4363	4520	115	83.24	True
K_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	4521	4696	144	90.45	True
J_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	4697	4859	133	88.44	True
I_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	4860	5028	152	94.19	True
H_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	5029	5193	136	89.08	True
G_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	5194	5356	139	90.64	True
F_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	5357	5530	143	90.40	True
E_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	5531	5690	150	94.64	True
D_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	5691	5860	136	88.64	True
C_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	5861	6021	133	88.00	True
B_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	6022	6203	158	92.02	True
A_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	6204	6370	149	93.06	True
L_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	6371	6538	148	93.02	True
K_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	6539	6695	130	88.24	True
J_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	6696	6858	124	85.63	True
I_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	6859	7033	124	83.70	True
H_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	7034	7204	156	94.32	True
G_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	7205	7371	153	94.74	True
F_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	7372	7534	124	85.63	True
E_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	7535	7695	143	92.31	True
D_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	7696	7857	145	92.40	True
C_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	7858	8027	134	88.07	True
B_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	8028	8213	171	95.72	True
A_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	8214	8384	161	96.53	True
L_rc	chrX-v0_1196487_aligned_273_R_86_35850_13	8385	8557	146	91.48	True
