Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
D_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	0	119	53	68.29	True
C_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	120	290	138	88.76	True
B_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	291	479	150	88.66	True
A_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	480	646	124	85.63	True
L_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	647	805	128	87.21	True
K_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	806	973	151	93.64	True
J_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	974	1144	142	90.80	True
I_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	1145	1313	156	95.35	True
H_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	1314	1486	136	87.78	True
G_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	1487	1652	145	91.91	True
F_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	1653	1824	152	93.68	True
E_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	1825	1999	144	90.45	True
D_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	2000	2164	134	88.95	True
C_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	2165	2341	148	91.11	True
B_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	2342	2514	136	85.79	True
A_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	2515	2677	128	86.78	True
L_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	2678	2839	131	87.43	True
K_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	2840	3007	155	95.32	True
J_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	3008	3173	151	94.67	True
I_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	3174	3346	135	87.71	True
H_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	3347	3522	140	88.89	True
G_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	3523	3699	142	89.44	True
F_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	3700	3868	132	87.08	True
E_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	3869	4035	157	96.45	True
D_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	4036	4206	137	89.14	True
C_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	4207	4371	129	87.28	True
B_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	4372	4555	160	92.11	True
A_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	4556	4723	142	90.34	True
L_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	4724	4891	143	91.33	True
K_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	4892	5045	120	84.88	True
J_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	5046	5206	144	92.86	True
I_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	5207	5379	156	94.83	True
H_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	5380	5532	118	84.30	True
G_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	5533	5702	144	91.38	True
F_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	5703	5870	148	92.53	True
E_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	5871	6034	149	94.08	True
D_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	6035	6201	155	95.32	True
C_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	6202	6369	160	96.51	True
B_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	6370	6550	159	92.51	True
A_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	6551	6715	132	87.93	True
L_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	6716	6882	134	88.51	True
K_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	6883	7054	144	90.91	True
J_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	7055	7212	136	90.48	True
I_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	7213	7385	154	93.75	True
H_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	7386	7547	149	93.57	True
G_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	7548	7718	144	90.91	True
F_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	7719	7884	138	89.20	True
E_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	7885	8051	144	91.38	True
D_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	8052	8221	141	90.29	True
C_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	8222	8397	159	94.92	True
B_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	8398	8573	137	85.86	True
A_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	8574	8744	140	89.33	True
L_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	8745	8913	141	90.29	True
K_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	8914	9080	143	91.33	True
J_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	9081	9255	130	86.11	True
I_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	9256	9426	153	94.22	True
H_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	9427	9592	147	92.98	True
G_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	9593	9758	152	94.19	True
F_rc	chrX-v0_3015957_aligned_266_R_3_12431_89	9759	9922	133	88.44	True
