Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
D	chrX-v0_1136647_aligned_786_F_2_35663_84	0	197	112	77.45	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	198	359	140	91.18	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	360	538	143	89.50	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	539	715	143	89.50	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	716	891	151	92.18	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	892	1049	136	89.53	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	1050	1208	121	84.97	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	1209	1378	154	94.25	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	1379	1546	135	88.57	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	1547	1715	134	88.07	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	1716	1897	166	94.15	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	1898	2054	123	85.14	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	2055	2218	129	86.44	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	2219	2388	158	95.93	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	2389	2554	127	86.71	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	2555	2707	121	85.38	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	2708	2871	135	88.57	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	2872	3042	148	92.05	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	3043	3208	154	95.83	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	3209	3372	146	92.44	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	3373	3540	144	91.38	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	3541	3708	138	89.66	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	3709	3893	169	95.19	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	3894	4060	149	93.06	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	4061	4225	139	90.17	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	4226	4393	123	84.75	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	4394	4560	150	93.60	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	4561	4732	158	95.93	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	4733	4905	162	96.55	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	4906	5076	149	92.57	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	5077	5243	134	88.95	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	5244	5420	150	91.67	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	5421	5588	153	94.22	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	5589	5758	139	89.71	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	5759	5944	146	87.24	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	5945	6118	163	96.57	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	6119	6292	137	88.27	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	6293	6463	144	90.91	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	6464	6637	156	94.32	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	6638	6803	135	88.57	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	6804	6976	149	92.09	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	6977	7143	138	89.20	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	7144	7303	124	86.90	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	7304	7465	134	88.51	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	7466	7631	152	94.71	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	7632	7802	122	83.52	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	7803	7985	170	95.21	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	7986	8156	159	95.95	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	8157	8328	138	88.33	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	8329	8493	138	90.59	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	8494	8663	146	91.95	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	8664	8836	127	85.47	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	8837	9011	150	92.13	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	9012	9180	168	99.41	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	9181	9351	148	92.53	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	9352	9520	143	90.86	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	9521	9691	145	91.43	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	9692	9858	147	92.00	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	9859	10042	151	89.53	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	10043	10217	147	91.53	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	10218	10389	137	89.14	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	10390	10561	153	93.71	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	10562	10735	131	86.59	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	10736	10895	127	86.71	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	10896	11061	152	94.19	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	11062	11232	149	92.57	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	11233	11401	158	96.47	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	11402	11565	133	88.00	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	11566	11728	142	91.28	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	11729	11896	136	88.20	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	11897	12089	173	94.82	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	12090	12262	157	94.86	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	12263	12429	140	90.23	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	12430	12592	132	88.37	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	12593	12763	139	89.27	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	12764	12929	123	84.75	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	12930	13097	139	90.17	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	13098	13273	136	87.36	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	13274	13439	146	92.94	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	13440	13609	145	90.96	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	13610	13781	159	95.95	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	13782	13946	132	87.93	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	13947	14133	161	92.15	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	14134	14308	158	94.89	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	14309	14473	158	96.47	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	14474	14642	149	93.57	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	14643	14799	141	91.23	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	14800	14969	161	97.08	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	14970	15133	134	88.51	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	15134	15309	162	96.02	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	15310	15474	144	91.86	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	15475	15646	159	95.95	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	15647	15813	144	91.86	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	15814	15978	143	91.81	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	15979	16167	157	90.26	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	16168	16338	136	88.20	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	16339	16505	141	90.29	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	16506	16670	133	88.44	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	16671	16846	142	89.89	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	16847	17019	162	96.55	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	17020	17181	141	90.75	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	17182	17359	137	87.43	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	17360	17522	115	82.86	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	17523	17694	153	93.71	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	17695	17859	149	93.57	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	17860	18030	140	89.77	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	18031	18205	126	83.16	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	18206	18366	116	82.95	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	18367	18532	147	92.49	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	18533	18699	162	98.21	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	18700	18878	157	93.85	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	18879	19047	159	96.49	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	19048	19214	147	92.00	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	19215	19384	131	87.01	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	19385	19550	152	94.71	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	19551	19718	147	92.49	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	19719	19896	136	86.96	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	19897	20065	144	91.38	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	20066	20247	170	95.70	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	20248	20416	137	88.70	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	20417	20582	147	92.49	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	20583	20751	148	93.02	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	20752	20919	148	92.53	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	20920	21090	124	84.44	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	21091	21264	144	90.00	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	21265	21424	139	90.17	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	21425	21588	150	94.12	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	21589	21764	151	92.18	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	21765	21930	151	93.64	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	21931	22093	122	84.66	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	22094	22280	167	93.72	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	22281	22456	142	89.44	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	22457	22619	142	91.28	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	22620	22785	164	98.81	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	22786	22962	144	90.00	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	22963	23125	142	91.28	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	23126	23294	147	92.00	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	23295	23467	145	90.96	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	23468	23632	156	96.43	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	23633	23791	122	85.06	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	23792	23962	129	86.86	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	23963	24133	152	93.18	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	24134	24315	148	88.54	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	24316	24478	128	86.36	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	24479	24639	119	84.00	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	24640	24804	133	88.44	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	24805	24976	145	91.43	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	24977	25145	145	91.43	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	25146	25312	145	90.96	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	25313	25476	144	91.86	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	25477	25646	140	90.23	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	25647	25798	107	80.92	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	25799	25966	142	91.28	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	25967	26129	143	91.33	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	26130	26318	172	95.26	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	26319	26485	124	84.44	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	26486	26663	158	94.38	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	26664	26833	137	89.14	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	26834	26995	139	90.17	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	26996	27159	137	90.06	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	27160	27335	144	90.00	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	27336	27501	152	94.19	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	27502	27667	141	90.75	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	27668	27834	132	88.37	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	27835	28007	151	93.14	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	28008	28182	149	91.62	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	28183	28349	135	88.14	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	28350	28511	129	87.28	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	28512	28685	149	92.09	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	28686	28860	152	93.18	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	28861	29037	135	86.89	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	29038	29224	161	92.15	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	29225	29394	152	93.68	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	29395	29563	133	87.15	True
E	chrX-v0_1136647_aligned_786_F_2_35663_84	29564	29727	142	91.28	True
F	chrX-v0_1136647_aligned_786_F_2_35663_84	29728	29900	125	84.92	True
G	chrX-v0_1136647_aligned_786_F_2_35663_84	29901	30066	141	91.23	True
H	chrX-v0_1136647_aligned_786_F_2_35663_84	30067	30229	111	81.01	True
I	chrX-v0_1136647_aligned_786_F_2_35663_84	30230	30398	138	89.20	True
J	chrX-v0_1136647_aligned_786_F_2_35663_84	30399	30563	138	89.66	True
K	chrX-v0_1136647_aligned_786_F_2_35663_84	30564	30740	147	91.06	True
L	chrX-v0_1136647_aligned_786_F_2_35663_84	30741	30907	139	90.17	True
A	chrX-v0_1136647_aligned_786_F_2_35663_84	30908	31078	148	92.05	True
B	chrX-v0_1136647_aligned_786_F_2_35663_84	31079	31265	138	85.20	True
C	chrX-v0_1136647_aligned_786_F_2_35663_84	31266	31438	150	92.13	True
D	chrX-v0_1136647_aligned_786_F_2_35663_84	31439	31611	136	88.20	True
