Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
A	chrX-v0_2546588_aligned_45_F_60_21340_43	0	189	101	75.63	True
B	chrX-v0_2546588_aligned_45_F_60_21340_43	190	372	143	87.43	True
C	chrX-v0_2546588_aligned_45_F_60_21340_43	373	542	164	97.67	True
D	chrX-v0_2546588_aligned_45_F_60_21340_43	543	711	141	90.29	True
E	chrX-v0_2546588_aligned_45_F_60_21340_43	712	874	148	93.53	True
F	chrX-v0_2546588_aligned_45_F_60_21340_43	875	1049	157	94.86	True
G	chrX-v0_2546588_aligned_45_F_60_21340_43	1050	1219	125	84.53	True
H	chrX-v0_2546588_aligned_45_F_60_21340_43	1220	1400	154	92.31	True
I	chrX-v0_2546588_aligned_45_F_60_21340_43	1401	1552	106	80.11	True
J	chrX-v0_2546588_aligned_45_F_60_21340_43	1553	1707	142	92.26	True
K	chrX-v0_2546588_aligned_45_F_60_21340_43	1708	1875	154	94.77	True
L	chrX-v0_2546588_aligned_45_F_60_21340_43	1876	2045	125	84.53	True
A	chrX-v0_2546588_aligned_45_F_60_21340_43	2046	2216	147	92.00	True
B	chrX-v0_2546588_aligned_45_F_60_21340_43	2217	2413	144	85.64	True
C	chrX-v0_2546588_aligned_45_F_60_21340_43	2414	2585	133	86.74	True
D	chrX-v0_2546588_aligned_45_F_60_21340_43	2586	2752	151	94.15	True
E	chrX-v0_2546588_aligned_45_F_60_21340_43	2753	2916	146	92.94	True
F	chrX-v0_2546588_aligned_45_F_60_21340_43	2917	3087	139	89.27	True
G	chrX-v0_2546588_aligned_45_F_60_21340_43	3088	3260	158	94.89	True
H	chrX-v0_2546588_aligned_45_F_60_21340_43	3261	3431	153	93.71	True
I	chrX-v0_2546588_aligned_45_F_60_21340_43	3432	3602	148	92.53	True
J	chrX-v0_2546588_aligned_45_F_60_21340_43	3603	3774	152	93.68	True
K	chrX-v0_2546588_aligned_45_F_60_21340_43	3775	3953	154	92.78	True
L	chrX-v0_2546588_aligned_45_F_60_21340_43	3954	4122	131	87.43	True
A	chrX-v0_2546588_aligned_45_F_60_21340_43	4123	4296	136	88.20	True
B	chrX-v0_2546588_aligned_45_F_60_21340_43	4297	4479	165	94.12	True
C	chrX-v0_2546588_aligned_45_F_60_21340_43	4480	4644	155	95.32	True
D	chrX-v0_2546588_aligned_45_F_60_21340_43	4645	4818	160	95.98	True
E	chrX-v0_2546588_aligned_45_F_60_21340_43	4819	4978	129	87.72	True
F	chrX-v0_2546588_aligned_45_F_60_21340_43	4979	5142	136	89.08	True
G	chrX-v0_2546588_aligned_45_F_60_21340_43	5143	5309	131	87.01	True
H	chrX-v0_2546588_aligned_45_F_60_21340_43	5310	5479	156	94.83	True
I	chrX-v0_2546588_aligned_45_F_60_21340_43	5480	5646	154	94.77	True
J	chrX-v0_2546588_aligned_45_F_60_21340_43	5647	5817	149	93.06	True
K	chrX-v0_2546588_aligned_45_F_60_21340_43	5818	5994	137	87.85	True
L	chrX-v0_2546588_aligned_45_F_60_21340_43	5995	6163	146	91.95	True
A	chrX-v0_2546588_aligned_45_F_60_21340_43	6164	6336	151	93.14	True
B	chrX-v0_2546588_aligned_45_F_60_21340_43	6337	6515	158	92.47	True
C	chrX-v0_2546588_aligned_45_F_60_21340_43	6516	6687	134	86.81	True
D	chrX-v0_2546588_aligned_45_F_60_21340_43	6688	6851	140	90.23	True
E	chrX-v0_2546588_aligned_45_F_60_21340_43	6852	7021	144	90.91	True
F	chrX-v0_2546588_aligned_45_F_60_21340_43	7022	7188	145	92.40	True
G	chrX-v0_2546588_aligned_45_F_60_21340_43	7189	7357	151	93.64	True
H	chrX-v0_2546588_aligned_45_F_60_21340_43	7358	7524	148	92.53	True
I	chrX-v0_2546588_aligned_45_F_60_21340_43	7525	7695	147	91.53	True
J	chrX-v0_2546588_aligned_45_F_60_21340_43	7696	7859	153	95.27	True
K	chrX-v0_2546588_aligned_45_F_60_21340_43	7860	8024	132	87.93	True
L	chrX-v0_2546588_aligned_45_F_60_21340_43	8025	8187	130	86.93	True
A	chrX-v0_2546588_aligned_45_F_60_21340_43	8188	8356	128	85.56	True
B	chrX-v0_2546588_aligned_45_F_60_21340_43	8357	8533	144	88.30	True
C	chrX-v0_2546588_aligned_45_F_60_21340_43	8534	8706	141	89.39	True
D	chrX-v0_2546588_aligned_45_F_60_21340_43	8707	8878	141	89.83	True
E	chrX-v0_2546588_aligned_45_F_60_21340_43	8879	9036	139	91.12	True
F	chrX-v0_2546588_aligned_45_F_60_21340_43	9037	9208	147	92.00	True
G	chrX-v0_2546588_aligned_45_F_60_21340_43	9209	9376	146	92.44	True
H	chrX-v0_2546588_aligned_45_F_60_21340_43	9377	9536	129	86.44	True
I	chrX-v0_2546588_aligned_45_F_60_21340_43	9537	9701	134	88.07	True
J	chrX-v0_2546588_aligned_45_F_60_21340_43	9702	9865	145	92.90	True
K	chrX-v0_2546588_aligned_45_F_60_21340_43	9866	10035	152	93.68	True
L	chrX-v0_2546588_aligned_45_F_60_21340_43	10036	10206	141	89.83	True
A	chrX-v0_2546588_aligned_45_F_60_21340_43	10207	10385	142	89.44	True
B	chrX-v0_2546588_aligned_45_F_60_21340_43	10386	10571	149	88.60	True
C	chrX-v0_2546588_aligned_45_F_60_21340_43	10572	10740	154	94.77	True
D	chrX-v0_2546588_aligned_45_F_60_21340_43	10741	10905	139	89.71	True
E	chrX-v0_2546588_aligned_45_F_60_21340_43	10906	11073	157	95.91	True
F	chrX-v0_2546588_aligned_45_F_60_21340_43	11074	11242	154	94.77	True
G	chrX-v0_2546588_aligned_45_F_60_21340_43	11243	11418	141	89.83	True
H	chrX-v0_2546588_aligned_45_F_60_21340_43	11419	11586	149	92.57	True
I	chrX-v0_2546588_aligned_45_F_60_21340_43	11587	11752	139	90.17	True
J	chrX-v0_2546588_aligned_45_F_60_21340_43	11753	11915	130	87.79	True
K	chrX-v0_2546588_aligned_45_F_60_21340_43	11916	12086	159	95.95	True
L	chrX-v0_2546588_aligned_45_F_60_21340_43	12087	12252	145	92.40	True
A	chrX-v0_2546588_aligned_45_F_60_21340_43	12253	12417	151	94.15	True
B	chrX-v0_2546588_aligned_45_F_60_21340_43	12418	12597	155	91.44	True
C	chrX-v0_2546588_aligned_45_F_60_21340_43	12598	12775	157	93.85	True
D	chrX-v0_2546588_aligned_45_F_60_21340_43	12776	12946	159	95.95	True
E	chrX-v0_2546588_aligned_45_F_60_21340_43	12947	13110	131	87.86	True
F	chrX-v0_2546588_aligned_45_F_60_21340_43	13111	13275	137	89.60	True
G	chrX-v0_2546588_aligned_45_F_60_21340_43	13276	13444	152	94.19	True
H	chrX-v0_2546588_aligned_45_F_60_21340_43	13445	13612	155	95.32	True
I	chrX-v0_2546588_aligned_45_F_60_21340_43	13613	13784	163	97.11	True
J	chrX-v0_2546588_aligned_45_F_60_21340_43	13785	13953	138	89.20	True
K	chrX-v0_2546588_aligned_45_F_60_21340_43	13954	14122	153	94.22	True
L	chrX-v0_2546588_aligned_45_F_60_21340_43	14123	14294	146	91.48	True
A	chrX-v0_2546588_aligned_45_F_60_21340_43	14295	14460	145	92.40	True
B	chrX-v0_2546588_aligned_45_F_60_21340_43	14461	14653	158	89.90	True
C	chrX-v0_2546588_aligned_45_F_60_21340_43	14654	14828	158	94.89	True
D	chrX-v0_2546588_aligned_45_F_60_21340_43	14829	15001	146	91.48	True
E	chrX-v0_2546588_aligned_45_F_60_21340_43	15002	15160	122	85.47	True
F	chrX-v0_2546588_aligned_45_F_60_21340_43	15161	15329	141	90.75	True
G	chrX-v0_2546588_aligned_45_F_60_21340_43	15330	15494	146	92.44	True
H	chrX-v0_2546588_aligned_45_F_60_21340_43	15495	15665	155	94.80	True
I	chrX-v0_2546588_aligned_45_F_60_21340_43	15666	15832	146	91.95	True
J	chrX-v0_2546588_aligned_45_F_60_21340_43	15833	15999	154	95.29	True
K	chrX-v0_2546588_aligned_45_F_60_21340_43	16000	16170	169	99.42	True
L	chrX-v0_2546588_aligned_45_F_60_21340_43	16171	16342	158	95.93	True
A	chrX-v0_2546588_aligned_45_F_60_21340_43	16343	16513	146	91.95	True
B	chrX-v0_2546588_aligned_45_F_60_21340_43	16514	16698	154	90.53	True
C	chrX-v0_2546588_aligned_45_F_60_21340_43	16699	16873	165	97.14	True
D	chrX-v0_2546588_aligned_45_F_60_21340_43	16874	17044	153	93.71	True
E	chrX-v0_2546588_aligned_45_F_60_21340_43	17045	17211	159	97.04	True
F	chrX-v0_2546588_aligned_45_F_60_21340_43	17212	17383	161	96.53	True
G	chrX-v0_2546588_aligned_45_F_60_21340_43	17384	17547	144	91.86	True
H	chrX-v0_2546588_aligned_45_F_60_21340_43	17548	17721	160	95.98	True
I	chrX-v0_2546588_aligned_45_F_60_21340_43	17722	17890	158	95.93	True
J	chrX-v0_2546588_aligned_45_F_60_21340_43	17891	18051	139	91.12	True
K	chrX-v0_2546588_aligned_45_F_60_21340_43	18052	18222	125	84.53	True
L	chrX-v0_2546588_aligned_45_F_60_21340_43	18223	18385	131	88.30	True
A	chrX-v0_2546588_aligned_45_F_60_21340_43	18386	18567	146	89.67	True
B	chrX-v0_2546588_aligned_45_F_60_21340_43	18568	18743	148	89.36	True
C	chrX-v0_2546588_aligned_45_F_60_21340_43	18744	18916	126	84.62	True
D	chrX-v0_2546588_aligned_45_F_60_21340_43	18917	19085	152	94.19	True
E	chrX-v0_2546588_aligned_45_F_60_21340_43	19086	19252	138	89.66	True
F	chrX-v0_2546588_aligned_45_F_60_21340_43	19253	19413	130	87.79	True
G	chrX-v0_2546588_aligned_45_F_60_21340_43	19414	19578	150	93.60	True
H	chrX-v0_2546588_aligned_45_F_60_21340_43	19579	19750	143	90.40	True
I	chrX-v0_2546588_aligned_45_F_60_21340_43	19751	19925	154	93.26	True
J	chrX-v0_2546588_aligned_45_F_60_21340_43	19926	20097	154	94.77	True
K	chrX-v0_2546588_aligned_45_F_60_21340_43	20098	20268	151	93.14	True
L	chrX-v0_2546588_aligned_45_F_60_21340_43	20269	20433	146	92.94	True
A	chrX-v0_2546588_aligned_45_F_60_21340_43	20434	20599	142	91.28	True
B	chrX-v0_2546588_aligned_45_F_60_21340_43	20600	20788	166	93.68	True
C	chrX-v0_2546588_aligned_45_F_60_21340_43	20789	20957	157	95.38	True
D	chrX-v0_2546588_aligned_45_F_60_21340_43	20958	21119	131	87.01	True
E	chrX-v0_2546588_aligned_45_F_60_21340_43	21120	21272	99	78.61	True
