Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
G_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	0	89	-7	47.95	True
F_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	90	253	146	92.44	True
E_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	254	421	150	94.12	True
D_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	422	589	136	88.64	True
C_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	590	757	141	90.29	True
B_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	758	936	146	88.89	True
A_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	937	1104	134	87.64	True
L_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	1105	1274	131	87.43	True
K_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	1275	1443	130	87.43	True
J_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	1444	1612	142	91.28	True
I_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	1613	1764	110	81.61	True
H_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	1765	1931	146	91.95	True
G_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	1932	2095	151	94.15	True
F_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	2096	2263	149	92.57	True
E_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	2264	2429	140	90.70	True
D_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	2430	2588	124	86.05	True
C_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	2589	2764	128	84.78	True
B_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	2765	2952	114	78.50	True
A_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	2953	3137	132	85.11	True
L_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	3138	3308	152	94.19	True
K_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	3309	3480	141	90.75	True
J_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	3481	3652	129	86.03	True
I_rc	chrX-v0_2965848_aligned_118_R_58_65023_23	3653	3810	140	91.18	True
