Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
K	chrX-v0_313641_aligned_546_F_66_11903_32	0	174	90	73.94	True
L	chrX-v0_313641_aligned_546_F_66_11903_32	175	341	132	87.93	True
A	chrX-v0_313641_aligned_546_F_66_11903_32	342	512	133	87.57	True
B	chrX-v0_313641_aligned_546_F_66_11903_32	513	701	159	91.62	True
C	chrX-v0_313641_aligned_546_F_66_11903_32	702	869	133	88.00	True
D	chrX-v0_313641_aligned_546_F_66_11903_32	870	1035	151	94.15	True
E	chrX-v0_313641_aligned_546_F_66_11903_32	1036	1196	121	84.97	True
F	chrX-v0_313641_aligned_546_F_66_11903_32	1197	1364	144	91.38	True
G	chrX-v0_313641_aligned_546_F_66_11903_32	1365	1527	119	84.00	True
H	chrX-v0_313641_aligned_546_F_66_11903_32	1528	1698	147	91.53	True
I	chrX-v0_313641_aligned_546_F_66_11903_32	1699	1875	153	93.22	True
J	chrX-v0_313641_aligned_546_F_66_11903_32	1876	2031	110	82.35	True
K	chrX-v0_313641_aligned_546_F_66_11903_32	2032	2205	131	86.59	True
L	chrX-v0_313641_aligned_546_F_66_11903_32	2206	2376	140	89.77	True
A	chrX-v0_313641_aligned_546_F_66_11903_32	2377	2540	132	88.37	True
B	chrX-v0_313641_aligned_546_F_66_11903_32	2541	2734	172	93.88	True
C	chrX-v0_313641_aligned_546_F_66_11903_32	2735	2909	142	89.89	True
D	chrX-v0_313641_aligned_546_F_66_11903_32	2910	3074	152	94.71	True
E	chrX-v0_313641_aligned_546_F_66_11903_32	3075	3243	152	94.19	True
F	chrX-v0_313641_aligned_546_F_66_11903_32	3244	3412	163	97.66	True
G	chrX-v0_313641_aligned_546_F_66_11903_32	3413	3579	145	91.91	True
H	chrX-v0_313641_aligned_546_F_66_11903_32	3580	3748	147	92.00	True
I	chrX-v0_313641_aligned_546_F_66_11903_32	3749	3918	147	92.00	True
J	chrX-v0_313641_aligned_546_F_66_11903_32	3919	4085	141	90.75	True
K	chrX-v0_313641_aligned_546_F_66_11903_32	4086	4256	137	88.70	True
L	chrX-v0_313641_aligned_546_F_66_11903_32	4257	4423	140	89.77	True
A	chrX-v0_313641_aligned_546_F_66_11903_32	4424	4594	140	89.77	True
B	chrX-v0_313641_aligned_546_F_66_11903_32	4595	4782	131	83.25	True
C	chrX-v0_313641_aligned_546_F_66_11903_32	4783	4952	133	88.00	True
D	chrX-v0_313641_aligned_546_F_66_11903_32	4953	5117	146	92.94	True
E	chrX-v0_313641_aligned_546_F_66_11903_32	5118	5288	142	90.34	True
F	chrX-v0_313641_aligned_546_F_66_11903_32	5289	5457	134	87.64	True
G	chrX-v0_313641_aligned_546_F_66_11903_32	5458	5623	137	89.14	True
H	chrX-v0_313641_aligned_546_F_66_11903_32	5624	5796	143	90.40	True
I	chrX-v0_313641_aligned_546_F_66_11903_32	5797	5971	154	93.75	True
J	chrX-v0_313641_aligned_546_F_66_11903_32	5972	6137	135	89.02	True
K	chrX-v0_313641_aligned_546_F_66_11903_32	6138	6291	118	84.30	True
L	chrX-v0_313641_aligned_546_F_66_11903_32	6292	6462	159	96.49	True
A	chrX-v0_313641_aligned_546_F_66_11903_32	6463	6639	150	92.13	True
B	chrX-v0_313641_aligned_546_F_66_11903_32	6640	6825	150	88.66	True
C	chrX-v0_313641_aligned_546_F_66_11903_32	6826	6995	128	86.36	True
D	chrX-v0_313641_aligned_546_F_66_11903_32	6996	7160	150	94.12	True
E	chrX-v0_313641_aligned_546_F_66_11903_32	7161	7333	118	82.42	True
F	chrX-v0_313641_aligned_546_F_66_11903_32	7334	7489	120	84.48	True
G	chrX-v0_313641_aligned_546_F_66_11903_32	7490	7656	155	95.32	True
H	chrX-v0_313641_aligned_546_F_66_11903_32	7657	7817	123	84.75	True
I	chrX-v0_313641_aligned_546_F_66_11903_32	7818	7991	114	80.98	True
J	chrX-v0_313641_aligned_546_F_66_11903_32	7992	8156	143	91.81	True
K	chrX-v0_313641_aligned_546_F_66_11903_32	8157	8327	157	95.91	True
L	chrX-v0_313641_aligned_546_F_66_11903_32	8328	8498	153	94.22	True
