Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
F	chrX-v0_1230998_aligned_10_F_4_45087_127	0	106	37	61.90	True
G	chrX-v0_1230998_aligned_10_F_4_45087_127	107	278	158	95.40	True
H	chrX-v0_1230998_aligned_10_F_4_45087_127	279	442	124	84.83	True
I	chrX-v0_1230998_aligned_10_F_4_45087_127	443	611	158	95.93	True
J	chrX-v0_1230998_aligned_10_F_4_45087_127	612	767	110	81.98	True
K	chrX-v0_1230998_aligned_10_F_4_45087_127	768	939	143	90.40	True
L	chrX-v0_1230998_aligned_10_F_4_45087_127	940	1107	149	93.57	True
A	chrX-v0_1230998_aligned_10_F_4_45087_127	1108	1275	136	88.20	True
B	chrX-v0_1230998_aligned_10_F_4_45087_127	1276	1457	153	90.48	True
C	chrX-v0_1230998_aligned_10_F_4_45087_127	1458	1623	145	91.91	True
D	chrX-v0_1230998_aligned_10_F_4_45087_127	1624	1788	147	92.98	True
E	chrX-v0_1230998_aligned_10_F_4_45087_127	1789	1958	127	85.47	True
F	chrX-v0_1230998_aligned_10_F_4_45087_127	1959	2120	143	91.81	True
G	chrX-v0_1230998_aligned_10_F_4_45087_127	2121	2292	151	93.14	True
H	chrX-v0_1230998_aligned_10_F_4_45087_127	2293	2448	130	87.79	True
I	chrX-v0_1230998_aligned_10_F_4_45087_127	2449	2615	146	91.95	True
J	chrX-v0_1230998_aligned_10_F_4_45087_127	2616	2782	155	95.32	True
K	chrX-v0_1230998_aligned_10_F_4_45087_127	2783	2943	122	85.06	True
L	chrX-v0_1230998_aligned_10_F_4_45087_127	2944	3111	143	91.33	True
A	chrX-v0_1230998_aligned_10_F_4_45087_127	3112	3286	123	83.61	True
B	chrX-v0_1230998_aligned_10_F_4_45087_127	3287	3467	149	89.01	True
C	chrX-v0_1230998_aligned_10_F_4_45087_127	3468	3637	157	95.38	True
D	chrX-v0_1230998_aligned_10_F_4_45087_127	3638	3801	139	90.17	True
E	chrX-v0_1230998_aligned_10_F_4_45087_127	3802	3964	136	90.00	True
F	chrX-v0_1230998_aligned_10_F_4_45087_127	3965	4135	143	90.86	True
G	chrX-v0_1230998_aligned_10_F_4_45087_127	4136	4307	154	94.77	True
H	chrX-v0_1230998_aligned_10_F_4_45087_127	4308	4475	143	90.86	True
I	chrX-v0_1230998_aligned_10_F_4_45087_127	4476	4642	133	87.57	True
J	chrX-v0_1230998_aligned_10_F_4_45087_127	4643	4805	142	91.76	True
K	chrX-v0_1230998_aligned_10_F_4_45087_127	4806	4978	151	92.66	True
L	chrX-v0_1230998_aligned_10_F_4_45087_127	4979	5147	150	93.60	True
A	chrX-v0_1230998_aligned_10_F_4_45087_127	5148	5312	151	94.15	True
B	chrX-v0_1230998_aligned_10_F_4_45087_127	5313	5505	147	86.93	True
C	chrX-v0_1230998_aligned_10_F_4_45087_127	5506	5674	156	94.83	True
D	chrX-v0_1230998_aligned_10_F_4_45087_127	5675	5830	125	86.55	True
E	chrX-v0_1230998_aligned_10_F_4_45087_127	5831	5991	148	94.05	True
F	chrX-v0_1230998_aligned_10_F_4_45087_127	5992	6159	141	89.83	True
G	chrX-v0_1230998_aligned_10_F_4_45087_127	6160	6330	118	82.78	True
H	chrX-v0_1230998_aligned_10_F_4_45087_127	6331	6503	145	90.50	True
I	chrX-v0_1230998_aligned_10_F_4_45087_127	6504	6678	138	87.91	True
J	chrX-v0_1230998_aligned_10_F_4_45087_127	6679	6843	131	87.86	True
K	chrX-v0_1230998_aligned_10_F_4_45087_127	6844	7010	140	89.33	True
L	chrX-v0_1230998_aligned_10_F_4_45087_127	7011	7168	133	88.89	True
A	chrX-v0_1230998_aligned_10_F_4_45087_127	7169	7338	140	90.23	True
B	chrX-v0_1230998_aligned_10_F_4_45087_127	7339	7523	132	82.67	True
C	chrX-v0_1230998_aligned_10_F_4_45087_127	7524	7701	147	90.61	True
D	chrX-v0_1230998_aligned_10_F_4_45087_127	7702	7867	150	93.60	True
E	chrX-v0_1230998_aligned_10_F_4_45087_127	7868	8039	139	89.27	True
F	chrX-v0_1230998_aligned_10_F_4_45087_127	8040	8208	150	93.10	True
G	chrX-v0_1230998_aligned_10_F_4_45087_127	8209	8377	150	93.10	True
H	chrX-v0_1230998_aligned_10_F_4_45087_127	8378	8548	155	94.80	True
I	chrX-v0_1230998_aligned_10_F_4_45087_127	8549	8717	159	96.49	True
J	chrX-v0_1230998_aligned_10_F_4_45087_127	8718	8882	150	94.12	True
K	chrX-v0_1230998_aligned_10_F_4_45087_127	8883	9050	145	91.43	True
L	chrX-v0_1230998_aligned_10_F_4_45087_127	9051	9213	123	85.55	True
A	chrX-v0_1230998_aligned_10_F_4_45087_127	9214	9384	156	94.83	True
B	chrX-v0_1230998_aligned_10_F_4_45087_127	9385	9568	178	97.85	True
C	chrX-v0_1230998_aligned_10_F_4_45087_127	9569	9740	148	92.05	True
D	chrX-v0_1230998_aligned_10_F_4_45087_127	9741	9907	140	90.23	True
E	chrX-v0_1230998_aligned_10_F_4_45087_127	9908	10071	130	87.36	True
F	chrX-v0_1230998_aligned_10_F_4_45087_127	10072	10241	161	97.08	True
G	chrX-v0_1230998_aligned_10_F_4_45087_127	10242	10420	142	89.01	True
H	chrX-v0_1230998_aligned_10_F_4_45087_127	10421	10594	137	87.85	True
I	chrX-v0_1230998_aligned_10_F_4_45087_127	10595	10761	138	89.20	True
J	chrX-v0_1230998_aligned_10_F_4_45087_127	10762	10927	153	95.27	True
K	chrX-v0_1230998_aligned_10_F_4_45087_127	10928	11091	124	85.63	True
L	chrX-v0_1230998_aligned_10_F_4_45087_127	11092	11262	129	85.64	True
A	chrX-v0_1230998_aligned_10_F_4_45087_127	11263	11433	137	88.27	True
B	chrX-v0_1230998_aligned_10_F_4_45087_127	11434	11617	129	83.08	True
C	chrX-v0_1230998_aligned_10_F_4_45087_127	11618	11789	152	93.18	True
D	chrX-v0_1230998_aligned_10_F_4_45087_127	11790	11958	140	89.33	True
E	chrX-v0_1230998_aligned_10_F_4_45087_127	11959	12125	137	89.60	True
F	chrX-v0_1230998_aligned_10_F_4_45087_127	12126	12294	149	93.06	True
G	chrX-v0_1230998_aligned_10_F_4_45087_127	12295	12453	127	86.71	True
H	chrX-v0_1230998_aligned_10_F_4_45087_127	12454	12625	159	95.43	True
I	chrX-v0_1230998_aligned_10_F_4_45087_127	12626	12802	140	88.46	True
J	chrX-v0_1230998_aligned_10_F_4_45087_127	12803	12968	149	93.57	True
K	chrX-v0_1230998_aligned_10_F_4_45087_127	12969	13144	164	96.59	True
L	chrX-v0_1230998_aligned_10_F_4_45087_127	13145	13320	156	93.82	True
A	chrX-v0_1230998_aligned_10_F_4_45087_127	13321	13493	152	93.68	True
B	chrX-v0_1230998_aligned_10_F_4_45087_127	13494	13677	161	92.59	True
C	chrX-v0_1230998_aligned_10_F_4_45087_127	13678	13840	138	89.66	True
D	chrX-v0_1230998_aligned_10_F_4_45087_127	13841	14007	147	92.98	True
E	chrX-v0_1230998_aligned_10_F_4_45087_127	14008	14180	155	94.29	True
F	chrX-v0_1230998_aligned_10_F_4_45087_127	14181	14353	154	93.75	True
G	chrX-v0_1230998_aligned_10_F_4_45087_127	14354	14523	136	88.64	True
H	chrX-v0_1230998_aligned_10_F_4_45087_127	14524	14700	141	89.39	True
I	chrX-v0_1230998_aligned_10_F_4_45087_127	14701	14873	140	89.77	True
J	chrX-v0_1230998_aligned_10_F_4_45087_127	14874	15043	143	90.86	True
K	chrX-v0_1230998_aligned_10_F_4_45087_127	15044	15211	145	91.91	True
