Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
H_rc	chrX-v0_737055_aligned_287_R_87_60590_3	0	169	66	67.55	True
G_rc	chrX-v0_737055_aligned_287_R_87_60590_3	170	343	142	89.44	True
F_rc	chrX-v0_737055_aligned_287_R_87_60590_3	344	509	151	94.15	True
E_rc	chrX-v0_737055_aligned_287_R_87_60590_3	510	666	120	84.88	True
D_rc	chrX-v0_737055_aligned_287_R_87_60590_3	667	838	150	92.61	True
C_rc	chrX-v0_737055_aligned_287_R_87_60590_3	839	1012	139	89.27	True
B_rc	chrX-v0_737055_aligned_287_R_87_60590_3	1013	1197	164	93.16	True
A_rc	chrX-v0_737055_aligned_287_R_87_60590_3	1198	1368	162	97.09	True
L_rc	chrX-v0_737055_aligned_287_R_87_60590_3	1369	1538	140	90.23	True
K_rc	chrX-v0_737055_aligned_287_R_87_60590_3	1539	1710	138	88.76	True
J_rc	chrX-v0_737055_aligned_287_R_87_60590_3	1711	1877	133	88.89	True
I_rc	chrX-v0_737055_aligned_287_R_87_60590_3	1878	2046	159	96.49	True
H_rc	chrX-v0_737055_aligned_287_R_87_60590_3	2047	2215	152	94.19	True
G_rc	chrX-v0_737055_aligned_287_R_87_60590_3	2216	2393	143	89.50	True
F_rc	chrX-v0_737055_aligned_287_R_87_60590_3	2394	2566	127	85.47	True
E_rc	chrX-v0_737055_aligned_287_R_87_60590_3	2567	2731	125	85.71	True
D_rc	chrX-v0_737055_aligned_287_R_87_60590_3	2732	2895	144	92.35	True
C_rc	chrX-v0_737055_aligned_287_R_87_60590_3	2896	3062	143	91.33	True
B_rc	chrX-v0_737055_aligned_287_R_87_60590_3	3063	3249	150	88.27	True
A_rc	chrX-v0_737055_aligned_287_R_87_60590_3	3250	3424	144	90.91	True
L_rc	chrX-v0_737055_aligned_287_R_87_60590_3	3425	3598	148	91.57	True
K_rc	chrX-v0_737055_aligned_287_R_87_60590_3	3599	3762	143	91.81	True
J_rc	chrX-v0_737055_aligned_287_R_87_60590_3	3763	3931	146	91.95	True
I_rc	chrX-v0_737055_aligned_287_R_87_60590_3	3932	4100	148	92.53	True
H_rc	chrX-v0_737055_aligned_287_R_87_60590_3	4101	4277	132	86.26	True
G_rc	chrX-v0_737055_aligned_287_R_87_60590_3	4278	4443	152	94.19	True
F_rc	chrX-v0_737055_aligned_287_R_87_60590_3	4444	4616	107	78.61	True
E_rc	chrX-v0_737055_aligned_287_R_87_60590_3	4617	4783	138	90.12	True
D_rc	chrX-v0_737055_aligned_287_R_87_60590_3	4784	4955	132	87.50	True
C_rc	chrX-v0_737055_aligned_287_R_87_60590_3	4956	5132	128	85.16	True
B_rc	chrX-v0_737055_aligned_287_R_87_60590_3	5133	5319	126	81.82	True
A_rc	chrX-v0_737055_aligned_287_R_87_60590_3	5320	5496	143	89.94	True
L_rc	chrX-v0_737055_aligned_287_R_87_60590_3	5497	5667	152	93.68	True
K_rc	chrX-v0_737055_aligned_287_R_87_60590_3	5668	5833	134	88.51	True
J_rc	chrX-v0_737055_aligned_287_R_87_60590_3	5834	6002	148	93.02	True
I_rc	chrX-v0_737055_aligned_287_R_87_60590_3	6003	6165	134	88.95	True
H_rc	chrX-v0_737055_aligned_287_R_87_60590_3	6166	6341	153	93.22	True
G_rc	chrX-v0_737055_aligned_287_R_87_60590_3	6342	6513	162	96.55	True
F_rc	chrX-v0_737055_aligned_287_R_87_60590_3	6514	6682	154	94.77	True
E_rc	chrX-v0_737055_aligned_287_R_87_60590_3	6683	6859	127	85.08	True
D_rc	chrX-v0_737055_aligned_287_R_87_60590_3	6860	7029	158	95.93	True
C_rc	chrX-v0_737055_aligned_287_R_87_60590_3	7030	7196	121	84.18	True
B_rc	chrX-v0_737055_aligned_287_R_87_60590_3	7197	7381	163	92.67	True
A_rc	chrX-v0_737055_aligned_287_R_87_60590_3	7382	7555	149	92.57	True
L_rc	chrX-v0_737055_aligned_287_R_87_60590_3	7556	7723	144	91.86	True
K_rc	chrX-v0_737055_aligned_287_R_87_60590_3	7724	7891	134	88.51	True
J_rc	chrX-v0_737055_aligned_287_R_87_60590_3	7892	8058	133	88.44	True
I_rc	chrX-v0_737055_aligned_287_R_87_60590_3	8059	8231	147	92.00	True
H_rc	chrX-v0_737055_aligned_287_R_87_60590_3	8232	8393	120	84.09	True
G_rc	chrX-v0_737055_aligned_287_R_87_60590_3	8394	8567	146	91.48	True
F_rc	chrX-v0_737055_aligned_287_R_87_60590_3	8568	8749	133	86.34	True
E_rc	chrX-v0_737055_aligned_287_R_87_60590_3	8750	8913	133	88.89	True
D_rc	chrX-v0_737055_aligned_287_R_87_60590_3	8914	9089	144	90.00	True
C_rc	chrX-v0_737055_aligned_287_R_87_60590_3	9090	9258	131	87.43	True
B_rc	chrX-v0_737055_aligned_287_R_87_60590_3	9259	9440	159	91.62	True
A_rc	chrX-v0_737055_aligned_287_R_87_60590_3	9441	9611	141	90.29	True
L_rc	chrX-v0_737055_aligned_287_R_87_60590_3	9612	9778	140	90.23	True
K_rc	chrX-v0_737055_aligned_287_R_87_60590_3	9779	9946	136	88.64	True
J_rc	chrX-v0_737055_aligned_287_R_87_60590_3	9947	10116	152	94.19	True
I_rc	chrX-v0_737055_aligned_287_R_87_60590_3	10117	10289	140	89.33	True
H_rc	chrX-v0_737055_aligned_287_R_87_60590_3	10290	10455	134	88.07	True
G_rc	chrX-v0_737055_aligned_287_R_87_60590_3	10456	10622	143	90.86	True
F_rc	chrX-v0_737055_aligned_287_R_87_60590_3	10623	10789	150	93.60	True
E_rc	chrX-v0_737055_aligned_287_R_87_60590_3	10790	10949	116	83.33	True
D_rc	chrX-v0_737055_aligned_287_R_87_60590_3	10950	11119	148	93.02	True
C_rc	chrX-v0_737055_aligned_287_R_87_60590_3	11120	11288	147	92.00	True
B_rc	chrX-v0_737055_aligned_287_R_87_60590_3	11289	11470	152	90.00	True
A_rc	chrX-v0_737055_aligned_287_R_87_60590_3	11471	11641	141	89.83	True
L_rc	chrX-v0_737055_aligned_287_R_87_60590_3	11642	11805	145	92.90	True
K_rc	chrX-v0_737055_aligned_287_R_87_60590_3	11806	11974	148	93.02	True
J_rc	chrX-v0_737055_aligned_287_R_87_60590_3	11975	12139	129	87.28	True
I_rc	chrX-v0_737055_aligned_287_R_87_60590_3	12140	12313	142	89.89	True
H_rc	chrX-v0_737055_aligned_287_R_87_60590_3	12314	12480	146	91.95	True
G_rc	chrX-v0_737055_aligned_287_R_87_60590_3	12481	12651	159	95.95	True
F_rc	chrX-v0_737055_aligned_287_R_87_60590_3	12652	12816	139	90.17	True
E_rc	chrX-v0_737055_aligned_287_R_87_60590_3	12817	12986	126	85.80	True
D_rc	chrX-v0_737055_aligned_287_R_87_60590_3	12987	13158	125	84.92	True
C_rc	chrX-v0_737055_aligned_287_R_87_60590_3	13159	13328	139	89.27	True
