Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
J	chrX-v0_1101182_aligned_110_R_134_18500_67	0	107	6	52.38	True
J_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	108	280	143	90.86	True
I_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	281	447	123	84.36	True
H_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	448	613	141	90.29	True
G_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	614	779	125	85.71	True
F_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	780	949	162	97.09	True
E_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	950	1123	129	86.44	True
D_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	1124	1287	132	87.50	True
C_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	1288	1450	125	85.31	True
B_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	1451	1639	157	90.67	True
A_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	1640	1808	152	93.68	True
L_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	1809	1977	165	98.82	True
K_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	1978	2149	156	94.83	True
J_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	2150	2315	147	92.49	True
I_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	2316	2486	161	97.08	True
H_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	2487	2663	148	91.57	True
G_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	2664	2830	144	91.38	True
F_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	2831	2992	143	91.81	True
E_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	2993	3145	130	88.69	True
D_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	3146	3325	140	88.46	True
C_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	3326	3481	117	83.82	True
B_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	3482	3658	162	93.55	True
A_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	3659	3826	135	87.71	True
L_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	3827	3986	144	92.35	True
K_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	3987	4156	144	91.38	True
J_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	4157	4324	132	87.93	True
I_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	4325	4489	150	93.60	True
H_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	4490	4659	151	93.14	True
G_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	4660	4827	152	94.19	True
F_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	4828	4999	157	94.86	True
E_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	5000	5161	154	95.83	True
D_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	5162	5324	106	79.12	True
C_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	5325	5492	129	86.44	True
B_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	5493	5676	166	94.15	True
A_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	5677	5847	157	95.38	True
L_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	5848	6013	134	88.51	True
K_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	6014	6191	152	92.70	True
J_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	6192	6352	126	87.06	True
I_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	6353	6526	157	94.86	True
H_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	6527	6694	149	93.06	True
G_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	6695	6866	149	92.57	True
F_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	6867	7040	133	87.15	True
E_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	7041	7205	140	90.70	True
D_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	7206	7371	148	93.53	True
C_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	7372	7542	143	90.40	True
B_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	7543	7730	167	94.18	True
A_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	7731	7895	137	89.60	True
L_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	7896	8065	139	89.27	True
K_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	8066	8228	128	86.36	True
J_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	8229	8396	149	93.06	True
I_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	8397	8570	151	92.66	True
H_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	8571	8740	144	90.45	True
G_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	8741	8912	148	92.05	True
F_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	8913	9084	140	89.33	True
E_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	9085	9247	118	84.00	True
D_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	9248	9420	127	85.08	True
C_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	9421	9583	145	91.91	True
B_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	9584	9760	139	86.01	True
A_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	9761	9937	149	91.62	True
L_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	9938	10100	131	88.30	True
K_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	10101	10261	125	86.13	True
J_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	10262	10438	120	82.97	True
I_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	10439	10608	147	92.49	True
H_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	10609	10779	146	91.01	True
G_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	10780	10947	141	90.29	True
F_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	10948	11115	146	92.44	True
E_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	11116	11283	128	86.78	True
D_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	11284	11448	143	91.33	True
C_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	11449	11621	142	89.89	True
B_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	11622	11808	156	90.62	True
A_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	11809	11968	137	90.06	True
L_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	11969	12134	119	84.39	True
K_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	12135	12305	131	87.01	True
J_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	12306	12466	111	81.36	True
I_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	12467	12641	147	91.53	True
H_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	12642	12815	120	82.26	True
G_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	12816	12988	143	89.94	True
F_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	12989	13156	127	85.88	True
E_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	13157	13323	124	85.63	True
D_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	13324	13490	148	93.02	True
C_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	13491	13663	150	92.13	True
B_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	13664	13839	150	89.89	True
A_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	13840	14002	128	86.36	True
L_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	14003	14169	132	87.50	True
K_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	14170	14334	144	91.86	True
J_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	14335	14502	125	85.31	True
I_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	14503	14675	155	94.29	True
H_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	14676	14856	140	88.04	True
G_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	14857	15024	148	93.02	True
F_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	15025	15189	151	94.15	True
E_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	15190	15350	132	88.82	True
D_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	15351	15523	151	93.14	True
C_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	15524	15685	140	90.70	True
B_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	15686	15870	168	94.68	True
A_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	15871	16041	147	92.00	True
L_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	16042	16209	141	90.29	True
K_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	16210	16382	145	91.43	True
J_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	16383	16545	135	89.47	True
I_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	16546	16713	158	96.47	True
H_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	16714	16885	149	92.57	True
G_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	16886	17054	130	87.36	True
F_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	17055	17219	129	86.44	True
E_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	17220	17386	152	95.24	True
D_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	17387	17554	148	93.02	True
C_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	17555	17722	157	95.91	True
B_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	17723	17901	160	92.55	True
A_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	17902	18075	115	81.08	True
L_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	18076	18246	143	90.86	True
K_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	18247	18399	121	85.38	True
C_rc	chrX-v0_1101182_aligned_110_R_134_18500_67	18400	18486	-19	44.44	True
