Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
H_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	0	84	-14	46.24	True
G_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	85	256	157	95.38	True
F_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	257	423	156	95.35	True
E_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	424	601	128	85.16	True
D_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	602	770	142	90.80	True
C_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	771	945	136	88.20	True
B_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	946	1126	149	89.01	True
A_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	1127	1291	127	86.29	True
L_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	1292	1459	162	97.65	True
K_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	1460	1635	143	89.94	True
J_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	1636	1802	140	89.77	True
I_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	1803	1966	132	87.50	True
H_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	1967	2138	147	91.06	True
G_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	2139	2307	129	86.44	True
F_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	2308	2480	151	93.18	True
E_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	2481	2639	141	91.72	True
D_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	2640	2807	140	89.77	True
C_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	2808	2972	121	83.80	True
B_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	2973	3163	162	92.19	True
A_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	3164	3334	150	93.10	True
L_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	3335	3503	145	91.43	True
K_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	3504	3677	137	88.27	True
J_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	3678	3846	132	87.50	True
I_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	3847	4012	138	89.20	True
H_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	4013	4176	146	92.44	True
G_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	4177	4341	144	91.86	True
F_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	4342	4508	151	94.15	True
E_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	4509	4678	143	91.33	True
D_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	4679	4844	148	93.02	True
C_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	4845	5019	156	94.32	True
B_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	5020	5203	147	88.48	True
A_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	5204	5366	129	86.44	True
L_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	5367	5532	145	91.91	True
K_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	5533	5702	142	90.34	True
J_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	5703	5870	136	89.08	True
I_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	5871	6049	134	86.81	True
H_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	6050	6219	161	96.53	True
G_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	6220	6389	138	89.66	True
F_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	6390	6558	133	87.15	True
E_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	6559	6727	147	92.49	True
D_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	6728	6899	153	93.71	True
C_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	6900	7069	142	89.89	True
B_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	7070	7260	141	85.79	True
A_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	7261	7436	154	93.75	True
L_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	7437	7606	149	92.57	True
K_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	7607	7777	138	88.76	True
J_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	7778	7941	141	91.23	True
I_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	7942	8106	136	89.08	True
H_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	8107	8278	136	87.78	True
G_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	8279	8434	108	80.68	True
F_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	8435	8602	140	89.77	True
E_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	8603	8764	139	90.17	True
D_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	8765	8935	142	90.80	True
C_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	8936	9109	141	90.29	True
B_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	9110	9288	130	83.85	True
A_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	9289	9462	154	93.75	True
L_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	9463	9623	142	91.28	True
K_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	9624	9802	140	88.89	True
J_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	9803	9976	132	87.08	True
I_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	9977	10143	139	90.64	True
H_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	10144	10313	148	92.05	True
G_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	10314	10481	145	91.91	True
F_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	10482	10644	149	93.57	True
E_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	10645	10810	149	94.08	True
D_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	10811	10988	152	92.22	True
C_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	10989	11156	146	91.48	True
B_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	11157	11331	150	90.32	True
A_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	11332	11501	158	95.40	True
L_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	11502	11664	140	90.70	True
K_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	11665	11839	142	89.44	True
J_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	11840	12003	141	91.23	True
I_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	12004	12173	151	93.14	True
H_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	12174	12346	139	89.27	True
G_rc	chrX-v0_1993031_aligned_69_R_1_64120_85	12347	12520	160	95.98	True
