Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
B	chrX-v0_2648691_aligned_310_F_226_432272_185	0	221	19	53.94	True
I	chrX-v0_2648691_aligned_310_F_226_432272_185	222	399	141	88.52	True
J	chrX-v0_2648691_aligned_310_F_226_432272_185	400	570	137	89.14	True
K	chrX-v0_2648691_aligned_310_F_226_432272_185	571	735	117	82.68	True
L	chrX-v0_2648691_aligned_310_F_226_432272_185	736	908	142	89.89	True
A	chrX-v0_2648691_aligned_310_F_226_432272_185	909	1078	142	89.89	True
B	chrX-v0_2648691_aligned_310_F_226_432272_185	1079	1254	137	86.24	True
C	chrX-v0_2648691_aligned_310_F_226_432272_185	1255	1425	160	95.98	True
D	chrX-v0_2648691_aligned_310_F_226_432272_185	1426	1596	128	85.96	True
E	chrX-v0_2648691_aligned_310_F_226_432272_185	1597	1768	139	89.27	True
F	chrX-v0_2648691_aligned_310_F_226_432272_185	1769	1943	133	86.74	True
G	chrX-v0_2648691_aligned_310_F_226_432272_185	1944	2119	152	92.70	True
H	chrX-v0_2648691_aligned_310_F_226_432272_185	2120	2288	132	87.50	True
I	chrX-v0_2648691_aligned_310_F_226_432272_185	2289	2459	163	97.11	True
J	chrX-v0_2648691_aligned_310_F_226_432272_185	2460	2623	121	84.18	True
K	chrX-v0_2648691_aligned_310_F_226_432272_185	2624	2794	146	91.95	True
L	chrX-v0_2648691_aligned_310_F_226_432272_185	2795	2967	150	92.61	True
A	chrX-v0_2648691_aligned_310_F_226_432272_185	2968	3136	136	88.64	True
B	chrX-v0_2648691_aligned_310_F_226_432272_185	3137	3325	170	94.27	True
C	chrX-v0_2648691_aligned_310_F_226_432272_185	3326	3494	163	97.66	True
D	chrX-v0_2648691_aligned_310_F_226_432272_185	3495	3661	154	94.77	True
E	chrX-v0_2648691_aligned_310_F_226_432272_185	3662	3822	143	92.31	True
F	chrX-v0_2648691_aligned_310_F_226_432272_185	3823	3999	147	91.06	True
G	chrX-v0_2648691_aligned_310_F_226_432272_185	4000	4179	146	89.67	True
H	chrX-v0_2648691_aligned_310_F_226_432272_185	4180	4344	135	88.57	True
I	chrX-v0_2648691_aligned_310_F_226_432272_185	4345	4512	145	91.91	True
J	chrX-v0_2648691_aligned_310_F_226_432272_185	4513	4676	139	90.17	True
K	chrX-v0_2648691_aligned_310_F_226_432272_185	4677	4837	129	86.86	True
L	chrX-v0_2648691_aligned_310_F_226_432272_185	4838	5009	142	90.34	True
A	chrX-v0_2648691_aligned_310_F_226_432272_185	5010	5184	154	93.26	True
B	chrX-v0_2648691_aligned_310_F_226_432272_185	5185	5362	153	90.05	True
C	chrX-v0_2648691_aligned_310_F_226_432272_185	5363	5526	143	91.33	True
D	chrX-v0_2648691_aligned_310_F_226_432272_185	5527	5696	156	95.35	True
E	chrX-v0_2648691_aligned_310_F_226_432272_185	5697	5863	134	88.51	True
F	chrX-v0_2648691_aligned_310_F_226_432272_185	5864	6033	144	90.91	True
G	chrX-v0_2648691_aligned_310_F_226_432272_185	6034	6203	153	94.22	True
H	chrX-v0_2648691_aligned_310_F_226_432272_185	6204	6378	148	91.11	True
I	chrX-v0_2648691_aligned_310_F_226_432272_185	6379	6547	163	97.66	True
J	chrX-v0_2648691_aligned_310_F_226_432272_185	6548	6711	150	94.12	True
K	chrX-v0_2648691_aligned_310_F_226_432272_185	6712	6882	158	95.93	True
L	chrX-v0_2648691_aligned_310_F_226_432272_185	6883	7054	144	90.91	True
A	chrX-v0_2648691_aligned_310_F_226_432272_185	7055	7228	136	87.36	True
B	chrX-v0_2648691_aligned_310_F_226_432272_185	7229	7408	148	89.36	True
C	chrX-v0_2648691_aligned_310_F_226_432272_185	7409	7575	136	89.08	True
D	chrX-v0_2648691_aligned_310_F_226_432272_185	7576	7747	155	94.80	True
E	chrX-v0_2648691_aligned_310_F_226_432272_185	7748	7914	156	95.88	True
F	chrX-v0_2648691_aligned_310_F_226_432272_185	7915	8089	150	92.13	True
G	chrX-v0_2648691_aligned_310_F_226_432272_185	8090	8248	137	89.60	True
H	chrX-v0_2648691_aligned_310_F_226_432272_185	8249	8421	138	88.76	True
I	chrX-v0_2648691_aligned_310_F_226_432272_185	8422	8589	149	92.57	True
J	chrX-v0_2648691_aligned_310_F_226_432272_185	8590	8758	165	98.82	True
K	chrX-v0_2648691_aligned_310_F_226_432272_185	8759	8926	155	95.32	True
L	chrX-v0_2648691_aligned_310_F_226_432272_185	8927	9093	136	89.08	True
A	chrX-v0_2648691_aligned_310_F_226_432272_185	9094	9263	165	98.25	True
B	chrX-v0_2648691_aligned_310_F_226_432272_185	9264	9448	169	94.71	True
C	chrX-v0_2648691_aligned_310_F_226_432272_185	9449	9617	144	91.38	True
D	chrX-v0_2648691_aligned_310_F_226_432272_185	9618	9791	146	91.48	True
E	chrX-v0_2648691_aligned_310_F_226_432272_185	9792	9959	159	96.49	True
F	chrX-v0_2648691_aligned_310_F_226_432272_185	9960	10129	143	90.86	True
G	chrX-v0_2648691_aligned_310_F_226_432272_185	10130	10298	147	92.49	True
H	chrX-v0_2648691_aligned_310_F_226_432272_185	10299	10467	167	98.83	True
I	chrX-v0_2648691_aligned_310_F_226_432272_185	10468	10637	158	95.93	True
J	chrX-v0_2648691_aligned_310_F_226_432272_185	10638	10802	156	95.88	True
K	chrX-v0_2648691_aligned_310_F_226_432272_185	10803	10976	149	92.09	True
L	chrX-v0_2648691_aligned_310_F_226_432272_185	10977	11144	146	91.95	True
A	chrX-v0_2648691_aligned_310_F_226_432272_185	11145	11315	156	95.35	True
B	chrX-v0_2648691_aligned_310_F_226_432272_185	11316	11496	148	88.95	True
C	chrX-v0_2648691_aligned_310_F_226_432272_185	11497	11670	154	93.75	True
D	chrX-v0_2648691_aligned_310_F_226_432272_185	11671	11835	121	84.57	True
E	chrX-v0_2648691_aligned_310_F_226_432272_185	11836	12007	146	91.95	True
F	chrX-v0_2648691_aligned_310_F_226_432272_185	12008	12169	149	93.57	True
G	chrX-v0_2648691_aligned_310_F_226_432272_185	12170	12338	146	91.48	True
H	chrX-v0_2648691_aligned_310_F_226_432272_185	12339	12513	143	89.94	True
I	chrX-v0_2648691_aligned_310_F_226_432272_185	12514	12678	155	95.32	True
J	chrX-v0_2648691_aligned_310_F_226_432272_185	12679	12847	146	92.44	True
K	chrX-v0_2648691_aligned_310_F_226_432272_185	12848	13020	145	90.50	True
L	chrX-v0_2648691_aligned_310_F_226_432272_185	13021	13185	149	93.57	True
A	chrX-v0_2648691_aligned_310_F_226_432272_185	13186	13355	159	95.95	True
B	chrX-v0_2648691_aligned_310_F_226_432272_185	13356	13542	174	96.28	True
C	chrX-v0_2648691_aligned_310_F_226_432272_185	13543	13713	155	94.80	True
D	chrX-v0_2648691_aligned_310_F_226_432272_185	13714	13880	149	93.06	True
E	chrX-v0_2648691_aligned_310_F_226_432272_185	13881	14047	148	93.02	True
F	chrX-v0_2648691_aligned_310_F_226_432272_185	14048	14205	138	90.12	True
G	chrX-v0_2648691_aligned_310_F_226_432272_185	14206	14376	158	95.93	True
H	chrX-v0_2648691_aligned_310_F_226_432272_185	14377	14548	154	94.25	True
I	chrX-v0_2648691_aligned_310_F_226_432272_185	14549	14718	156	95.35	True
J	chrX-v0_2648691_aligned_310_F_226_432272_185	14719	14886	141	90.29	True
K	chrX-v0_2648691_aligned_310_F_226_432272_185	14887	15061	142	89.44	True
L	chrX-v0_2648691_aligned_310_F_226_432272_185	15062	15227	137	90.06	True
A	chrX-v0_2648691_aligned_310_F_226_432272_185	15228	15399	148	91.57	True
B	chrX-v0_2648691_aligned_310_F_226_432272_185	15400	15578	142	86.98	True
C	chrX-v0_2648691_aligned_310_F_226_432272_185	15579	15744	134	88.07	True
D	chrX-v0_2648691_aligned_310_F_226_432272_185	15745	15918	136	87.78	True
E	chrX-v0_2648691_aligned_310_F_226_432272_185	15919	16085	129	86.86	True
F	chrX-v0_2648691_aligned_310_F_226_432272_185	16086	16255	148	92.53	True
G	chrX-v0_2648691_aligned_310_F_226_432272_185	16256	16412	119	84.39	True
H	chrX-v0_2648691_aligned_310_F_226_432272_185	16413	16578	145	91.91	True
I	chrX-v0_2648691_aligned_310_F_226_432272_185	16579	16745	147	92.49	True
J	chrX-v0_2648691_aligned_310_F_226_432272_185	16746	16912	136	89.08	True
K	chrX-v0_2648691_aligned_310_F_226_432272_185	16913	17078	150	93.60	True
L	chrX-v0_2648691_aligned_310_F_226_432272_185	17079	17242	153	94.74	True
