Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
I_rc	chrX-v0_3051933_aligned_136_F_122_28840_4	0	116	4	51.14	True
J	chrX-v0_3051933_aligned_136_F_122_28840_4	117	275	126	87.06	True
K	chrX-v0_3051933_aligned_136_F_122_28840_4	276	449	146	91.48	True
L	chrX-v0_3051933_aligned_136_F_122_28840_4	450	622	141	89.83	True
A	chrX-v0_3051933_aligned_136_F_122_28840_4	623	791	140	90.70	True
B	chrX-v0_3051933_aligned_136_F_122_28840_4	792	977	157	91.10	True
C	chrX-v0_3051933_aligned_136_F_122_28840_4	978	1151	135	87.71	True
D	chrX-v0_3051933_aligned_136_F_122_28840_4	1152	1333	120	82.26	True
E	chrX-v0_3051933_aligned_136_F_122_28840_4	1334	1499	125	85.71	True
F	chrX-v0_3051933_aligned_136_F_122_28840_4	1500	1673	157	94.86	True
G	chrX-v0_3051933_aligned_136_F_122_28840_4	1674	1845	153	94.22	True
H	chrX-v0_3051933_aligned_136_F_122_28840_4	1846	2018	141	89.83	True
I	chrX-v0_3051933_aligned_136_F_122_28840_4	2019	2187	146	91.95	True
J	chrX-v0_3051933_aligned_136_F_122_28840_4	2188	2359	144	90.91	True
K	chrX-v0_3051933_aligned_136_F_122_28840_4	2360	2527	153	94.74	True
L	chrX-v0_3051933_aligned_136_F_122_28840_4	2528	2693	122	85.47	True
A	chrX-v0_3051933_aligned_136_F_122_28840_4	2694	2867	157	94.86	True
B	chrX-v0_3051933_aligned_136_F_122_28840_4	2868	3048	137	86.24	True
C	chrX-v0_3051933_aligned_136_F_122_28840_4	3049	3217	146	91.95	True
D	chrX-v0_3051933_aligned_136_F_122_28840_4	3218	3395	155	93.30	True
E	chrX-v0_3051933_aligned_136_F_122_28840_4	3396	3558	140	91.67	True
F	chrX-v0_3051933_aligned_136_F_122_28840_4	3559	3721	117	83.43	True
G	chrX-v0_3051933_aligned_136_F_122_28840_4	3722	3894	147	91.53	True
H	chrX-v0_3051933_aligned_136_F_122_28840_4	3895	4059	138	89.66	True
I	chrX-v0_3051933_aligned_136_F_122_28840_4	4060	4241	133	85.56	True
J	chrX-v0_3051933_aligned_136_F_122_28840_4	4242	4397	133	89.35	True
K	chrX-v0_3051933_aligned_136_F_122_28840_4	4398	4567	109	80.45	True
A	chrX-v0_3051933_aligned_136_F_122_28840_4	4568	4746	132	85.87	True
B	chrX-v0_3051933_aligned_136_F_122_28840_4	4747	4926	158	92.47	True
C	chrX-v0_3051933_aligned_136_F_122_28840_4	4927	5100	140	89.77	True
D	chrX-v0_3051933_aligned_136_F_122_28840_4	5101	5274	122	83.52	True
E	chrX-v0_3051933_aligned_136_F_122_28840_4	5275	5443	112	81.11	True
F	chrX-v0_3051933_aligned_136_F_122_28840_4	5444	5615	137	88.70	True
G	chrX-v0_3051933_aligned_136_F_122_28840_4	5616	5777	132	87.93	True
H	chrX-v0_3051933_aligned_136_F_122_28840_4	5778	5946	159	96.49	True
I	chrX-v0_3051933_aligned_136_F_122_28840_4	5947	6115	159	96.49	True
J	chrX-v0_3051933_aligned_136_F_122_28840_4	6116	6278	134	88.95	True
K	chrX-v0_3051933_aligned_136_F_122_28840_4	6279	6451	132	87.08	True
L	chrX-v0_3051933_aligned_136_F_122_28840_4	6452	6621	134	88.07	True
A	chrX-v0_3051933_aligned_136_F_122_28840_4	6622	6777	130	87.79	True
B	chrX-v0_3051933_aligned_136_F_122_28840_4	6778	6956	143	87.05	True
C	chrX-v0_3051933_aligned_136_F_122_28840_4	6957	7127	130	85.71	True
D	chrX-v0_3051933_aligned_136_F_122_28840_4	7128	7286	132	88.37	True
E	chrX-v0_3051933_aligned_136_F_122_28840_4	7287	7446	111	81.71	True
F	chrX-v0_3051933_aligned_136_F_122_28840_4	7447	7629	147	90.16	True
G	chrX-v0_3051933_aligned_136_F_122_28840_4	7630	7793	134	88.95	True
H	chrX-v0_3051933_aligned_136_F_122_28840_4	7794	7966	142	89.89	True
I	chrX-v0_3051933_aligned_136_F_122_28840_4	7967	8135	156	95.35	True
J	chrX-v0_3051933_aligned_136_F_122_28840_4	8136	8302	129	86.86	True
K	chrX-v0_3051933_aligned_136_F_122_28840_4	8303	8473	117	82.32	True
L	chrX-v0_3051933_aligned_136_F_122_28840_4	8474	8634	135	89.47	True
A	chrX-v0_3051933_aligned_136_F_122_28840_4	8635	8798	121	84.57	True
B	chrX-v0_3051933_aligned_136_F_122_28840_4	8799	8982	133	84.46	True
C	chrX-v0_3051933_aligned_136_F_122_28840_4	8983	9158	115	81.08	True
D	chrX-v0_3051933_aligned_136_F_122_28840_4	9159	9333	134	86.81	True
E	chrX-v0_3051933_aligned_136_F_122_28840_4	9334	9500	150	94.12	True
F	chrX-v0_3051933_aligned_136_F_122_28840_4	9501	9664	134	88.07	True
G	chrX-v0_3051933_aligned_136_F_122_28840_4	9665	9831	136	88.64	True
H	chrX-v0_3051933_aligned_136_F_122_28840_4	9832	10001	122	83.89	True
I	chrX-v0_3051933_aligned_136_F_122_28840_4	10002	10170	168	99.41	True
J	chrX-v0_3051933_aligned_136_F_122_28840_4	10171	10335	138	90.59	True
K	chrX-v0_3051933_aligned_136_F_122_28840_4	10336	10506	136	88.64	True
L	chrX-v0_3051933_aligned_136_F_122_28840_4	10507	10681	145	90.96	True
A	chrX-v0_3051933_aligned_136_F_122_28840_4	10682	10855	142	89.44	True
B	chrX-v0_3051933_aligned_136_F_122_28840_4	10856	11038	170	95.21	True
C	chrX-v0_3051933_aligned_136_F_122_28840_4	11039	11219	151	91.26	True
D	chrX-v0_3051933_aligned_136_F_122_28840_4	11220	11386	146	92.44	True
E	chrX-v0_3051933_aligned_136_F_122_28840_4	11387	11544	116	83.72	True
