Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
L	chrX-v0_2411352_aligned_599_F_86_38534_2	0	213	88	70.18	True
A	chrX-v0_2411352_aligned_599_F_86_38534_2	214	383	152	93.68	True
B	chrX-v0_2411352_aligned_599_F_86_38534_2	384	577	156	89.80	True
C	chrX-v0_2411352_aligned_599_F_86_38534_2	578	742	147	92.49	True
D	chrX-v0_2411352_aligned_599_F_86_38534_2	743	911	151	93.64	True
E	chrX-v0_2411352_aligned_599_F_86_38534_2	912	1074	144	92.35	True
F	chrX-v0_2411352_aligned_599_F_86_38534_2	1075	1242	150	93.60	True
G	chrX-v0_2411352_aligned_599_F_86_38534_2	1243	1414	143	90.40	True
H	chrX-v0_2411352_aligned_599_F_86_38534_2	1415	1573	132	87.93	True
I	chrX-v0_2411352_aligned_599_F_86_38534_2	1574	1748	132	86.26	True
J	chrX-v0_2411352_aligned_599_F_86_38534_2	1749	1918	158	96.47	True
K	chrX-v0_2411352_aligned_599_F_86_38534_2	1919	2085	141	90.75	True
L	chrX-v0_2411352_aligned_599_F_86_38534_2	2086	2255	134	88.07	True
A	chrX-v0_2411352_aligned_599_F_86_38534_2	2256	2417	131	87.43	True
B	chrX-v0_2411352_aligned_599_F_86_38534_2	2418	2608	167	93.72	True
C	chrX-v0_2411352_aligned_599_F_86_38534_2	2609	2782	156	94.32	True
D	chrX-v0_2411352_aligned_599_F_86_38534_2	2783	2936	129	87.72	True
E	chrX-v0_2411352_aligned_599_F_86_38534_2	2937	3102	132	87.50	True
F	chrX-v0_2411352_aligned_599_F_86_38534_2	3103	3277	156	94.32	True
G	chrX-v0_2411352_aligned_599_F_86_38534_2	3278	3443	140	90.70	True
H	chrX-v0_2411352_aligned_599_F_86_38534_2	3444	3607	146	92.44	True
I	chrX-v0_2411352_aligned_599_F_86_38534_2	3608	3784	151	92.18	True
J	chrX-v0_2411352_aligned_599_F_86_38534_2	3785	3953	150	93.60	True
K	chrX-v0_2411352_aligned_599_F_86_38534_2	3954	4129	149	92.09	True
L	chrX-v0_2411352_aligned_599_F_86_38534_2	4130	4302	147	91.53	True
A	chrX-v0_2411352_aligned_599_F_86_38534_2	4303	4482	148	91.11	True
B	chrX-v0_2411352_aligned_599_F_86_38534_2	4483	4665	178	97.85	True
C	chrX-v0_2411352_aligned_599_F_86_38534_2	4666	4836	164	97.67	True
D	chrX-v0_2411352_aligned_599_F_86_38534_2	4837	5008	148	92.05	True
E	chrX-v0_2411352_aligned_599_F_86_38534_2	5009	5176	153	94.74	True
F	chrX-v0_2411352_aligned_599_F_86_38534_2	5177	5348	135	87.71	True
G	chrX-v0_2411352_aligned_599_F_86_38534_2	5349	5515	146	91.95	True
H	chrX-v0_2411352_aligned_599_F_86_38534_2	5516	5678	136	89.08	True
I	chrX-v0_2411352_aligned_599_F_86_38534_2	5679	5849	156	94.83	True
J	chrX-v0_2411352_aligned_599_F_86_38534_2	5850	6021	145	91.43	True
F	chrX-v0_2411352_aligned_599_F_86_38534_2	6022	6193	132	87.50	True
G	chrX-v0_2411352_aligned_599_F_86_38534_2	6194	6367	160	95.98	True
H	chrX-v0_2411352_aligned_599_F_86_38534_2	6368	6539	163	97.11	True
I	chrX-v0_2411352_aligned_599_F_86_38534_2	6540	6711	155	94.29	True
J	chrX-v0_2411352_aligned_599_F_86_38534_2	6712	6866	117	84.21	True
K	chrX-v0_2411352_aligned_599_F_86_38534_2	6867	7032	140	90.23	True
L	chrX-v0_2411352_aligned_599_F_86_38534_2	7033	7198	148	93.02	True
A	chrX-v0_2411352_aligned_599_F_86_38534_2	7199	7370	130	86.11	True
B	chrX-v0_2411352_aligned_599_F_86_38534_2	7371	7554	156	91.05	True
C	chrX-v0_2411352_aligned_599_F_86_38534_2	7555	7724	154	94.25	True
D	chrX-v0_2411352_aligned_599_F_86_38534_2	7725	7894	135	88.57	True
E	chrX-v0_2411352_aligned_599_F_86_38534_2	7895	8056	147	92.98	True
F	chrX-v0_2411352_aligned_599_F_86_38534_2	8057	8224	159	97.06	True
G	chrX-v0_2411352_aligned_599_F_86_38534_2	8225	8393	159	96.49	True
H	chrX-v0_2411352_aligned_599_F_86_38534_2	8394	8565	154	94.25	True
I	chrX-v0_2411352_aligned_599_F_86_38534_2	8566	8746	140	88.46	True
J	chrX-v0_2411352_aligned_599_F_86_38534_2	8747	8906	121	84.97	True
K	chrX-v0_2411352_aligned_599_F_86_38534_2	8907	9065	134	89.41	True
L	chrX-v0_2411352_aligned_599_F_86_38534_2	9066	9242	143	89.50	True
A	chrX-v0_2411352_aligned_599_F_86_38534_2	9243	9409	147	92.98	True
B	chrX-v0_2411352_aligned_599_F_86_38534_2	9410	9586	154	90.96	True
C	chrX-v0_2411352_aligned_599_F_86_38534_2	9587	9756	144	90.91	True
D	chrX-v0_2411352_aligned_599_F_86_38534_2	9757	9932	150	92.61	True
E	chrX-v0_2411352_aligned_599_F_86_38534_2	9933	10099	153	94.74	True
F	chrX-v0_2411352_aligned_599_F_86_38534_2	10100	10270	148	92.53	True
G	chrX-v0_2411352_aligned_599_F_86_38534_2	10271	10443	140	88.89	True
H	chrX-v0_2411352_aligned_599_F_86_38534_2	10444	10615	147	91.53	True
I	chrX-v0_2411352_aligned_599_F_86_38534_2	10616	10778	131	87.86	True
J	chrX-v0_2411352_aligned_599_F_86_38534_2	10779	10939	144	92.35	True
K	chrX-v0_2411352_aligned_599_F_86_38534_2	10940	11107	159	96.49	True
L	chrX-v0_2411352_aligned_599_F_86_38534_2	11108	11269	141	91.23	True
A	chrX-v0_2411352_aligned_599_F_86_38534_2	11270	11430	142	91.28	True
B	chrX-v0_2411352_aligned_599_F_86_38534_2	11431	11610	160	92.55	True
C	chrX-v0_2411352_aligned_599_F_86_38534_2	11611	11785	142	89.89	True
D	chrX-v0_2411352_aligned_599_F_86_38534_2	11786	11950	151	94.15	True
E	chrX-v0_2411352_aligned_599_F_86_38534_2	11951	12117	164	98.81	True
F	chrX-v0_2411352_aligned_599_F_86_38534_2	12118	12284	123	84.83	True
G	chrX-v0_2411352_aligned_599_F_86_38534_2	12285	12462	120	82.26	True
H	chrX-v0_2411352_aligned_599_F_86_38534_2	12463	12625	147	92.98	True
I	chrX-v0_2411352_aligned_599_F_86_38534_2	12626	12795	149	93.06	True
J	chrX-v0_2411352_aligned_599_F_86_38534_2	12796	12959	142	91.76	True
K	chrX-v0_2411352_aligned_599_F_86_38534_2	12960	13118	131	88.30	True
L	chrX-v0_2411352_aligned_599_F_86_38534_2	13119	13285	135	88.57	True
A	chrX-v0_2411352_aligned_599_F_86_38534_2	13286	13450	127	85.47	True
B	chrX-v0_2411352_aligned_599_F_86_38534_2	13451	13638	163	92.23	True
C	chrX-v0_2411352_aligned_599_F_86_38534_2	13639	13799	141	90.75	True
D	chrX-v0_2411352_aligned_599_F_86_38534_2	13800	13963	146	92.44	True
E	chrX-v0_2411352_aligned_599_F_86_38534_2	13964	14128	144	92.35	True
F	chrX-v0_2411352_aligned_599_F_86_38534_2	14129	14300	133	87.57	True
G	chrX-v0_2411352_aligned_599_F_86_38534_2	14301	14468	147	92.00	True
H	chrX-v0_2411352_aligned_599_F_86_38534_2	14469	14641	159	95.43	True
I	chrX-v0_2411352_aligned_599_F_86_38534_2	14642	14818	158	94.38	True
J	chrX-v0_2411352_aligned_599_F_86_38534_2	14819	14985	148	93.02	True
F	chrX-v0_2411352_aligned_599_F_86_38534_2	14986	15154	130	86.52	True
G	chrX-v0_2411352_aligned_599_F_86_38534_2	15155	15335	140	88.04	True
H	chrX-v0_2411352_aligned_599_F_86_38534_2	15336	15506	157	95.38	True
I	chrX-v0_2411352_aligned_599_F_86_38534_2	15507	15674	157	95.91	True
J	chrX-v0_2411352_aligned_599_F_86_38534_2	15675	15846	153	94.22	True
K	chrX-v0_2411352_aligned_599_F_86_38534_2	15847	16020	142	89.89	True
L	chrX-v0_2411352_aligned_599_F_86_38534_2	16021	16185	141	91.23	True
A	chrX-v0_2411352_aligned_599_F_86_38534_2	16186	16348	138	89.66	True
B	chrX-v0_2411352_aligned_599_F_86_38534_2	16349	16544	153	88.44	True
C	chrX-v0_2411352_aligned_599_F_86_38534_2	16545	16715	160	95.98	True
D	chrX-v0_2411352_aligned_599_F_86_38534_2	16716	16882	150	93.60	True
E	chrX-v0_2411352_aligned_599_F_86_38534_2	16883	17048	149	93.57	True
F	chrX-v0_2411352_aligned_599_F_86_38534_2	17049	17217	143	91.33	True
G	chrX-v0_2411352_aligned_599_F_86_38534_2	17218	17387	136	88.64	True
H	chrX-v0_2411352_aligned_599_F_86_38534_2	17388	17553	155	94.80	True
I	chrX-v0_2411352_aligned_599_F_86_38534_2	17554	17726	157	94.86	True
J	chrX-v0_2411352_aligned_599_F_86_38534_2	17727	17894	164	98.81	True
K	chrX-v0_2411352_aligned_599_F_86_38534_2	17895	18063	147	92.49	True
L	chrX-v0_2411352_aligned_599_F_86_38534_2	18064	18231	149	93.06	True
A	chrX-v0_2411352_aligned_599_F_86_38534_2	18232	18400	149	92.57	True
B	chrX-v0_2411352_aligned_599_F_86_38534_2	18401	18583	154	89.69	True
C	chrX-v0_2411352_aligned_599_F_86_38534_2	18584	18752	151	93.14	True
D	chrX-v0_2411352_aligned_599_F_86_38534_2	18753	18914	130	86.93	True
E	chrX-v0_2411352_aligned_599_F_86_38534_2	18915	19081	141	90.75	True
F	chrX-v0_2411352_aligned_599_F_86_38534_2	19082	19250	142	90.34	True
G	chrX-v0_2411352_aligned_599_F_86_38534_2	19251	19419	158	95.93	True
H	chrX-v0_2411352_aligned_599_F_86_38534_2	19420	19586	148	92.53	True
I	chrX-v0_2411352_aligned_599_F_86_38534_2	19587	19754	144	91.38	True
J	chrX-v0_2411352_aligned_599_F_86_38534_2	19755	19922	120	84.09	True
K	chrX-v0_2411352_aligned_599_F_86_38534_2	19923	20096	154	93.75	True
L	chrX-v0_2411352_aligned_599_F_86_38534_2	20097	20261	128	86.36	True
A	chrX-v0_2411352_aligned_599_F_86_38534_2	20262	20435	160	95.98	True
B	chrX-v0_2411352_aligned_599_F_86_38534_2	20436	20623	164	93.16	True
C	chrX-v0_2411352_aligned_599_F_86_38534_2	20624	20792	147	92.00	True
D	chrX-v0_2411352_aligned_599_F_86_38534_2	20793	20966	151	92.66	True
E	chrX-v0_2411352_aligned_599_F_86_38534_2	20967	21130	139	90.64	True
F	chrX-v0_2411352_aligned_599_F_86_38534_2	21131	21301	155	94.29	True
G	chrX-v0_2411352_aligned_599_F_86_38534_2	21302	21468	146	92.44	True
H	chrX-v0_2411352_aligned_599_F_86_38534_2	21469	21627	120	84.09	True
I	chrX-v0_2411352_aligned_599_F_86_38534_2	21628	21791	150	93.60	True
J	chrX-v0_2411352_aligned_599_F_86_38534_2	21792	21952	134	89.41	True
K	chrX-v0_2411352_aligned_599_F_86_38534_2	21953	22123	126	85.39	True
L	chrX-v0_2411352_aligned_599_F_86_38534_2	22124	22286	138	90.59	True
A	chrX-v0_2411352_aligned_599_F_86_38534_2	22287	22451	154	94.77	True
B	chrX-v0_2411352_aligned_599_F_86_38534_2	22452	22632	168	95.16	True
C	chrX-v0_2411352_aligned_599_F_86_38534_2	22633	22796	144	91.86	True
