Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
D	chrX-v0_1254157_aligned_391_R_91_432250_1	0	107	-1	49.71	True
J_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	108	278	117	82.78	True
I_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	279	445	151	94.15	True
H_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	446	619	129	85.64	True
G_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	620	792	132	87.08	True
F_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	793	962	141	90.75	True
E_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	963	1135	155	94.80	True
D_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	1136	1305	159	96.49	True
C_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	1306	1472	144	91.86	True
B_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	1473	1650	152	90.86	True
A_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	1651	1821	131	87.01	True
L_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	1822	1980	134	89.41	True
K_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	1981	2145	151	94.15	True
J_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	2146	2311	150	94.12	True
I_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	2312	2486	135	86.89	True
H_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	2487	2653	136	88.64	True
G_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	2654	2825	155	94.80	True
F_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	2826	2989	121	84.97	True
E_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	2990	3150	136	90.00	True
D_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	3151	3320	147	92.00	True
C_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	3321	3499	142	89.44	True
B_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	3500	3686	170	94.74	True
A_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	3687	3850	145	92.40	True
L_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	3851	4012	152	94.71	True
K_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	4013	4179	141	90.75	True
J_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	4180	4346	148	93.53	True
I_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	4347	4511	155	95.32	True
H_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	4512	4680	141	89.39	True
G_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	4681	4851	153	94.22	True
F_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	4852	5035	140	87.63	True
E_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	5036	5198	142	91.76	True
D_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	5199	5365	152	94.19	True
C_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	5366	5534	141	89.83	True
B_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	5535	5718	149	88.60	True
A_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	5719	5890	145	90.96	True
L_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	5891	6058	138	89.66	True
K_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	6059	6227	155	95.32	True
J_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	6228	6393	146	92.94	True
I_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	6394	6561	140	90.23	True
H_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	6562	6729	135	88.14	True
G_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	6730	6893	142	91.28	True
F_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	6894	7063	155	94.80	True
E_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	7064	7228	160	97.62	True
D_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	7229	7394	142	90.80	True
C_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	7395	7571	140	88.89	True
B_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	7572	7758	161	92.15	True
A_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	7759	7923	144	91.86	True
L_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	7924	8085	132	87.93	True
K_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	8086	8249	130	86.52	True
J_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	8250	8417	164	98.81	True
I_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	8418	8594	130	85.33	True
H_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	8595	8765	150	92.61	True
G_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	8766	8944	142	89.01	True
F_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	8945	9127	138	87.10	True
E_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	9128	9289	133	88.44	True
D_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	9290	9450	122	85.06	True
C_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	9451	9623	143	89.94	True
B_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	9624	9800	152	90.43	True
A_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	9801	9970	155	94.80	True
L_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	9971	10130	124	85.63	True
K_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	10131	10285	119	84.00	True
J_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	10286	10455	119	82.87	True
I_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	10456	10630	157	94.35	True
H_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	10631	10809	156	93.33	True
G_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	10810	10978	150	93.10	True
F_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	10979	11140	139	90.17	True
E_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	11141	11304	154	95.83	True
D_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	11305	11469	151	94.15	True
C_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	11470	11633	133	88.00	True
B_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	11634	11821	130	83.85	True
A_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	11822	11975	114	82.76	True
L_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	11976	12152	143	89.94	True
K_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	12153	12321	133	88.00	True
J_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	12322	12487	144	92.35	True
I_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	12488	12655	146	91.95	True
H_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	12656	12830	145	90.50	True
G_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	12831	13002	143	90.40	True
F_rc	chrX-v0_1254157_aligned_391_R_91_432250_1	13003	13171	153	94.22	True
