Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
E	chrX-v0_2574193_aligned_471_F_126_138701_53	0	102	-3	49.11	True
F	chrX-v0_2574193_aligned_471_F_126_138701_53	103	256	128	87.21	True
G	chrX-v0_2574193_aligned_471_F_126_138701_53	257	428	145	90.96	True
H	chrX-v0_2574193_aligned_471_F_126_138701_53	429	605	124	83.70	True
I	chrX-v0_2574193_aligned_471_F_126_138701_53	606	775	141	89.83	True
J	chrX-v0_2574193_aligned_471_F_126_138701_53	776	942	153	95.27	True
K	chrX-v0_2574193_aligned_471_F_126_138701_53	943	1116	153	93.22	True
L	chrX-v0_2574193_aligned_471_F_126_138701_53	1117	1282	143	91.33	True
A	chrX-v0_2574193_aligned_471_F_126_138701_53	1283	1455	137	88.70	True
B	chrX-v0_2574193_aligned_471_F_126_138701_53	1456	1641	152	89.18	True
C	chrX-v0_2574193_aligned_471_F_126_138701_53	1642	1817	140	88.89	True
D	chrX-v0_2574193_aligned_471_F_126_138701_53	1818	1985	152	94.19	True
E	chrX-v0_2574193_aligned_471_F_126_138701_53	1986	2156	152	93.68	True
F	chrX-v0_2574193_aligned_471_F_126_138701_53	2157	2318	131	87.01	True
G	chrX-v0_2574193_aligned_471_F_126_138701_53	2319	2490	152	93.68	True
H	chrX-v0_2574193_aligned_471_F_126_138701_53	2491	2661	160	96.51	True
I	chrX-v0_2574193_aligned_471_F_126_138701_53	2662	2831	161	96.53	True
J	chrX-v0_2574193_aligned_471_F_126_138701_53	2832	2997	124	85.23	True
K	chrX-v0_2574193_aligned_471_F_126_138701_53	2998	3168	153	94.22	True
L	chrX-v0_2574193_aligned_471_F_126_138701_53	3169	3336	140	90.23	True
A	chrX-v0_2574193_aligned_471_F_126_138701_53	3337	3507	154	94.25	True
B	chrX-v0_2574193_aligned_471_F_126_138701_53	3508	3694	155	90.58	True
C	chrX-v0_2574193_aligned_471_F_126_138701_53	3695	3870	144	90.00	True
D	chrX-v0_2574193_aligned_471_F_126_138701_53	3871	4034	120	84.09	True
E	chrX-v0_2574193_aligned_471_F_126_138701_53	4035	4201	143	91.33	True
F	chrX-v0_2574193_aligned_471_F_126_138701_53	4202	4371	145	91.43	True
G	chrX-v0_2574193_aligned_471_F_126_138701_53	4372	4538	127	86.71	True
H	chrX-v0_2574193_aligned_471_F_126_138701_53	4539	4703	151	94.15	True
I	chrX-v0_2574193_aligned_471_F_126_138701_53	4704	4879	147	91.06	True
J	chrX-v0_2574193_aligned_471_F_126_138701_53	4880	5050	148	92.53	True
K	chrX-v0_2574193_aligned_471_F_126_138701_53	5051	5211	115	82.49	True
L	chrX-v0_2574193_aligned_471_F_126_138701_53	5212	5376	145	92.40	True
A	chrX-v0_2574193_aligned_471_F_126_138701_53	5377	5549	139	88.40	True
B	chrX-v0_2574193_aligned_471_F_126_138701_53	5550	5735	156	91.05	True
C	chrX-v0_2574193_aligned_471_F_126_138701_53	5736	5901	121	83.80	True
D	chrX-v0_2574193_aligned_471_F_126_138701_53	5902	6070	146	91.95	True
E	chrX-v0_2574193_aligned_471_F_126_138701_53	6071	6241	142	90.34	True
F	chrX-v0_2574193_aligned_471_F_126_138701_53	6242	6406	140	90.23	True
G	chrX-v0_2574193_aligned_471_F_126_138701_53	6407	6579	165	97.69	True
H	chrX-v0_2574193_aligned_471_F_126_138701_53	6580	6751	140	89.77	True
I	chrX-v0_2574193_aligned_471_F_126_138701_53	6752	6916	158	96.47	True
J	chrX-v0_2574193_aligned_471_F_126_138701_53	6917	7082	156	95.88	True
K	chrX-v0_2574193_aligned_471_F_126_138701_53	7083	7255	149	92.09	True
L	chrX-v0_2574193_aligned_471_F_126_138701_53	7256	7415	140	90.70	True
A	chrX-v0_2574193_aligned_471_F_126_138701_53	7416	7574	112	81.82	True
B	chrX-v0_2574193_aligned_471_F_126_138701_53	7575	7762	151	88.72	True
C	chrX-v0_2574193_aligned_471_F_126_138701_53	7763	7945	149	90.27	True
D	chrX-v0_2574193_aligned_471_F_126_138701_53	7946	8107	136	89.53	True
E	chrX-v0_2574193_aligned_471_F_126_138701_53	8108	8271	152	95.24	True
F	chrX-v0_2574193_aligned_471_F_126_138701_53	8272	8439	153	95.29	True
G	chrX-v0_2574193_aligned_471_F_126_138701_53	8440	8606	146	91.95	True
H	chrX-v0_2574193_aligned_471_F_126_138701_53	8607	8777	150	92.61	True
I	chrX-v0_2574193_aligned_471_F_126_138701_53	8778	8947	132	86.67	True
J	chrX-v0_2574193_aligned_471_F_126_138701_53	8948	9128	140	88.46	True
K	chrX-v0_2574193_aligned_471_F_126_138701_53	9129	9300	150	93.60	True
L	chrX-v0_2574193_aligned_471_F_126_138701_53	9301	9474	121	83.06	True
A	chrX-v0_2574193_aligned_471_F_126_138701_53	9475	9646	148	92.05	True
B	chrX-v0_2574193_aligned_471_F_126_138701_53	9647	9828	155	91.01	True
C	chrX-v0_2574193_aligned_471_F_126_138701_53	9829	9992	127	85.88	True
D	chrX-v0_2574193_aligned_471_F_126_138701_53	9993	10158	148	93.53	True
E	chrX-v0_2574193_aligned_471_F_126_138701_53	10159	10323	138	90.59	True
F	chrX-v0_2574193_aligned_471_F_126_138701_53	10324	10496	125	85.56	True
G	chrX-v0_2574193_aligned_471_F_126_138701_53	10497	10662	157	95.91	True
H	chrX-v0_2574193_aligned_471_F_126_138701_53	10663	10837	158	94.89	True
I	chrX-v0_2574193_aligned_471_F_126_138701_53	10838	11019	145	89.62	True
J	chrX-v0_2574193_aligned_471_F_126_138701_53	11020	11182	142	91.76	True
