Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
D	chrX-v0_2950243_aligned_799_F_41_127694_1	0	72	-23	43.45	True
E	chrX-v0_2950243_aligned_799_F_41_127694_1	73	237	138	90.12	True
F	chrX-v0_2950243_aligned_799_F_41_127694_1	238	399	140	90.70	True
G	chrX-v0_2950243_aligned_799_F_41_127694_1	400	570	135	87.29	True
H	chrX-v0_2950243_aligned_799_F_41_127694_1	571	737	153	94.22	True
I	chrX-v0_2950243_aligned_799_F_41_127694_1	738	907	154	94.25	True
J	chrX-v0_2950243_aligned_799_F_41_127694_1	908	1075	152	94.19	True
K	chrX-v0_2950243_aligned_799_F_41_127694_1	1076	1245	145	91.48	True
L	chrX-v0_2950243_aligned_799_F_41_127694_1	1246	1412	148	93.02	True
A	chrX-v0_2950243_aligned_799_F_41_127694_1	1413	1593	145	89.62	True
B	chrX-v0_2950243_aligned_799_F_41_127694_1	1594	1779	150	89.06	True
C	chrX-v0_2950243_aligned_799_F_41_127694_1	1780	1940	122	84.66	True
D	chrX-v0_2950243_aligned_799_F_41_127694_1	1941	2107	142	91.28	True
E	chrX-v0_2950243_aligned_799_F_41_127694_1	2108	2273	135	89.02	True
F	chrX-v0_2950243_aligned_799_F_41_127694_1	2274	2448	139	88.83	True
G	chrX-v0_2950243_aligned_799_F_41_127694_1	2449	2618	123	83.98	True
H	chrX-v0_2950243_aligned_799_F_41_127694_1	2619	2789	159	95.43	True
I	chrX-v0_2950243_aligned_799_F_41_127694_1	2790	2952	140	90.70	True
J	chrX-v0_2950243_aligned_799_F_41_127694_1	2953	3110	140	91.18	True
K	chrX-v0_2950243_aligned_799_F_41_127694_1	3111	3271	139	90.64	True
L	chrX-v0_2950243_aligned_799_F_41_127694_1	3272	3440	161	97.08	True
A	chrX-v0_2950243_aligned_799_F_41_127694_1	3441	3617	134	86.02	True
B	chrX-v0_2950243_aligned_799_F_41_127694_1	3618	3802	166	94.15	True
C	chrX-v0_2950243_aligned_799_F_41_127694_1	3803	3972	132	86.67	True
D	chrX-v0_2950243_aligned_799_F_41_127694_1	3973	4139	141	90.75	True
E	chrX-v0_2950243_aligned_799_F_41_127694_1	4140	4301	127	86.71	True
F	chrX-v0_2950243_aligned_799_F_41_127694_1	4302	4470	148	93.02	True
G	chrX-v0_2950243_aligned_799_F_41_127694_1	4471	4637	155	95.32	True
H	chrX-v0_2950243_aligned_799_F_41_127694_1	4638	4802	148	93.02	True
I	chrX-v0_2950243_aligned_799_F_41_127694_1	4803	4975	159	95.95	True
J	chrX-v0_2950243_aligned_799_F_41_127694_1	4976	5138	130	87.36	True
K	chrX-v0_2950243_aligned_799_F_41_127694_1	5139	5311	154	93.75	True
