Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
I	chrX-v0_1755369_aligned_382_F_1016_176994_2	0	174	21	55.28	True
F	chrX-v0_1755369_aligned_382_F_1016_176994_2	175	325	31	58.38	True
F_rc	chrX-v0_1755369_aligned_382_F_1016_176994_2	326	499	29	57.14	True
E	chrX-v0_1755369_aligned_382_F_1016_176994_2	500	656	24	56.67	True
K	chrX-v0_1755369_aligned_382_F_1016_176994_2	657	810	26	57.30	True
I	chrX-v0_1755369_aligned_382_F_1016_176994_2	811	957	13	53.72	True
E	chrX-v0_1755369_aligned_382_F_1016_176994_2	958	1118	96	76.67	True
F	chrX-v0_1755369_aligned_382_F_1016_176994_2	1119	1279	133	88.44	True
G	chrX-v0_1755369_aligned_382_F_1016_176994_2	1280	1454	129	85.25	True
H	chrX-v0_1755369_aligned_382_F_1016_176994_2	1455	1614	135	89.02	True
I	chrX-v0_1755369_aligned_382_F_1016_176994_2	1615	1788	158	94.89	True
J	chrX-v0_1755369_aligned_382_F_1016_176994_2	1789	1951	138	90.12	True
K	chrX-v0_1755369_aligned_382_F_1016_176994_2	1952	2112	141	90.75	True
L	chrX-v0_1755369_aligned_382_F_1016_176994_2	2113	2291	139	88.40	True
A	chrX-v0_1755369_aligned_382_F_1016_176994_2	2292	2466	153	93.22	True
B	chrX-v0_1755369_aligned_382_F_1016_176994_2	2467	2656	169	93.78	True
C	chrX-v0_1755369_aligned_382_F_1016_176994_2	2657	2824	154	94.77	True
D	chrX-v0_1755369_aligned_382_F_1016_176994_2	2825	2995	161	97.08	True
E	chrX-v0_1755369_aligned_382_F_1016_176994_2	2996	3160	157	96.45	True
F	chrX-v0_1755369_aligned_382_F_1016_176994_2	3161	3333	156	94.83	True
G	chrX-v0_1755369_aligned_382_F_1016_176994_2	3334	3500	140	90.23	True
H	chrX-v0_1755369_aligned_382_F_1016_176994_2	3501	3669	156	95.35	True
I	chrX-v0_1755369_aligned_382_F_1016_176994_2	3670	3836	121	84.18	True
J	chrX-v0_1755369_aligned_382_F_1016_176994_2	3837	3996	138	90.59	True
K	chrX-v0_1755369_aligned_382_F_1016_176994_2	3997	4170	133	87.15	True
L	chrX-v0_1755369_aligned_382_F_1016_176994_2	4171	4343	116	81.18	True
A	chrX-v0_1755369_aligned_382_F_1016_176994_2	4344	4519	139	88.40	True
B	chrX-v0_1755369_aligned_382_F_1016_176994_2	4520	4697	136	85.42	True
C	chrX-v0_1755369_aligned_382_F_1016_176994_2	4698	4872	159	94.92	True
D	chrX-v0_1755369_aligned_382_F_1016_176994_2	4873	5049	135	86.89	True
E	chrX-v0_1755369_aligned_382_F_1016_176994_2	5050	5220	157	95.91	True
F	chrX-v0_1755369_aligned_382_F_1016_176994_2	5221	5384	141	90.29	True
G	chrX-v0_1755369_aligned_382_F_1016_176994_2	5385	5551	128	86.36	True
H	chrX-v0_1755369_aligned_382_F_1016_176994_2	5552	5727	144	90.45	True
I	chrX-v0_1755369_aligned_382_F_1016_176994_2	5728	5896	166	98.82	True
J	chrX-v0_1755369_aligned_382_F_1016_176994_2	5897	6070	130	86.11	True
