Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
A	chrX-v0_1709445_aligned_700_F_2_66093_115	0	76	-20	44.12	True
B	chrX-v0_1709445_aligned_700_F_2_66093_115	77	259	142	87.37	True
C	chrX-v0_1709445_aligned_700_F_2_66093_115	260	423	113	82.02	True
D	chrX-v0_1709445_aligned_700_F_2_66093_115	424	595	166	98.26	True
E	chrX-v0_1709445_aligned_700_F_2_66093_115	596	763	148	93.53	True
F	chrX-v0_1709445_aligned_700_F_2_66093_115	764	932	130	86.52	True
G	chrX-v0_1709445_aligned_700_F_2_66093_115	933	1109	129	84.86	True
H	chrX-v0_1709445_aligned_700_F_2_66093_115	1110	1279	145	91.43	True
I	chrX-v0_1709445_aligned_700_F_2_66093_115	1280	1441	136	89.53	True
J	chrX-v0_1709445_aligned_700_F_2_66093_115	1442	1596	116	83.33	True
K	chrX-v0_1709445_aligned_700_F_2_66093_115	1597	1755	129	86.86	True
L	chrX-v0_1709445_aligned_700_F_2_66093_115	1756	1926	155	94.80	True
A	chrX-v0_1709445_aligned_700_F_2_66093_115	1927	2092	133	88.00	True
B	chrX-v0_1709445_aligned_700_F_2_66093_115	2093	2277	151	89.53	True
C	chrX-v0_1709445_aligned_700_F_2_66093_115	2278	2436	130	87.79	True
D	chrX-v0_1709445_aligned_700_F_2_66093_115	2437	2604	123	83.98	True
E	chrX-v0_1709445_aligned_700_F_2_66093_115	2605	2772	124	85.63	True
F	chrX-v0_1709445_aligned_700_F_2_66093_115	2773	2942	145	91.91	True
G	chrX-v0_1709445_aligned_700_F_2_66093_115	2943	3121	135	87.29	True
H	chrX-v0_1709445_aligned_700_F_2_66093_115	3122	3293	170	99.42	True
I	chrX-v0_1709445_aligned_700_F_2_66093_115	3294	3463	139	89.71	True
J	chrX-v0_1709445_aligned_700_F_2_66093_115	3464	3618	99	77.97	True
K	chrX-v0_1709445_aligned_700_F_2_66093_115	3619	3794	147	91.53	True
L	chrX-v0_1709445_aligned_700_F_2_66093_115	3795	3959	134	88.07	True
A	chrX-v0_1709445_aligned_700_F_2_66093_115	3960	4131	151	93.14	True
B	chrX-v0_1709445_aligned_700_F_2_66093_115	4132	4314	166	94.15	True
C	chrX-v0_1709445_aligned_700_F_2_66093_115	4315	4478	138	89.66	True
